Resource,Zone,THERM,MUST_RUN,STOR,FLEX,HYDRO,VRE,LDS,Num_VRE_Bins,New_Build,Previous,Existing_Cap_MW,Existing_Cap_MWh,Existing_Charge_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Max_Charge_Cap_MW,Min_Cap_MW,Min_Cap_MWh,Min_Charge_Cap_MW,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Fixed_OM_Cost_Charge_per_MWyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Heat_Rate_MMBTU_per_MWh,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Hydro_Energy_to_Power_Ratio,Min_Power,Self_Disch,Eff_Up,Eff_Down,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Resource_Type,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,CapRes_11,CapRes_12,CapRes_13,CapRes_14,CapRes_15,CapRes_16,CapRes_17,CapRes_18,CapRes_19,CapRes_20,CapRes_21,CapRes_22,CapRes_23,CapRes_24,CapRes_25,CapRes_26,CapRes_27,CapRes_28,CapRes_29,CapRes_30,CapRes_31,CapRes_32,CapRes_33,CapRes_34,CapRes_35,CapRes_36,CapRes_37,CapRes_38,CapRes_39,CapRes_40,CapRes_41,CapRes_42,CapRes_43,CapRes_44,CapRes_45,CapRes_46,CapRes_47,CapRes_48,CapRes_49,CapRes_50,CapRes_51,CapRes_52,CapRes_53,CapRes_54,CapRes_55,CapRes_56,CapRes_57,CapRes_58,CapRes_59,CapRes_60,CapRes_61,CapRes_62,CapRes_63,CapRes_64,region,cluster,VRE_Inv_Cost_per_Mwyr_withoutInterconnect,CCS_Rate,MGA,Production_Tax_Credit_Dollars_MWh,Investment_Tax_Credit_Percentage,Captured_CO2_Incentive_PerMetricTon,Transmission Region,interconnect_annuity,Regional Cost Multiplier_InvCost,OFFSHORE_WIND,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,ESR_17,ESR_18,ESR_19,ESR_20,ESR_21,ESR_22,ESR_23,ESR_24
NY_Z_K_natural_gas_steam_turbine_1,26,1,0,0,0,0,0,0,0,0,2359.8,2359.8,0,0,0,-1,-1,0,-1,0,0,0,0,34798,0,0,1.06,0,11.03,middle_atlantic_naturalgas,294.98,99,13.7,24,24,0.57,0.57,0,0.089,0,1,1,0,0,0.095,0.19,0,0,Natural Gas Steam Turbine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_K,1,,0,1,0,0,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_K_solar_photovoltaic_1,26,0,0,0,0,0,1,0,1,0,151.5,151.5,0,0,0,-1,-1,0,-1,0,0,0,0,22623,0,0,0,0,10.34,None,6.31,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Solar Photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_K,1,,0,1,0,0,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PJM_AP_batteries_1,34,0,0,1,0,0,0,0,0,0,58.5,58.5,117,0,0,-1,-1,0,-1,0,0,0,0,6235,0,0,0,0,10.34,None,14.62,0,0,0,0,1,1,0,0,0,0.92,0.92,1,10,0,0,0,0,Batteries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,1,,0,1,0,0.162,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_conventional_hydroelectric_1,34,0,0,0,0,1,0,0,0,-1,96,96,0,0,0,-1,-1,0,-1,0,0,0,0,47048,0,0,0,0,10.34,None,16,0,0,0,0,0.5,0.5,1,0.146,0,1,1,0,0,0,0,0,0,Conventional Hydroelectric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,1,,0,1,0,0.162,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_conventional_steam_coal_1,34,1,0,0,0,0,0,0,0,0,7078,7078,0,0,0,-1,-1,0,-1,0,0,0,0,62532,0,0,8,0,10.61,south_atlantic_coal,505.57,140,16.5,24,24,0.57,0.57,0,0.499,0,1,1,0,0,0.095,0.19,0,0,Conventional Steam Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_natural_gas_fired_combined_cycle_2,34,1,0,0,0,0,0,0,0,0,705.9,705.9,0,0,0,-1,-1,0,-1,0,0,0,0,9787,0,0,3.61,0,7.05,south_atlantic_naturalgas,705.9,90.959,2,6,6,0.64,0.64,0,0.453,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,2,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_natural_gas_fired_combined_cycle_4,34,1,0,0,0,0,0,0,0,0,550,550,0,0,0,-1,-1,0,-1,0,0,0,0,9787,0,0,3.61,0,6.99,south_atlantic_naturalgas,550,90.959,2,6,6,0.64,0.64,0,0.696,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,4,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_natural_gas_fired_combined_cycle_1,34,1,0,0,0,0,0,0,0,0,1472.2,1472.2,0,0,0,-1,-1,0,-1,0,0,0,0,12332,0,0,3.56,0,6.76,south_atlantic_naturalgas,1472.2,90.959,2,6,6,0.64,0.64,0,0.393,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_natural_gas_fired_combined_cycle_3,34,1,0,0,0,0,0,0,0,0,624.6,624.6,0,0,0,-1,-1,0,-1,0,0,0,0,9787,0,0,3.61,0,6.41,south_atlantic_naturalgas,624.6,90.959,2,6,6,0.64,0.64,0,0.3,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,3,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_natural_gas_fired_combustion_turbine_1,34,1,0,0,0,0,0,0,0,0,299.6,299.6,0,0,0,-1,-1,0,-1,0,0,0,0,13945,0,0,5.28,0,10.67,south_atlantic_naturalgas,29.96,117.941,3.5,1,1,3.78,3.78,0,0.126,0,1,1,0,0,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_natural_gas_fired_combustion_turbine_2,34,1,0,0,0,0,0,0,0,0,1169.3,1169.3,0,0,0,-1,-1,0,-1,0,0,0,0,9701,0,0,5.28,0,10.47,south_atlantic_naturalgas,194.88,117.941,3.5,1,1,3.78,3.78,0,0.522,0,1,1,0,0,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,2,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_natural_gas_steam_turbine_1,34,1,0,0,0,0,0,0,0,0,7.1,7.1,0,0,0,-1,-1,0,-1,0,0,0,0,51303,0,0,1.06,0,9.21,south_atlantic_naturalgas,2.37,99,13.7,24,24,0.57,0.57,0,0,0,1,1,0,0,0.095,0.19,0,0,Natural Gas Steam Turbine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_onshore_wind_turbine_1,34,0,0,0,0,0,1,0,1,0,1290.5,1290.5,0,0,0,-1,-1,0,-1,0,0,0,0,43000,0,0,0,0,10.34,None,71.69,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Onshore Wind Turbine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_small_hydroelectric_1,34,0,1,0,0,0,0,0,0,-1,62.6,62.6,0,0,0,-1,-1,0,-1,0,0,0,0,47048,0,0,0,0,10.34,None,1.65,0,0,0,0,1,1,0,0.055,0,1,1,0,0,0,0,0,0,Small Hydroelectric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,1,,0,1,0,0.162,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_solar_photovoltaic_1,34,0,0,0,0,0,1,0,1,0,500.3,500.3,0,0,0,-1,-1,0,-1,0,0,0,0,22623,0,0,0,0,10.34,None,14.72,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Solar Photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_ATSI_batteries_1,36,0,0,1,0,0,0,0,0,0,12,12,24,0,0,-1,-1,0,-1,0,0,0,0,6235,0,0,0,0,10.34,None,12,0,0,0,0,1,1,0,0,0,0.92,0.92,1,10,0,0,0,0,Batteries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,1,,0,1,0,0.162,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_ATSI_conventional_hydroelectric_1,36,0,0,0,0,1,0,0,0,-1,0.4,0.4,0,0,0,-1,-1,0,-1,0,0,0,0,47048,0,0,0,0,10.34,None,0.4,0,0,0,0,0.5,0.5,1,0,0,1,1,0,0,0,0,0,0,Conventional Hydroelectric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,1,,0,1,0,0.162,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_ATSI_conventional_steam_coal_1,36,1,0,0,0,0,0,0,0,0,1549.5,1549.5,0,0,0,-1,-1,0,-1,0,0,0,0,62833,0,0,8,0,10.82,east_north_central_coal,258.25,140,16.5,24,24,0.57,0.57,0,0.627,0,1,1,0,0,0.095,0.19,0,0,Conventional Steam Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_ATSI_natural_gas_fired_combined_cycle_1,36,1,0,0,0,0,0,0,0,0,2287.3,2287.3,0,0,0,-1,-1,0,-1,0,0,0,0,12332,0,0,3.56,0,6.41,east_north_central_naturalgas,326.76,90.959,2,6,6,0.64,0.64,0,0.3,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_ATSI_natural_gas_fired_combined_cycle_2,36,1,0,0,0,0,0,0,0,0,28.6,28.6,0,0,0,-1,-1,0,-1,0,0,0,0,16492,0,0,4.55,0,17.04,east_north_central_naturalgas,28.6,90.959,2,6,6,0.64,0.64,0,0.294,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,2,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_ATSI_natural_gas_fired_combined_cycle_3,36,1,0,0,0,0,0,0,0,0,291.1,291.1,0,0,0,-1,-1,0,-1,0,0,0,0,16492,0,0,4.55,0,7.62,east_north_central_naturalgas,58.22,90.959,2,6,6,0.64,0.64,0,0,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,3,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_ATSI_natural_gas_fired_combined_cycle_4,36,1,0,0,0,0,0,0,0,0,3353.8,3353.8,0,0,0,-1,-1,0,-1,0,0,0,0,9787,0,0,3.61,0,6.9,east_north_central_naturalgas,558.97,90.959,2,6,6,0.64,0.64,0,0.255,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,4,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_ATSI_natural_gas_fired_combustion_turbine_1,36,1,0,0,0,0,0,0,0,0,1651.9,1651.9,0,0,0,-1,-1,0,-1,0,0,0,0,9735,0,0,5.28,0,11.66,east_north_central_naturalgas,103.24,117.941,3.5,1,1,3.78,3.78,0,0.472,0,1,1,0,0,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_ATSI_natural_gas_fired_combustion_turbine_2,36,1,0,0,0,0,0,0,0,0,261.5,261.5,0,0,0,-1,-1,0,-1,0,0,0,0,13945,0,0,5.28,0,15.58,east_north_central_naturalgas,21.79,117.941,3.5,1,1,3.78,3.78,0,0.612,0,1,1,0,0,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,2,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_ATSI_natural_gas_steam_turbine_1,36,1,0,0,0,0,0,0,0,0,334.8,334.8,0,0,0,-1,-1,0,-1,0,0,0,0,51303,0,0,1.06,0,11.56,east_north_central_naturalgas,37.2,99,13.7,24,24,0.57,0.57,0,0.239,0,1,1,0,0,0.095,0.19,0,0,Natural Gas Steam Turbine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_ATSI_nuclear_1,36,1,0,0,0,0,0,0,0,-1,2176,2176,0,0,0,-1,-1,0,-1,0,0,0,0,275171,0,0,2.84,0,10.45,east_north_central_uranium,1088,1000,0,24,24,0.25,0.25,0,0.5,0,1,1,0,0,0.041666667,0.083333333,0,0,Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_ATSI_onshore_wind_turbine_1,36,0,0,0,0,0,1,0,1,0,19.7,19.7,0,0,0,-1,-1,0,-1,0,0,0,0,43000,0,0,0,0,10.34,None,1.64,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Onshore Wind Turbine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PJM_ATSI_small_hydroelectric_1,36,0,1,0,0,0,0,0,0,-1,6.4,6.4,0,0,0,-1,-1,0,-1,0,0,0,0,47048,0,0,0,0,10.34,None,0.71,0,0,0,0,1,1,0,0.094,0,1,1,0,0,0,0,0,0,Small Hydroelectric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,1,,0,1,0,0.162,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_ATSI_solar_photovoltaic_1,36,0,0,0,0,0,1,0,1,0,993.4,993.4,0,0,0,-1,-1,0,-1,0,0,0,0,22623,0,0,0,0,10.34,None,35.48,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Solar Photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PJM_COMD_batteries_1,35,0,0,1,0,0,0,0,0,0,92.8,92.8,165.6,0,0,-1,-1,0,-1,0,0,0,0,6235,0,0,0,0,10.34,None,18.56,0,0,0,0,1,1,0,0,0,0.92,0.92,1,10,0,0,0,0,Batteries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,1,,0,1,0,0.162,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_COMD_conventional_hydroelectric_1,35,0,0,0,0,1,0,0,0,-1,10.4,10.4,0,0,0,-1,-1,0,-1,0,0,0,0,47048,0,0,0,0,10.34,None,2.6,0,0,0,0,0.5,0.5,1,0,0,1,1,0,0,0,0,0,0,Conventional Hydroelectric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,1,,0,1,0,0.162,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_COMD_conventional_steam_coal_1,35,1,0,0,0,0,0,0,0,0,2688.4,2688.4,0,0,0,-1,-1,0,-1,0,0,0,0,60583,0,0,8,0,12.58,east_north_central_coal,537.68,140,16.5,24,24,0.57,0.57,0,0.409,0,1,1,0,0,0.095,0.19,0,0,Conventional Steam Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_COMD_natural_gas_fired_combined_cycle_1,35,1,0,0,0,0,0,0,0,0,3626,3626,0,0,0,-1,-1,0,-1,0,0,0,0,12332,0,0,3.56,0,6.82,east_north_central_naturalgas,453.25,90.959,2,6,6,0.64,0.64,0,0.367,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,1,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_COMD_natural_gas_fired_combined_cycle_2,35,1,0,0,0,0,0,0,0,0,195,195,0,0,0,-1,-1,0,-1,0,0,0,0,16492,0,0,4.55,0,13.37,east_north_central_naturalgas,195,90.959,2,6,6,0.64,0.64,0,0.344,0,1,1,0,0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,2,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
