Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26,Load_MW_z27,Load_MW_z28,Load_MW_z29,Load_MW_z30,Load_MW_z31,Load_MW_z32,Load_MW_z33,Load_MW_z34,Load_MW_z35,Load_MW_z36,Load_MW_z37,Load_MW_z38,Load_MW_z39,Load_MW_z40,Load_MW_z41,Load_MW_z42,Load_MW_z43,Load_MW_z44,Load_MW_z45,Load_MW_z46,Load_MW_z47,Load_MW_z48,Load_MW_z49,Load_MW_z50,Load_MW_z51,Load_MW_z52,Load_MW_z53,Load_MW_z54,Load_MW_z55,Load_MW_z56,Load_MW_z57,Load_MW_z58,Load_MW_z59,Load_MW_z60,Load_MW_z61,Load_MW_z62,Load_MW_z63,Load_MW_z64
,,,,,,,,248,42301,1880,419,30291,1991,3772,10133,2427,3654,12198,4864,8102,10359,2904,4376,3408,3164,5256,2785,7341,1130,1831,1133,2005,6030,1847,1220,924,209,3929,16828,6312,17365,5255,13930,8038,12135,1912,25231,4592,802,17876,24352,4636,8592,11383,1529,1807,8194,6123,2032,6413,1566,1157,2458,1258,3391,3520,13706,6947,2560,9555,4067,121
,,,,,,,,249,46064,2046,429,34333,2157,4080,11025,2671,4028,13538,5425,8986,11197,3155,4729,3711,3482,5679,2916,7765,1226,1949,1206,2134,6440,1973,1298,983,222,4278,17999,6792,19085,5726,15062,8837,13205,2082,28274,5130,895,19985,27232,4959,9481,12497,1646,1942,8270,6181,2051,6474,1605,1167,2504,1228,3309,3654,14039,6991,2608,9388,4280,122
,,,,,,,,250,50769,2256,456,37937,2307,4472,11980,2928,4419,14805,6050,9802,12023,3478,5218,4110,3838,6266,3145,8319,1324,2097,1298,2297,6956,2130,1398,1059,239,4711,19687,7582,21116,6328,16498,9845,14665,2292,31057,5631,998,22173,30472,5301,10501,13859,1795,2097,8257,6182,2052,6475,1673,1165,2632,1195,3222,3914,14695,7121,2666,9624,4584,122
,,,,,,,,251,55508,2467,501,40844,2409,4895,12865,3142,4743,15866,6626,10468,12692,3807,5734,4525,4214,6886,3498,8955,1421,2262,1400,2477,7536,2308,1508,1141,258,5126,21637,8380,23075,6929,18050,10846,16176,2494,33358,6044,1093,24355,33759,5609,11482,15253,1954,2186,8389,6284,2086,6582,1755,1184,2801,1231,3321,4144,15667,7453,2717,10032,4948,124
,,,,,,,,252,59853,2659,541,42914,2495,5285,13579,3306,4994,16709,7101,10987,13190,4106,6188,4892,4528,7432,3870,9665,1486,2395,1482,2623,7992,2447,1596,1208,273,5470,23426,9044,24729,7436,19474,11722,17469,2662,35163,6346,1172,26081,36533,5867,12361,16452,2101,2256,8798,6590,2187,6903,1802,1242,2933,1313,3542,4364,16522,7834,2754,10498,5288,129
,,,,,,,,253,63563,2824,582,43608,2560,5576,14031,3456,5226,17207,7477,11310,13539,4355,6539,5175,4773,7854,4152,10280,1509,2490,1541,2726,8327,2550,1659,1256,284,5708,24865,9576,25872,7798,20538,12331,18480,2777,36477,6540,1234,27415,38680,6062,13057,17388,2225,2326,9274,6949,2306,7278,1841,1309,3015,1400,3777,4525,17145,8336,2794,10575,5569,137
,,,,,,,,254,66128,2938,618,43373,2604,5763,14346,3540,5358,17590,7722,11555,13760,4521,6754,5356,4893,8112,4352,10701,1509,2563,1586,2808,8595,2632,1709,1294,292,5873,25940,9972,26651,8058,21219,12719,19305,2858,37250,6676,1274,28059,40041,6153,13540,18076,2315,2361,9722,7286,2419,7632,1861,1372,3060,1512,4080,4665,17411,8678,2815,10615,5796,144
,,,,,,,,255,67856,3015,637,42683,2642,5873,14451,3602,5454,17832,7887,11700,13882,4629,6877,5462,4922,8260,4458,10925,1511,2612,1617,2861,8785,2691,1742,1319,298,6010,26869,10308,27096,8255,21616,12945,19958,2925,37458,6755,1302,28374,40764,6173,13834,18490,2377,2406,10071,7550,2507,7908,1877,1421,3116,1601,4319,4772,17486,9048,2850,10503,5954,149
,,,,,,,,256,68784,3056,647,41818,2670,5962,14552,3659,5544,18029,8027,11817,14006,4672,6861,5481,4889,8240,4548,11069,1509,2653,1642,2905,8965,2746,1768,1339,303,6107,27635,10620,27480,8412,21927,13154,20463,2972,37188,6823,1325,28507,40855,6273,14099,18788,2417,2440,10346,7757,2575,8125,1884,1461,3172,1617,4363,4869,17460,9302,2902,10417,6076,152
,,,,,,,,257,69314,3080,655,40486,2689,6021,14584,3699,5611,18119,8130,11893,14165,4688,6810,5469,4853,8178,4646,11214,1529,2679,1659,2935,9107,2790,1787,1352,306,6184,28204,10815,27734,8537,22118,13338,20776,3010,36190,6810,1343,28539,40267,6372,14304,18992,2441,2467,10514,7886,2618,8260,1881,1484,3216,1600,4317,4931,17375,9528,2928,10422,6144,155
,,,,,,,,258,69444,3086,663,38279,2682,6030,14526,3693,5611,17807,8133,11734,14208,4676,6704,5404,4773,8052,4715,11414,1559,2672,1654,2927,9147,2801,1781,1348,305,6182,28404,10823,27638,8547,22128,13353,20770,3008,34721,6658,1343,28172,38820,6420,14348,18978,2451,2467,10763,8076,2681,8459,1901,1519,3288,1542,4162,4992,17289,9902,3033,10373,6185,159
,,,,,,,,259,68155,3028,673,36087,2618,5953,14299,3629,5521,17144,7971,11380,14008,4588,6573,5304,4636,7894,4698,11484,1572,2619,1621,2868,8987,2752,1745,1321,299,6042,27843,10563,27095,8356,21835,13152,20171,2940,32927,6388,1317,27023,37015,6355,14113,18668,2410,2409,10942,8219,2728,8608,1899,1544,3363,1508,4072,5057,17358,10173,3106,10378,6083,162
,,,,,,,,260,65201,2897,716,34465,2525,5764,13838,3484,5291,16360,7627,10883,13539,4393,6313,5087,4437,7582,4548,11273,1544,2541,1573,2784,8719,2671,1695,1282,290,5882,26929,10252,26184,8089,21152,12734,19302,2863,31565,6119,1259,25592,35231,6162,13506,17884,2303,2312,11039,8300,2755,8693,1903,1558,3402,1491,4025,5003,17360,10296,3070,10386,5788,164
,,,,,,,,261,61699,2742,709,33246,2440,5555,13470,3330,5042,15869,7205,10499,13049,4174,6063,4850,4272,7282,4378,10934,1519,2494,1544,2732,8546,2617,1663,1259,285,5713,26131,9959,25294,7833,20401,12310,18518,2780,29987,5837,1189,24651,34121,5948,12709,16843,2180,2240,10976,8264,2744,8656,1890,1549,3400,1482,4000,4875,17216,10053,3059,10399,5496,163
,,,,,,,,262,59359,2638,669,31446,2355,5403,13119,3209,4854,15274,6876,10108,12704,4031,5918,4702,4140,7108,4309,10783,1506,2486,1538,2723,8513,2607,1657,1254,284,5609,25488,9668,24563,7641,19857,12046,17830,2730,28163,5508,1134,23442,32387,5837,12149,16149,2106,2173,10720,8075,2680,8457,1870,1513,3331,1468,3969,4698,16796,9664,3021,10208,5366,159
,,,,,,,,263,56277,2501,625,28685,2169,5224,12507,3034,4586,14490,6469,9579,12054,3829,5653,4473,3955,6790,4222,10473,1428,2417,1496,2647,8241,2524,1611,1220,276,5390,24429,9254,23290,7321,19214,11436,16846,2623,25898,5124,1067,22060,30369,5604,11443,15268,2006,2034,10322,7773,2581,8142,1837,1457,3222,1422,3846,4571,16402,9533,3009,10274,5157,153
,,,,,,,,264,52872,2350,571,25958,1973,4948,11855,2822,4260,13579,6024,8984,11409,3599,5320,4203,3700,6390,3969,9918,1344,2323,1438,2544,7853,2405,1549,1173,265,5091,22832,8693,21858,6889,18223,10748,15546,2478,24045,4777,994,20531,27867,5372,10742,14419,1891,1812,10209,7686,2552,8051,1776,1441,3121,1449,3920,4396,16164,9477,2930,9995,4893,152
,,,,,,,,265,49029,2179,462,24144,1821,4654,11174,2619,3950,12716,5541,8402,10640,3344,4963,3910,3449,5960,3594,9152,1239,2184,1351,2391,7305,2237,1456,1102,249,4737,21067,7937,20242,6369,17160,9915,14207,2305,22642,4460,914,19084,25755,5087,9938,13386,1758,1659,9953,7492,2487,7847,1711,1405,2999,1404,3801,4241,15792,8968,2865,10161,4572,148
,,,,,,,,266,45966,2043,431,22993,1719,4352,10650,2467,3718,11999,5170,7912,9999,3141,4685,3683,3263,5626,3281,8457,1157,2062,1276,2258,6841,2095,1374,1040,235,4449,19682,7382,19061,5970,16064,9312,13147,2165,21691,4238,853,18077,24300,4860,9257,12550,1651,1571,9558,7189,2386,7529,1647,1349,2887,1376,3725,4032,15209,8549,2802,9604,4315,142
,,,,,,,,267,43851,1949,414,22335,1659,4107,10284,2364,3562,11504,4905,7573,9558,2999,4478,3517,3132,5379,3065,7965,1122,1973,1221,2161,6486,1986,1315,995,225,4244,18709,6979,18214,5681,15179,8845,12503,2065,21313,4128,809,17384,23364,4679,8786,11960,1573,1520,9047,6792,2255,7115,1610,1276,2738,1314,3553,3821,14607,8178,2746,9040,4110,133
,,,,,,,,268,42547,1890,403,22571,1630,3924,10115,2302,3467,11210,4730,7367,9279,2908,4332,3398,3047,5202,2931,7639,1093,1923,1190,2106,6287,1926,1281,970,220,4128,18109,6778,17795,5525,14512,8580,12116,2009,21519,4153,781,17037,23067,4558,8462,11521,1526,1495,8507,6373,2116,6676,1562,1201,2625,1233,3332,3694,13930,7934,2718,8717,3998,126
,,,,,,,,269,42165,1874,400,23622,1645,3813,10141,2306,3473,11200,4687,7364,9253,2878,4271,3349,3022,5131,2846,7454,1077,1913,1184,2095,6236,1910,1275,966,219,4125,17972,6756,17688,5494,14105,8463,12031,2007,22303,4252,773,17069,23487,4522,8361,11335,1507,1504,8286,6199,2058,6493,1527,1169,2539,1177,3177,3643,13485,7713,2680,8420,3931,122
,,,,,,,,270,43039,1912,404,25177,1718,3818,10476,2372,3572,11677,4793,7659,9501,2928,4306,3379,3065,5171,2854,7471,1099,1940,1201,2124,6310,1932,1293,979,222,4258,18345,6938,18221,5647,14127,8692,12347,2072,23679,4472,790,17513,24346,4586,8528,11477,1531,1559,8114,6065,2013,6352,1523,1145,2498,1131,3050,3627,13312,7555,2641,8295,3970,119
,,,,,,,,271,44453,1976,440,27749,1890,3921,10859,2503,3769,12424,4997,8172,10155,3016,4407,3465,3157,5293,2964,7731,1163,2042,1263,2235,6725,2060,1361,1030,233,4535,19479,7364,19103,5964,14497,9088,13014,2207,26106,4846,824,18416,25658,4719,8843,11767,1578,1695,7936,5929,1968,6210,1532,1120,2485,1108,2986,3692,13453,7448,2636,8315,4080,117
,,,,,,,,272,46281,2056,506,30958,2093,4250,11599,2738,4128,13497,5486,8899,11098,3148,4632,3671,3400,5563,3302,8560,1299,2253,1394,2467,7479,2291,1502,1136,257,5018,21633,8082,20509,6542,15695,9712,14265,2443,29170,5293,904,20108,28135,5014,9677,12541,1641,1902,8012,5987,1987,6271,1588,1131,2528,1105,2977,3852,13862,7625,2713,8494,4223,118
,,,,,,,,273,50149,2229,558,34471,2271,4687,12363,2997,4527,14532,6088,9601,11918,3410,5012,4000,3713,6020,3778,9598,1438,2444,1513,2677,8134,2491,1629,1234,279,5446,23712,8837,22037,7102,17295,10353,15688,2651,32380,5811,1004,22165,31220,5349,10744,13751,1777,2051,8383,6266,2080,6563,1668,1183,2651,1097,2956,4113,14702,7807,2796,8824,4550,124
,,,,,,,,274,54557,2424,551,37752,2422,5120,13225,3255,4919,15644,6707,10326,12686,3709,5454,4371,4057,6550,4154,10433,1566,2612,1617,2862,8711,2668,1742,1319,298,5818,25709,9664,23569,7634,18885,10972,17221,2831,35383,6278,1107,24274,34473,5514,11777,15056,1927,2207,8911,6674,2215,6990,1755,1257,2799,1105,2978,4331,15801,8072,2825,9587,4895,131
,,,,,,,,275,58977,2621,548,40410,2541,5534,14005,3475,5254,16614,7274,10948,13324,4010,5903,4740,4388,7089,4473,11062,1644,2749,1702,3012,9195,2816,1833,1388,314,6147,27457,10378,25049,8106,20404,11632,18635,2992,37749,6681,1201,26309,37688,5454,12712,16365,2077,2308,9397,7042,2338,7376,1823,1326,2956,1204,3247,4525,16738,8502,2849,10375,5253,139
,,,,,,,,276,63202,2809,553,42391,2640,5927,14638,3664,5544,17207,7768,11326,13811,4302,6354,5111,4696,7632,4757,11529,1668,2841,1758,3111,9512,2913,1893,1434,324,6370,28705,10909,26357,8475,21831,12267,19818,3099,39603,6971,1282,27893,40431,5624,13558,17609,2216,2408,9925,7437,2468,7790,1874,1401,3048,1309,3529,4621,17429,8773,2862,10786,5557,147
,,,,,,,,277,66761,2967,567,44055,2698,6231,15070,3804,5761,17618,8134,11601,14141,4551,6751,5432,4962,8109,4942,11820,1671,2892,1790,3168,9697,2970,1929,1460,330,6506,29559,11306,27175,8697,22946,12727,20735,3166,40460,7004,1343,29218,42746,5829,14225,18641,2336,2468,10410,7802,2590,8172,1909,1469,3162,1410,3799,4704,17939,9108,2869,11553,5833,153
,,,,,,,,278,69900,3106,576,44720,2743,6441,15155,3877,5875,17947,8381,11816,14315,4760,7042,5653,5141,8458,5052,11983,1672,2945,1823,3226,9889,3028,1963,1486,337,6642,30292,11569,27601,8893,23711,13002,21252,3233,40662,6956,1384,29937,44363,6005,14728,19405,2440,2501,10819,8111,2693,8496,1932,1527,3251,1503,4052,4748,18315,9399,2860,12291,6062,160
,,,,,,,,279,72179,3208,585,45060,2787,6579,15320,3940,5972,18198,8567,11969,14452,4898,7177,5764,5214,8620,5160,12118,1683,2987,1849,3272,10051,3078,1991,1508,341,6703,30782,11802,27728,9016,24212,13079,21660,3262,40376,6775,1415,30276,45084,6117,15072,19813,2516,2554,11108,8330,2766,8725,1942,1568,3323,1592,4291,4758,18506,9762,2859,12974,6239,164
,,,,,,,,280,73947,3286,598,45162,2817,6618,15277,3974,6025,18452,8669,12125,14611,5002,7264,5842,5259,8725,5215,12242,1708,3015,1866,3303,10188,3121,2010,1522,344,6750,31187,11957,27688,9104,24336,13079,21904,3285,39514,6639,1432,30467,45381,6200,15267,20164,2572,2589,11220,8415,2794,8814,1943,1583,3396,1671,4503,4783,18695,10117,2882,13477,6350,166
,,,,,,,,281,75126,3338,628,44800,2837,6547,15162,3996,6068,18518,8735,12172,14637,5064,7285,5868,5243,8751,5264,12282,1693,3017,1867,3304,10245,3138,2011,1523,344,6786,31317,12069,27621,9161,24048,13120,21968,3302,38335,6491,1442,30256,45253,6277,15409,20351,2616,2607,11412,8561,2842,8967,1956,1611,3464,1731,4665,4814,18757,10418,2920,14010,6470,169
,,,,,,,,282,74959,3332,668,43547,2852,6473,14998,3988,6066,18396,8722,12130,14691,5047,7240,5832,5180,8696,5271,12310,1694,2980,1844,3263,10195,3122,1986,1504,340,6759,31253,12075,27520,9143,23748,13157,21915,3289,36739,6356,1440,29492,44560,6278,15397,20285,2618,2629,11641,8736,2900,9151,1970,1643,3535,1802,4856,4841,18854,10713,2972,14313,6498,173
,,,,,,,,283,73351,3260,725,41960,2789,6409,14836,3933,5990,18181,8589,12034,14533,4951,7152,5754,5067,8590,5219,12170,1709,2891,1789,3167,9926,3040,1928,1459,330,6653,30660,11792,27265,8997,23502,13103,21561,3238,35243,6176,1418,28165,43174,6212,15203,20022,2551,2596,11848,8899,2955,9321,1973,1672,3581,1868,5034,4926,19072,10732,3026,14548,6264,175
,,,,,,,,284,70162,3118,713,40174,2672,6303,14423,3841,5841,17594,8335,11655,14057,4753,6930,5564,4868,8323,5023,11797,1700,2780,1720,3045,9540,2922,1853,1403,317,6426,29445,11332,26453,8696,23129,12692,20715,3127,33882,5964,1376,26767,41772,6089,14742,19334,2443,2479,11968,8999,2987,9426,1991,1689,3641,1904,5132,4968,19264,10636,3092,14592,5992,177
,,,,,,,,285,66886,2972,636,37655,2545,6122,14078,3734,5666,17125,8016,11280,13552,4545,6689,5349,4731,8033,4790,11404,1660,2689,1665,2945,9212,2821,1792,1357,307,6238,28305,10826,25654,8424,22480,12317,20108,3036,31717,5670,1323,26054,41461,5927,14068,18415,2329,2380,11869,8938,2967,9362,1971,1675,3647,1906,5139,4902,19224,10352,3075,14225,5727,176
,,,,,,,,286,64675,2874,597,34163,2398,5994,13657,3585,5433,16577,7717,10921,13249,4406,6525,5194,4571,7837,4613,11203,1665,2643,1636,2895,9054,2773,1762,1334,302,6063,27275,10467,24975,8201,22021,12112,19404,2951,29002,5271,1274,24884,39132,5881,13611,17788,2265,2246,11537,8692,2886,9105,1964,1628,3604,1851,4998,4746,18962,9867,3018,13533,5641,172
,,,,,,,,287,60007,2667,559,30647,2189,5776,12873,3310,5012,15346,7098,10114,12394,4103,6136,4853,4267,7369,4420,10888,1600,2484,1537,2720,8474,2595,1655,1253,284,5611,24990,9692,23558,7631,21243,11515,17930,2730,26340,4856,1172,22961,34921,5858,12614,16506,2123,2031,11164,8408,2792,8807,1921,1576,3525,1776,4802,4695,18520,9682,2999,13273,5386,166
,,,,,,,,288,54668,2429,507,27985,2002,5387,12039,3045,4605,14106,6448,9275,11338,3750,5655,4466,3933,6792,3991,9887,1452,2273,1407,2490,7699,2358,1515,1147,259,5109,22659,8872,21715,6970,19834,10585,16342,2487,24424,4488,1064,21140,32011,5555,11478,15116,1947,1850,11184,8423,2796,8822,1863,1578,3436,1758,4754,4517,18217,9517,2912,12573,4992,166
,,,,,,,,289,50109,2227,535,26011,1857,5011,11359,2835,4286,13196,5912,8661,10516,3451,5261,4138,3659,6319,3519,8836,1312,2089,1293,2287,6987,2139,1392,1054,238,4700,20452,8143,20122,6421,18472,9730,14982,2287,23007,4234,975,19663,29353,5185,10564,13933,1786,1728,10958,8252,2740,8643,1780,1547,3277,1705,4612,4232,17636,8856,2815,11961,4592,163
,,,,,,,,290,46790,2079,494,24692,1742,4707,10847,2679,4049,12530,5529,8202,9891,3234,4968,3899,3461,5967,3142,8044,1224,1957,1211,2143,6479,1984,1305,988,223,4412,18983,7637,18988,6033,17370,9154,13989,2147,22068,4010,912,18547,27308,4933,9882,13058,1669,1620,10174,7654,2540,8016,1696,1436,3028,1599,4325,3947,16445,8269,2700,11048,4301,151
,,,,,,,,291,44417,1974,462,23906,1677,4470,10435,2559,3863,12064,5231,7891,9502,3074,4735,3709,3306,5688,2910,7517,1164,1865,1155,2044,6123,1875,1244,942,213,4206,17849,7259,18150,5740,16510,8715,13239,2046,21557,3910,863,17757,26205,4735,9391,12398,1584,1556,9390,7051,2341,7386,1629,1325,2831,1478,3995,3728,15201,7892,2628,10305,4095,139
,,,,,,,,292,42898,1906,452,23963,1674,4292,10275,2480,3742,11819,5039,7723,9281,2967,4564,3573,3195,5482,2754,7197,1134,1809,1119,1980,5905,1809,1205,913,206,4054,17127,7038,17711,5562,15869,8418,12873,1973,21716,3934,831,17210,25694,4608,9029,11927,1531,1540,8944,6704,2226,7023,1575,1262,2700,1378,3723,3592,14388,7609,2564,9792,3970,132
,,,,,,,,293,42377,1882,444,24802,1724,4184,10288,2467,3723,11930,4957,7793,9303,2930,4501,3515,3165,5405,2653,7016,1112,1797,1112,1968,5849,1791,1198,907,205,4024,16828,7018,17667,5520,15472,8376,12791,1958,22336,3977,817,17197,25915,4561,8866,11702,1510,1592,8604,6440,2138,6745,1546,1214,2605,1305,3523,3479,13855,7409,2536,9425,3917,127
,,,,,,,,294,43238,1921,442,26306,1820,4163,10558,2532,3819,12330,5025,8044,9577,2979,4531,3543,3195,5442,2633,7029,1130,1827,1131,2000,5934,1817,1218,922,208,4124,17045,7198,18203,5653,15399,8609,13153,2006,23456,4197,829,17550,25875,4611,8966,11819,1535,1672,8360,6251,2075,6547,1547,1180,2545,1246,3362,3459,13612,7205,2495,9174,3963,123
,,,,,,,,295,44521,1978,453,28631,1976,4260,10963,2657,4008,13286,5223,8681,10238,3057,4612,3610,3269,5539,2720,7292,1179,1925,1192,2109,6333,1939,1283,971,220,4361,18006,7550,18982,5917,15744,8944,13667,2122,25392,4548,861,18245,26330,4760,9235,12041,1578,1815,8219,6141,2039,6433,1559,1159,2534,1205,3249,3542,13667,7096,2514,9095,4075,121
,,,,,,,,296,46188,2052,461,31735,2158,4548,11652,2893,4371,14614,5679,9550,11104,3178,4822,3802,3461,5791,3027,8089,1330,2130,1319,2333,7042,2157,1420,1075,243,4791,19927,8194,20481,6445,16791,9685,14679,2331,27960,4976,936,19617,28374,5147,9992,12778,1636,1983,8316,6215,2064,6511,1609,1174,2563,1194,3218,3649,14053,7133,2579,9113,4197,123
,,,,,,,,297,50073,2225,482,35056,2315,4969,12696,3155,4774,15842,6281,10347,11813,3432,5157,4103,3717,6194,3451,9142,1476,2330,1442,2553,7711,2362,1554,1176,266,5187,21832,8827,22310,6974,18336,10552,15930,2524,30727,5470,1036,21329,30707,5533,11002,13968,1771,2137,8657,6471,2148,6778,1690,1222,2670,1169,3149,3896,14868,7292,2673,9295,4520,128
,,,,,,,,298,54426,2419,516,38315,2449,5387,13554,3405,5156,16933,6892,11046,12481,3720,5546,4439,3996,6661,3815,10006,1610,2499,1547,2737,8290,2539,1666,1261,285,5534,23656,9380,24117,7455,19869,11443,17141,2693,33373,5964,1136,23053,33491,5741,12021,15243,1919,2272,8775,6572,2182,6884,1769,1238,2851,1164,3138,4195,15963,7559,2743,9674,4859,129
,,,,,,,,299,59027,2623,558,41095,2562,5783,14421,3628,5494,17849,7488,11621,13108,4031,6000,4811,4280,7207,4124,10744,1696,2646,1638,2898,8805,2697,1764,1335,302,5902,25401,9925,26038,7978,21319,12420,18503,2872,35713,6430,1235,25047,36315,5662,13043,16541,2067,2374,9458,7088,2353,7424,1836,1335,3048,1264,3406,4439,17030,8091,2809,10518,5168,140
,,,,,,,,300,63373,2817,590,43322,2645,6155,15092,3796,5751,18650,7977,12118,13615,4328,6446,5174,4591,7742,4414,11358,1750,2760,1709,3023,9203,2818,1840,1393,316,6154,26665,10425,27591,8388,22669,13199,19619,2995,37493,6812,1317,26818,38874,5836,13880,17777,2205,2456,10006,7500,2490,7856,1906,1413,3205,1382,3727,4618,17823,8348,2839,11361,5455,148
,,,,,,,,301,67177,2985,618,45030,2714,6424,15542,3911,5930,19272,8336,12517,13978,4580,6792,5462,4811,8158,4624,11801,1758,2833,1754,3103,9462,2898,1888,1430,323,6335,27607,10811,28608,8673,23654,13728,20395,3083,39002,7016,1376,28300,41035,5973,14518,18800,2328,2506,10346,7755,2575,8124,1962,1461,3308,1496,4034,4783,18392,8636,2883,12258,5718,152
,,,,,,,,302,70406,3129,644,45970,2748,6594,15800,3986,6046,19557,8592,12704,14216,4781,7015,5650,4959,8426,4763,12075,1770,2911,1802,3189,9743,2984,1940,1469,332,6499,28544,11134,29340,8921,24271,14128,20963,3163,39894,7134,1418,29335,42371,6124,15006,19586,2435,2557,10762,8069,2678,8452,1988,1519,3430,1610,4341,4929,18769,8968,2922,13072,5947,159
,,,,,,,,303,72627,3227,651,46231,2763,6675,15830,3996,6061,19778,8715,12845,14388,4903,7085,5729,5024,8509,4925,12359,1769,2964,1835,3247,9945,3046,1976,1496,339,6608,29326,11428,29746,9078,24564,14348,21358,3216,40190,7261,1439,30008,43399,6200,15237,19986,2509,2547,11101,8327,2765,8722,2010,1567,3533,1704,4595,5050,19041,9195,2940,13761,6117,164
,,,,,,,,304,74039,3290,654,45952,2804,6739,15895,4021,6100,19914,8798,12930,14532,4962,7022,5717,5009,8433,5046,12585,1771,3002,1858,3287,10113,3098,2000,1514,342,6702,29952,11618,29943,9214,24774,14440,21670,3262,39963,7303,1453,30298,43931,6272,15398,20240,2558,2576,11344,8511,2825,8915,2034,1602,3650,1768,4769,5187,19328,9516,2985,14348,6232,168
,,,,,,,,305,74717,3320,660,44965,2814,6773,15890,4034,6130,19893,8835,12936,14653,4975,6910,5663,4951,8300,5178,12765,1760,3027,1874,3315,10251,3140,2018,1528,345,6822,30482,11801,30080,9360,24877,14567,21907,3320,39108,7251,1459,30160,43761,6349,15497,20362,2578,2605,11684,8768,2911,9184,2066,1649,3727,1835,4949,5285,19527,9452,3028,14859,6264,173
,,,,,,,,306,74470,3309,676,43375,2776,6752,15840,4006,6095,19601,8782,12778,14592,4932,6741,5547,4839,8096,5240,12928,1753,3001,1858,3286,10231,3134,2000,1514,342,6847,30568,11844,29926,9377,24772,14552,21885,3332,37622,7098,1450,29613,42983,6344,15430,20195,2576,2554,11989,9001,2988,9428,2083,1693,3791,1905,5138,5353,19706,9389,3049,15188,6276,177
,,,,,,,,307,72848,3238,666,41444,2705,6641,15561,3934,5996,19110,8608,12505,14229,4812,6529,5373,4718,7842,5228,12829,1745,2907,1799,3184,9939,3044,1937,1467,332,6792,30074,11591,29420,9271,24350,14336,21595,3306,36035,6849,1421,28419,41243,6266,15169,19761,2531,2498,12249,9203,3055,9640,2086,1729,3803,1976,5332,5408,19925,9101,3066,15302,6192,181
,,,,,,,,308,69740,3099,676,39513,2586,6462,14962,3839,5844,18400,8319,12023,13535,4607,6252,5132,4510,7508,5013,12310,1721,2789,1726,3054,9534,2920,1859,1407,318,6602,28922,11190,28610,9000,23709,13965,20697,3213,34685,6669,1373,26966,39127,6128,14660,18934,2428,2411,12430,9350,3104,9794,2082,1755,3821,2008,5419,5388,20071,8845,3110,15204,5955,184
,,,,,,,,309,66455,2953,691,37198,2426,6269,14760,3704,5626,17883,7962,11594,12848,4407,6050,4929,4395,7266,4766,11855,1680,2696,1669,2953,9206,2819,1797,1361,308,6414,27954,10698,27767,8705,23017,13547,19893,3121,32706,6397,1315,26258,37981,5960,13944,17986,2315,2296,12357,9307,3090,9748,2064,1744,3787,2007,5420,5281,19894,8482,3082,14708,5699,183
,,,,,,,,310,64316,2858,655,34157,2255,6102,14411,3585,5442,17232,7724,11148,12344,4273,5901,4786,4235,7087,4652,11729,1698,2653,1642,2905,9054,2772,1768,1339,303,6285,27205,10358,27018,8517,22414,13258,19238,3058,29988,6009,1274,24915,35593,5904,13479,17377,2256,2132,12033,9069,3010,9499,2021,1698,3682,1948,5265,5069,19421,8226,2995,13921,5635,178
,,,,,,,,311,60163,2674,593,31045,2017,5869,13636,3323,5040,16002,7161,10333,11425,4018,5635,4538,3996,6768,4501,11371,1651,2512,1555,2750,8532,2613,1674,1268,287,5867,25269,9674,25418,7956,21582,12542,17914,2856,27421,5523,1182,23090,32658,5911,12580,16286,2135,1921,11597,8737,2901,9153,1998,1637,3561,1855,5016,4967,18885,8180,2953,13454,5437,173
,,,,,,,,312,55602,2470,528,28451,1801,5470,12784,3060,4639,14799,6561,9522,10396,3726,5270,4228,3716,6328,4130,10482,1508,2349,1454,2573,7904,2420,1566,1185,268,5418,23227,8914,23551,7352,20137,11587,16512,2637,25356,5124,1083,21302,29770,5655,11536,15040,1978,1684,11534,8687,2884,9100,1931,1628,3460,1813,4905,4730,18486,8015,2835,12686,5074,172
,,,,,,,,313,51301,2280,453,26439,1670,5078,12082,2854,4326,13787,6068,8867,9619,3454,4952,3952,3481,5948,3700,9481,1364,2186,1353,2394,7457,2283,1457,1103,249,5009,21391,8239,21793,6786,18696,10647,15251,2438,23924,4837,1001,19812,27609,5321,10680,13938,1824,1568,11234,8460,2809,8862,1846,1585,3319,1755,4749,4445,17927,7578,2729,12172,4676,167
,,,,,,,,314,48151,2139,426,25110,1578,4719,11523,2703,4107,13025,5671,8396,9042,3254,4715,3748,3318,5663,3345,8698,1268,2059,1274,2256,6951,2129,1372,1040,235,4688,19868,7709,20482,6343,17347,9982,14191,2281,22732,4578,936,18744,26003,5052,10022,13135,1711,1485,10509,7907,2625,8282,1754,1484,3081,1647,4455,4098,16833,7263,2618,11170,4386,155
