PlantCode,PlantName,SourceTechnology,State,LoadZone,Latitude,Longitude,Pmax (MW),Pmin (MW),Zone,Bus_id,Type,Flag_thermal,Flag_RET,Flag_VRE,Flag_mustrun,Cost ($/MWh),EF,CC,AF,FOR,RM_SPIN,RU,RD,Flag_UC,Min_down_time,Min_up_time,Start_up_cost ($/MW),RM_REG_UP,RM_REG_DN,RM_NSPIN
3267,Bhkw Winnenden,Biogas | Combustion Engine,DE,TransnetBW,48.872016579323486,9.396973511195807,2.099,0.0,TransnetBW,B132,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3268,Hackermuhle,Hydro | Run-Of-River,DE,TransnetBW,48.835011,9.316884,0.125,0.0,TransnetBW,B132,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3269,Bhkw,Natural Gas | Combustion Engine,DE,TransnetBW,48.847307274197696,9.340030732775126,6.9986,0.0,TransnetBW,B132,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3270,Betriebshof Notstrom Dieselaggregat,Oil | Combustion Engine,DE,TransnetBW,48.85898172096909,9.37260588137009,2.394,0.0,TransnetBW,B132,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3271,Alfred Karcher Se Co Kg Schwaikheim,Solar | PP,DE,TransnetBW,48.836868947779685,9.32371067087875,11.78277,0.0,TransnetBW,B132,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3272,Anlage,Biogas | Combustion Engine,DE,TransnetBW,48.390442753964955,9.263230685549912,19.294,0.0,TransnetBW,B133,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3273,Burkhardt,Hydro | Run-Of-River,DE,TransnetBW,48.52558504005478,9.138095668492525,8.763,0.0,TransnetBW,B133,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3274,Blockheizkraftwerk,Waste | Combustion Engine,DE,TransnetBW,48.63949,9.16892,0.2,0.0,TransnetBW,B133,MSW,1,1,0,0,32.0,0.08,0.9,0.92,0.08,0.06,0.35,0.35,1,6,6,5.0,0.05,0.05,0.06
3275,Bhkw,Natural Gas | CHP,DE,TransnetBW,48.52049586487519,9.114284542445972,40.581,0.0,TransnetBW,B133,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
3276,Bauabschnitt Bhkw,Natural Gas | Combustion Engine,DE,TransnetBW,48.517586379863566,9.139335630015836,16.418,0.0,TransnetBW,B133,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3277,Geb,Oil | Combustion Engine,DE,TransnetBW,48.50142641808189,9.151225488715706,22.199,0.0,TransnetBW,B133,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3278,Blockheizkraftwerk,Other | Combustion Engine,DE,TransnetBW,48.638737,9.16975,0.2,0.0,TransnetBW,B133,Other,1,0,0,0,55.0,0.25,0.85,0.9,0.08,0.05,0.4,0.4,1,4,4,5.0,0.04,0.04,0.05
3279,Akzonobel Reutlingen,Solar | PP,DE,TransnetBW,48.48273967354358,9.157401033452429,51.197748,0.0,TransnetBW,B133,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3280,Bingen,Wind | Onshore,DE,TransnetBW,48.386886644444445,9.234190400000001,27.0,0.0,TransnetBW,B133,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3281,Worth,Natural Gas | CCGT,DE,TransnetBW,49.068,8.302,90.784,0.0,TransnetBW,B160,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
3282,Bhkw,Natural Gas | Combustion Engine,DE,TransnetBW,49.073,8.296,0.18,0.0,TransnetBW,B160,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3283,Maxau Mill,Oil | Steam Turbine,DE,TransnetBW,49.04693140963855,8.32353548192771,215.8,0.0,TransnetBW,B160,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3284,Sem,Other | Steam Turbine,DE,TransnetBW,49.040633957186536,8.312276691131498,109.0,0.0,TransnetBW,B160,Other,1,0,0,0,55.0,0.25,0.85,0.9,0.08,0.05,0.4,0.4,1,4,4,5.0,0.04,0.04,0.05
3285,Am Oberwald,Solar | PP,DE,TransnetBW,49.07920458635055,8.319345215868674,13.32991,0.0,TransnetBW,B160,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3286,Wea Maxau Hw,Wind | Onshore,DE,TransnetBW,49.12439651882161,8.250970531914895,6.109999999999999,0.0,TransnetBW,B160,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3287,Sca,Biogas | Combustion Engine,DE,TransnetBW,47.6177285,8.099947624999999,0.4,0.0,TransnetBW,B162,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3288,Albbruck Mill New,Hard Coal | Steam Turbine,DE,TransnetBW,47.589167,8.129167,31.0,0.0,TransnetBW,B162,Coal,1,0,0,0,36.0,0.95,0.9,0.92,0.08,0.08,0.25,0.25,1,8,8,9.0,0.04,0.04,0.05
3289,Albbruck,Hydro | Run-Of-River,DE,TransnetBW,47.55686179187341,8.048784197921542,106.81,0.0,TransnetBW,B162,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3290,Alpenblick Pv,Solar | PV,DE,TransnetBW,47.579407349551175,8.046889630112723,7.2745,0.0,TransnetBW,B162,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3291,Bhkw,Biogas | CCGT,DE,TransnetBW,49.89653517166824,8.701088511342157,8.464,0.0,TransnetBW,B167,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3292,Turbine,Waste | Steam Turbine,DE,TransnetBW,49.883267000000004,8.645482,11.399,0.0,TransnetBW,B167,MSW,1,1,0,0,32.0,0.08,0.9,0.92,0.08,0.06,0.35,0.35,1,6,6,5.0,0.05,0.05,0.06
3293,Bhkw Mit Gasturbine Karbonisierungsanlage,Natural Gas | CCGT,DE,TransnetBW,49.94480301193212,8.654369159154156,30.903999999999996,0.0,TransnetBW,B167,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
3294,Bhkw,Natural Gas | Combustion Engine,DE,TransnetBW,49.88683264258592,8.648707655291997,96.3398,0.0,TransnetBW,B167,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3295,Da Nea,Oil | Combustion Engine,DE,TransnetBW,49.94133093287037,8.646794644132392,15.6384,0.0,TransnetBW,B167,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3296,Adolf Reichwein Schule,Solar | PP,DE,TransnetBW,49.917247133828916,8.656281038713358,15.55613,0.0,TransnetBW,B167,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3297,Wp Rossdorf,Wind | Onshore,DE,TransnetBW,49.881993,8.753098,5.06,0.0,TransnetBW,B167,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3298,Bga,Biogas | Combustion Engine,DE,TransnetBW,48.627674023880594,9.32539116119403,1.675,0.0,TransnetBW,B168,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3299,Erg Hb Nonnenbrunnen,Hydro | Run-Of-River,DE,TransnetBW,48.585717397929606,9.405297641407868,2.415,0.0,TransnetBW,B168,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3300,Bhkw Heizzentrale,Natural Gas | CCGT,DE,TransnetBW,48.5634,9.3743,0.142,0.0,TransnetBW,B168,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
3301,Bhkw,Natural Gas | Combustion Engine,DE,TransnetBW,48.64632725452431,9.271761319923575,8.4267,0.0,TransnetBW,B168,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3302,Bhkw,Oil | Combustion Engine,DE,TransnetBW,48.57731005477623,9.391748047787885,1.9461,0.0,TransnetBW,B168,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3303,Anlage Halle,Solar | PP,DE,TransnetBW,48.61782487773989,9.31326448870385,17.499985,0.0,TransnetBW,B168,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3304,Dach,Solar | PP,DE,TransnetBW,48.710466316044226,9.42234484621875,4.5038,0.0,TransnetBW,B169,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3305,Bm Bhkw Nabern,Biogas | Combustion Engine,DE,TransnetBW,48.615626,9.475712,0.936,0.0,TransnetBW,B170,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3306,Wasserkraftwerk Kirchheim,Hydro | Run-Of-River,DE,TransnetBW,48.67431074522293,9.464036554140128,0.785,0.0,TransnetBW,B170,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3307,Bhkw Mkk,Natural Gas | Combustion Engine,DE,TransnetBW,48.661365260046445,9.436544396499377,0.5599,0.0,TransnetBW,B170,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3308,Nea Lidl Lager Kirchheim,Oil | Combustion Engine,DE,TransnetBW,48.653145,9.42992,1.64,0.0,TransnetBW,B170,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3309,Abr,Solar | PP,DE,TransnetBW,48.635016628329325,9.481581823651986,4.62143,0.0,TransnetBW,B170,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3310,Bhkw,Biogas | Combustion Engine,DE,TransnetBW,47.64372776727273,9.720781443636362,2.75,0.0,TransnetBW,B171,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3311,Eibele,Hydro | Run-Of-River,DE,TransnetBW,47.58044441114058,9.889627851458886,3.77,0.0,TransnetBW,B171,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3312,Bhkw,Natural Gas | Combustion Engine,DE,TransnetBW,47.547784108786615,9.725216104137612,2.151,0.0,TransnetBW,B171,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3313,Diesel,Oil | Combustion Engine,DE,TransnetBW,47.545452434782604,9.803155130434783,4.6000000000000005,0.0,TransnetBW,B171,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3314,Achberg,Solar | PP,DE,TransnetBW,47.59207599863651,9.713069330219199,11.287245,0.0,TransnetBW,B171,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3315,Bhkw,Natural Gas | CHP,DE,TransnetBW,49.086211,8.2002,0.14,0.0,TransnetBW,B18,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
3316,Krone Aura,Natural Gas | Combustion Engine,DE,TransnetBW,49.05259270342773,8.278218362146053,13.42,0.0,TransnetBW,B18,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3317,Motorprufstand Gebaude,Oil | Combustion Engine,DE,TransnetBW,49.052059,8.278771,5.67,0.0,TransnetBW,B18,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3318,Am Kleinwald,Solar | PP,DE,TransnetBW,49.10437361351739,8.208342851660591,13.173775,0.0,TransnetBW,B18,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3319,Windpark Hatzenbuhl,Wind | Onshore,DE,TransnetBW,49.123801,8.232340666666666,9.0,0.0,TransnetBW,B18,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3320,Bhkw,Biogas | Combustion Engine,DE,TransnetBW,47.78452034859335,11.276449662404092,3.91,0.0,TransnetBW,B180,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3321,Ammer Loisach Energie Gmbh Wasserkraftanlage An Der Halbammer,Hydro | Run-Of-River,DE,TransnetBW,47.733107495129794,11.352395102682213,10.4205,0.0,TransnetBW,B180,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3322,Bhkw,Natural Gas | CHP,DE,TransnetBW,47.753042,11.169590500000002,0.28,0.0,TransnetBW,B180,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
3323,Bhkw,Natural Gas | Combustion Engine,DE,TransnetBW,47.76829528120291,11.250896624246609,15.928,0.0,TransnetBW,B180,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3324,Fkh Notstrom,Oil | Combustion Engine,DE,TransnetBW,47.765217735019974,11.370148321886608,14.269,0.0,TransnetBW,B180,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3325,Abr,Solar | PP,DE,TransnetBW,47.75881693308791,11.227167296419465,50.14863,0.0,TransnetBW,B180,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3326,Bhkw Klaranlage Ld Morlheim,Biogas | Combustion Engine,DE,TransnetBW,49.23143922184987,8.263755012734585,2.984,0.0,TransnetBW,B197,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3327,Achatmuhle,Hydro | Run-Of-River,DE,TransnetBW,49.363012,8.106596,0.1,0.0,TransnetBW,B197,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3328,Buchmann Karton Paper Mill,Natural Gas | Steam Turbine,DE,TransnetBW,49.207151735294126,7.940116720588236,40.8,0.0,TransnetBW,B197,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
3329,Bhkw,Natural Gas | Combustion Engine,DE,TransnetBW,49.249876174338844,8.14194543752841,5.98352,0.0,TransnetBW,B197,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3330,Aggregat,Oil | Combustion Engine,DE,TransnetBW,49.213680587507234,8.15489222296906,54.2138,0.0,TransnetBW,B197,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3331,Insheim Geothermal,Geothermal | Steam Turbine,DE,TransnetBW,49.16643410631735,8.141484570514317,7.8,0.0,TransnetBW,B197,Other,1,0,0,0,55.0,0.25,0.85,0.9,0.08,0.05,0.4,0.4,1,4,4,5.0,0.04,0.04,0.05
3332,Abr,Solar | PP,DE,TransnetBW,49.225023249526,8.17796749519173,46.23907,0.0,TransnetBW,B197,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3333,Cee Windpark Gollenberg,Wind | Onshore,DE,TransnetBW,49.17117437599867,8.233212092876165,60.08,0.0,TransnetBW,B197,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3334,Bhkw,Natural Gas | Combustion Engine,DE,TransnetBW,49.414453696749156,8.398542204269772,2.061,0.0,TransnetBW,B200,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3335,Nea Dcrn,Oil | Combustion Engine,DE,TransnetBW,49.422719333333326,8.352905,3.96,0.0,TransnetBW,B200,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3336,Cav Sp Fussgonheim,Solar | PP,DE,TransnetBW,49.444366799561806,8.370385643821207,4.771845,0.0,TransnetBW,B200,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3337,Berger Biogas,Biogas | Combustion Engine,DE,TransnetBW,48.73409463846069,8.05767251358545,9.017,0.0,TransnetBW,B202,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3338,Achern,Hydro | Run-Of-River,DE,TransnetBW,48.612698,8.078286,0.2,0.0,TransnetBW,B202,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3339,Bhkw Ortenau Klinikum Achern,Natural Gas | Combustion Engine,DE,TransnetBW,48.625528,8.067252,0.112,0.0,TransnetBW,B202,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3340,Netzersatzanlage Ht Id,Oil | Combustion Engine,DE,TransnetBW,48.625528,8.067252,0.9,0.0,TransnetBW,B202,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3341,Bhkw Oberbruch,Other | Combustion Engine,DE,TransnetBW,48.74351733333333,8.042738,0.6000000000000001,0.0,TransnetBW,B202,Other,1,0,0,0,55.0,0.25,0.85,0.9,0.08,0.05,0.4,0.4,1,4,4,5.0,0.04,0.04,0.05
3342,Achern,Solar | PP,DE,TransnetBW,48.67204952367289,8.02650676844898,20.43392,0.0,TransnetBW,B202,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3343,Bhkw Hallenbad,Biogas | CCGT,DE,TransnetBW,48.94909002614379,8.838537555555556,0.765,0.0,TransnetBW,B203,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3344,Wasserkraftanlage Gymnasium,Hydro | Run-Of-River,DE,TransnetBW,48.943866057142856,8.829631138095237,1.05,0.0,TransnetBW,B203,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3345,Kh Muhlacker,Natural Gas | Combustion Engine,DE,TransnetBW,48.950643,8.860595,0.511,0.0,TransnetBW,B203,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3346,Bellmer Gmbh,Solar | PP,DE,TransnetBW,49.01201911567941,8.88461036190806,6.72704,0.0,TransnetBW,B203,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3347,Wp Pfaffenhofen,Wind | Onshore,DE,TransnetBW,49.040828,8.936092,6.0,0.0,TransnetBW,B203,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3348,Bhkw,Biogas | Combustion Engine,DE,TransnetBW,48.88942136118598,8.886898382749326,0.742,0.0,TransnetBW,B204,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3349,Erg Hb Wimsheim,Hydro | Run-Of-River,DE,TransnetBW,48.91578267469879,8.870870427710843,1.66,0.0,TransnetBW,B204,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3350,Bhkw,Natural Gas | Combustion Engine,DE,TransnetBW,48.876955087045566,8.887938166922684,3.906,0.0,TransnetBW,B204,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3351,Nea,Oil | Combustion Engine,DE,TransnetBW,48.851301,8.901349,20.4422,0.0,TransnetBW,B204,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3352,Abr,Solar | PP,DE,TransnetBW,48.89257334406505,8.883057217273866,31.498846,0.0,TransnetBW,B204,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3353,Kwk Bga,Biogas | Combustion Engine,DE,TransnetBW,48.83835957466919,9.289845478260869,0.529,0.0,TransnetBW,B208,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3354,Aps,Oil | Combustion Engine,DE,TransnetBW,48.82314100000001,9.274843000000002,9.648,0.0,TransnetBW,B208,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3355,Betriebshalle,Solar | PP,DE,TransnetBW,48.83246350670142,9.280572910305981,1.61906,0.0,TransnetBW,B208,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3356,Bhkw,Biogas | Combustion Engine,DE,TransnetBW,47.77114215461347,11.608183715710725,2.005,0.0,TransnetBW,B209,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3357,Kesselbach Pe,Hydro | Run-Of-River,DE,TransnetBW,47.6232025121872,11.350713143788592,147.696,0.0,TransnetBW,B209,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3358,Bhkw,Natural Gas | CHP,DE,TransnetBW,47.74705198200225,11.701838740157482,0.889,0.0,TransnetBW,B209,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
3359,Anlage,Natural Gas | Combustion Engine,DE,TransnetBW,47.74080552133082,11.59691704990609,3.7270000000000003,0.0,TransnetBW,B209,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3360,Hwl Notstrom,Oil | Combustion Engine,DE,TransnetBW,47.69780589298893,11.723194597785977,0.542,0.0,TransnetBW,B209,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3361,Kwk Spilling,Other | Steam Turbine,DE,TransnetBW,47.75460000000001,11.74154,0.35,0.0,TransnetBW,B209,Other,1,0,0,0,55.0,0.25,0.85,0.9,0.08,0.05,0.4,0.4,1,4,4,5.0,0.04,0.04,0.05
3362,Abr,Solar | PP,DE,TransnetBW,47.768277682980354,11.599540364727282,9.185740000000001,0.0,TransnetBW,B209,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3363,Bhkw Multisportanlage,Oil | Combustion Engine,DE,TransnetBW,49.212239,8.524242,0.15,0.0,TransnetBW,B21,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3364,Big Sun Invest Ph Pv,Solar | PV,DE,TransnetBW,49.21972660758686,8.47107727467152,14.876515000000001,0.0,TransnetBW,B21,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
3365,Avs,Biogas | Combustion Engine,DE,TransnetBW,48.044577188810415,8.743641647539176,9.062,0.0,TransnetBW,B210,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
3366,Bhkw Gebaude Ba,Natural Gas | CCGT,DE,TransnetBW,47.964159,8.783671,0.256,0.0,TransnetBW,B210,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
3367,Aesculap Bhkw,Natural Gas | Combustion Engine,DE,TransnetBW,48.04114876202461,8.762504113255034,7.152,0.0,TransnetBW,B210,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
3368,Aesculap Ag Netzersatzanlage Bau,Oil | Combustion Engine,DE,TransnetBW,48.12679623735141,8.789810801987022,17.413,0.0,TransnetBW,B210,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
3369,Ahg Tuttlingen,Solar | PP,DE,TransnetBW,48.050842861848885,8.719613361893707,62.519545,0.0,TransnetBW,B210,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
