HourIndex,TimestampUTC,Load_MW,WindOnshore_MW,WindOffshore_MW,SolarPV_MW,Hydro_MW,Biomass_MW,OtherRenewables_MW,NetImports_MW,SourceDataset,Notes
4219,2025-06-25 19:00:00,58298.29,6492.0,437.75,8059.75,2096.5,4378.75,82.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4220,2025-06-25 20:00:00,57325.79,3775.5,353.0,2535.0,2159.0,4548.0,83.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4221,2025-06-25 21:00:00,54320.79,2456.0,272.5,358.5,2375.5,4532.75,85.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4222,2025-06-25 22:00:00,52155.41,2272.25,234.25,62.75,2108.5,4422.75,87.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4223,2025-06-25 23:00:00,48463.67,2456.25,284.75,57.0,2011.5,4243.25,86.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4224,2025-06-26 00:00:00,45632.64,2639.75,337.0,57.75,1949.75,4005.0,89.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4225,2025-06-26 01:00:00,43759.03,3288.25,424.75,53.0,1971.5,3913.5,89.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4226,2025-06-26 02:00:00,42430.06,4485.0,699.5,53.0,1451.75,3808.25,90.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4227,2025-06-26 03:00:00,41118.59,7176.75,726.25,52.75,1543.25,3775.25,90.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4228,2025-06-26 04:00:00,42896.38,7737.0,797.75,66.25,1561.25,3791.25,90.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4229,2025-06-26 05:00:00,46544.09,8508.25,861.25,740.75,1728.25,3947.5,90.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4230,2025-06-26 06:00:00,53097.22,8736.5,1080.0,3531.25,1988.75,4224.25,88.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4231,2025-06-26 07:00:00,57850.59,7434.5,1419.75,8843.5,2124.25,4267.25,86.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4232,2025-06-26 08:00:00,60830.46,6540.25,1959.5,15879.5,2086.5,4104.25,86.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4233,2025-06-26 09:00:00,61509.6,7326.75,1615.75,22879.25,2001.75,3814.5,87.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4234,2025-06-26 10:00:00,61704.42,8643.75,940.25,27465.25,2075.5,3601.75,85.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4235,2025-06-26 11:00:00,62469.02,9952.25,686.75,31226.25,1925.0,3502.0,84.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4236,2025-06-26 12:00:00,61789.71,10664.0,467.25,34297.75,1638.25,3357.5,84.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4237,2025-06-26 13:00:00,60839.79,11660.5,521.75,34438.0,1717.75,3295.5,85.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4238,2025-06-26 14:00:00,59137.79,14448.5,800.75,32178.75,1793.75,3355.0,87.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4239,2025-06-26 15:00:00,58835.1,18239.5,1437.25,27758.5,1790.25,3421.0,88.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4240,2025-06-26 16:00:00,59002.94,21366.75,1647.0,21701.5,1664.5,3473.5,90.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4241,2025-06-26 17:00:00,58565.83,23417.0,2874.0,16421.75,1521.0,3534.25,91.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4242,2025-06-26 18:00:00,59833.25,26093.75,4110.25,10215.25,1726.25,3803.0,92.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4243,2025-06-26 19:00:00,58594.83,25767.5,4450.0,5628.25,1687.5,4082.25,91.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4244,2025-06-26 20:00:00,57030.32,24781.25,4924.25,2050.25,1831.75,4275.25,92.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4245,2025-06-26 21:00:00,54302.31,23437.25,5505.75,218.75,1826.5,4295.0,92.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4246,2025-06-26 22:00:00,52145.19,22992.5,5682.5,79.0,1850.75,4227.0,93.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4247,2025-06-26 23:00:00,49423.31,22720.0,5699.0,57.0,1823.25,4022.5,92.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4248,2025-06-27 00:00:00,46883.84,22187.75,6387.75,60.5,1897.5,3808.75,92.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4249,2025-06-27 01:00:00,45448.43,22193.75,5975.75,53.0,1690.5,3735.0,92.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4250,2025-06-27 02:00:00,45320.82,22082.5,5532.75,52.5,1671.25,3675.25,92.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4251,2025-06-27 03:00:00,45354.55,21217.0,5247.25,52.75,1654.25,3695.0,92.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4252,2025-06-27 04:00:00,45551.24,20407.0,5334.75,64.25,1696.25,3746.0,92.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4253,2025-06-27 05:00:00,47849.01,19998.5,5021.5,564.5,1755.25,3856.0,94.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4254,2025-06-27 06:00:00,53623.07,19819.0,4527.0,3216.25,1703.25,4144.0,93.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4255,2025-06-27 07:00:00,58539.26,20166.0,3498.25,7796.25,1887.0,4253.25,90.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4256,2025-06-27 08:00:00,60677.68,20497.75,2666.5,13026.0,1870.25,4148.75,90.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4257,2025-06-27 09:00:00,60547.05,20286.75,3242.0,17634.0,1781.0,3898.25,91.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4258,2025-06-27 10:00:00,61527.79,19695.0,2696.5,20702.0,1810.0,3680.75,92.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4259,2025-06-27 11:00:00,63766.42,19101.5,3014.25,22114.0,1827.25,3602.75,91.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4260,2025-06-27 12:00:00,61899.5,18713.75,2689.75,22343.25,1712.0,3538.75,92.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4261,2025-06-27 13:00:00,60219.84,16920.25,2639.5,24155.5,1749.0,3515.25,91.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4262,2025-06-27 14:00:00,57701.48,14500.25,2780.5,25329.75,1763.5,3530.0,91.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4263,2025-06-27 15:00:00,57931.69,14575.25,3401.75,24856.0,1695.25,3559.0,92.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4264,2025-06-27 16:00:00,56656.31,14262.75,3472.0,22427.25,1686.5,3623.75,92.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4265,2025-06-27 17:00:00,56099.64,13877.5,3619.25,17494.5,1761.5,3762.5,92.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4266,2025-06-27 18:00:00,56237.68,12423.75,3807.0,11865.0,1633.0,4032.0,91.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4267,2025-06-27 19:00:00,55970.18,9728.0,3830.0,6330.5,1807.0,4294.25,92.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4268,2025-06-27 20:00:00,53836.42,6875.25,4291.0,2229.0,1942.75,4519.5,92.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4269,2025-06-27 21:00:00,51383.2,5251.0,4196.25,307.5,1905.5,4570.75,93.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4270,2025-06-27 22:00:00,49367.9,5692.0,4410.5,87.5,1740.75,4466.25,93.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4271,2025-06-27 23:00:00,46884.12,8511.75,4862.75,59.5,1634.75,4258.75,91.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4272,2025-06-28 00:00:00,44231.4,10483.25,5625.25,62.75,1544.75,4080.5,90.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4273,2025-06-28 01:00:00,41842.78,11374.25,6221.25,68.0,1512.5,3973.5,92.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4274,2025-06-28 02:00:00,40570.98,12315.5,6597.5,57.75,1497.0,3878.75,92.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4275,2025-06-28 03:00:00,39657.95,13422.0,6390.0,52.5,1448.5,3830.25,91.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4276,2025-06-28 04:00:00,39112.1,14127.0,5772.0,56.75,1482.75,3830.25,90.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4277,2025-06-28 05:00:00,38826.24,14477.75,5338.5,619.25,1434.5,3908.25,90.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4278,2025-06-28 06:00:00,40976.36,13687.5,5363.75,3934.25,1562.75,4006.5,90.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4279,2025-06-28 07:00:00,44248.69,11711.75,5416.25,11238.25,1479.5,3975.5,90.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4280,2025-06-28 08:00:00,47556.8,10735.75,5260.5,21341.25,1520.75,3835.5,91.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4281,2025-06-28 09:00:00,49745.21,11389.5,4776.75,30848.25,1559.75,3685.75,91.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4282,2025-06-28 10:00:00,50960.54,11528.25,4268.5,37601.0,1517.0,3550.75,91.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4283,2025-06-28 11:00:00,49737.83,11199.25,2171.5,39650.75,1440.25,3436.0,89.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4284,2025-06-28 12:00:00,48592.1,11856.5,2018.0,40534.25,1439.0,3358.25,86.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4285,2025-06-28 13:00:00,47414.72,11945.0,1750.0,39602.75,1470.0,3334.25,88.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4286,2025-06-28 14:00:00,46760.8,11923.5,1925.75,37659.75,1456.25,3349.5,87.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4287,2025-06-28 15:00:00,46353.22,12663.75,1929.25,34588.5,1441.0,3374.0,86.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4288,2025-06-28 16:00:00,46297.95,13452.5,2209.5,29385.0,1460.25,3465.75,86.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4289,2025-06-28 17:00:00,48051.46,14907.75,5385.75,24228.0,1506.75,3599.25,86.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4290,2025-06-28 18:00:00,49141.18,15694.0,6626.75,15567.75,1479.75,3801.5,85.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4291,2025-06-28 19:00:00,49263.21,14438.75,6576.25,7256.75,1542.0,4095.5,86.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4292,2025-06-28 20:00:00,48106.1,12248.0,6291.0,2126.25,1669.5,4352.75,86.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4293,2025-06-28 21:00:00,46527.54,10933.75,5969.0,233.75,1635.75,4391.5,88.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4294,2025-06-28 22:00:00,45721.51,9835.5,6126.25,89.75,1619.25,4325.75,89.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4295,2025-06-28 23:00:00,43534.28,10332.75,5989.75,56.5,1494.25,4168.75,90.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4296,2025-06-29 00:00:00,41716.27,10653.5,6550.5,59.25,1422.0,3995.0,90.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4297,2025-06-29 01:00:00,39698.45,11258.25,5917.5,54.75,1420.75,3909.75,91.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4298,2025-06-29 02:00:00,38171.93,11747.5,6116.0,53.25,1416.5,3863.25,92.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4299,2025-06-29 03:00:00,37498.93,12022.0,5300.0,52.0,1430.5,3834.0,92.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4300,2025-06-29 04:00:00,37033.96,11808.0,4634.0,61.5,1474.75,3852.0,92.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4301,2025-06-29 05:00:00,36675.03,11266.0,4258.75,554.75,1333.5,3938.25,93.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4302,2025-06-29 06:00:00,37940.96,9496.75,3492.75,3727.0,1268.75,4011.5,92.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4303,2025-06-29 07:00:00,40035.25,6919.5,2722.0,11018.75,1308.5,3991.25,91.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4304,2025-06-29 08:00:00,43146.16,6723.5,2362.25,21104.0,1352.75,3813.0,90.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4305,2025-06-29 09:00:00,43751.98,7227.0,1110.5,30393.0,1397.5,3636.75,89.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4306,2025-06-29 10:00:00,45402.98,6993.0,1179.75,37140.5,1348.75,3508.0,87.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4307,2025-06-29 11:00:00,44667.67,7947.25,85.5,39830.75,1329.0,3424.25,85.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4308,2025-06-29 12:00:00,44838.3,8993.75,389.25,40864.0,1313.0,3341.5,82.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4309,2025-06-29 13:00:00,44261.26,10086.75,363.25,40835.75,1404.0,3296.75,80.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4310,2025-06-29 14:00:00,43102.36,11170.25,375.75,39999.5,1365.75,3283.25,81.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4311,2025-06-29 15:00:00,43558.74,12057.0,984.75,37327.5,1337.0,3322.75,79.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4312,2025-06-29 16:00:00,43770.95,12335.25,1033.75,32804.25,1403.5,3421.5,80.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4313,2025-06-29 17:00:00,47100.81,13941.75,2229.5,27969.25,1411.25,3542.0,81.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4314,2025-06-29 18:00:00,48866.64,16683.5,2096.0,18572.75,1532.25,3824.75,82.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4315,2025-06-29 19:00:00,49139.16,15781.75,1968.0,8704.5,1678.5,4164.5,82.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4316,2025-06-29 20:00:00,48983.79,13265.75,1886.75,2637.25,1691.75,4382.25,85.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4317,2025-06-29 21:00:00,47907.45,12289.5,1806.0,338.0,1677.0,4423.0,86.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4318,2025-06-29 22:00:00,47806.68,12238.25,1857.75,70.25,1599.0,4362.0,86.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4319,2025-06-29 23:00:00,45284.76,12049.0,1808.25,55.5,1530.75,4155.75,87.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4320,2025-06-30 00:00:00,42815.83,10995.0,1804.75,60.0,1523.25,3894.75,88.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4321,2025-06-30 01:00:00,41172.22,9851.75,1795.0,52.0,1339.0,3793.25,89.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4322,2025-06-30 02:00:00,40420.22,8735.5,1697.75,54.0,1376.75,3752.0,89.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4323,2025-06-30 03:00:00,39851.02,8162.75,1497.0,52.75,1315.75,3749.25,90.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4324,2025-06-30 04:00:00,40610.04,7978.25,1388.75,62.25,1380.5,3818.25,90.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4325,2025-06-30 05:00:00,43622.42,7383.5,1344.5,666.25,1469.5,3978.75,90.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4326,2025-06-30 06:00:00,50957.42,6134.75,1298.5,4134.5,1577.0,4254.5,90.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4327,2025-06-30 07:00:00,56295.11,3827.5,1165.0,12174.5,1624.25,4318.25,86.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4328,2025-06-30 08:00:00,59880.08,2504.25,1072.75,23498.75,1673.75,4085.5,85.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4329,2025-06-30 09:00:00,59813.94,1782.25,859.0,34450.0,1615.25,3834.0,84.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4330,2025-06-30 10:00:00,58911.41,1511.5,433.25,41476.5,1706.5,3673.5,84.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4331,2025-06-30 11:00:00,58342.72,1459.75,166.0,46534.0,1565.0,3544.5,86.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4332,2025-06-30 12:00:00,57592.38,1475.75,176.5,49351.75,1430.25,3442.5,83.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4333,2025-06-30 13:00:00,57085.38,1528.25,64.0,49788.0,1387.75,3419.0,82.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4334,2025-06-30 14:00:00,56085.23,1567.0,103.5,47982.0,1374.25,3427.0,81.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4335,2025-06-30 15:00:00,56391.87,1583.0,547.0,44181.75,1379.25,3455.75,77.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4336,2025-06-30 16:00:00,55298.32,1583.5,414.0,38450.5,1415.75,3545.5,77.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4337,2025-06-30 17:00:00,56197.97,1542.75,751.75,30011.25,1448.25,3717.0,78.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4338,2025-06-30 18:00:00,57028.2,1629.5,849.75,18956.5,1808.0,4102.5,75.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4339,2025-06-30 19:00:00,56943.37,2073.25,973.5,8711.5,2247.75,4432.0,74.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4340,2025-06-30 20:00:00,56150.77,3040.75,1113.75,2586.0,2328.25,4555.5,78.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4341,2025-06-30 21:00:00,53984.84,5067.5,1344.25,313.75,2188.75,4509.5,77.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4342,2025-06-30 22:00:00,51715.93,7169.0,1632.75,57.0,2023.25,4396.75,78.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4343,2025-06-30 23:00:00,47881.55,9603.25,2013.5,56.25,1879.5,4153.5,77.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4344,2025-07-01 00:00:00,45529.14,11106.9,2337.41,56.98,1625.69,3906.61,75.66,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4345,2025-07-01 01:00:00,44302.39,11471.38,2545.53,53.01,1501.19,3762.23,76.15,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4346,2025-07-01 02:00:00,43104.11,11524.61,2782.5,52.53,1638.35,3696.88,75.52,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4347,2025-07-01 03:00:00,43521.8,11114.18,3181.85,52.52,1602.46,3671.44,76.48,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4348,2025-07-01 04:00:00,44568.28,10822.79,3381.02,58.42,1506.19,3730.06,77.69,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4349,2025-07-01 05:00:00,46883.02,10242.2,3039.67,621.99,1489.29,3846.44,77.79,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4350,2025-07-01 06:00:00,53307.03,8851.47,2790.79,3963.46,1681.75,4110.22,77.86,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4351,2025-07-01 07:00:00,58055.62,5710.07,1915.07,11861.5,1947.98,4146.16,78.78,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4352,2025-07-01 08:00:00,60734.72,2145.88,1398.92,23253.22,1773.16,3928.5,77.17,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4353,2025-07-01 09:00:00,60845.43,918.24,990.65,33664.12,1627.76,3668.65,76.17,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4354,2025-07-01 10:00:00,59696.4,685.5,576.83,40800.06,1504.62,3493.0,77.28,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4355,2025-07-01 11:00:00,60168.41,709.14,235.89,45633.79,1490.65,3415.13,74.18,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
4356,2025-07-01 12:00:00,59404.8,608.76,115.07,47876.11,1492.6,3336.84,72.61,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
