HourIndex,TimestampUTC,Load_50Hertz_MW,Load_Amprion_MW,Load_TenneT_MW,Load_TransnetBW_MW,Share_50Hertz,Share_Amprion,Share_TenneT,Share_TransnetBW,SourceDataset,Notes
3602,2025-05-31 02:00:00,8436.7,13585.25,10574.34,4258.25,0.2289188794650537,0.36861808612995844,0.2869209600771031,0.1155420743278847,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3603,2025-05-31 03:00:00,8285.71,13558.5,10361.82,4179.75,0.22771835590717032,0.3726318358435631,0.2847766352679536,0.11487317298131303,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3604,2025-05-31 04:00:00,8224.11,13669.75,10479.68,4194.25,0.22490038364363832,0.3738194186741939,0.28658226269621434,0.11469793498595349,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3605,2025-05-31 05:00:00,8047.86,13628.75,10666.46,4242.5,0.219973612547242,0.3725170880213155,0.2915482798272652,0.11596101960417728,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3606,2025-05-31 06:00:00,8435.19,14070.5,11279.42,4487.25,0.22039900335385643,0.3676412951801248,0.29471451460009257,0.11724518686592622,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3607,2025-05-31 07:00:00,8946.61,15050.0,12221.28,4777.25,0.2182358689347079,0.36711668749027326,0.29811533757416125,0.11653210600085766,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3608,2025-05-31 08:00:00,9184.31,16072.25,13556.61,5076.25,0.20926022718003565,0.36619873308874895,0.30888104695846974,0.11565999277274569,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3609,2025-05-31 09:00:00,9570.27,16629.25,14359.57,5217.5,0.20906472063559128,0.3632697411493517,0.3136880663238568,0.11397747189120029,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3610,2025-05-31 10:00:00,9737.57,16844.0,14237.13,5180.0,0.21169228695593573,0.3661842617291359,0.3095115731531543,0.11261187816177415,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3611,2025-05-31 11:00:00,10319.34,17066.75,13983.89,5119.5,0.22197150839286653,0.36710993540904313,0.3007968684528199,0.11012168774527055,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3612,2025-05-31 12:00:00,10409.6,16880.0,13819.21,5052.0,0.2255073080390054,0.3656781585938375,0.2993710465652574,0.1094434868018997,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3613,2025-05-31 13:00:00,10215.76,16843.5,13435.67,4853.25,0.22527386986644227,0.37142615205284973,0.29627804247050266,0.1070219356102053,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3614,2025-05-31 14:00:00,9946.47,17208.5,13140.14,4709.25,0.22101125313191874,0.3823740633129768,0.29197482199502445,0.10463986156007996,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3615,2025-05-31 15:00:00,9805.66,17476.75,13109.29,4687.5,0.21752071908995724,0.38768988801930826,0.29080573745763016,0.10398365543310441,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3616,2025-05-31 16:00:00,9709.99,17197.25,13246.61,4828.25,0.21586342122755497,0.3823131868009719,0.29448625119769867,0.10733714077377446,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3617,2025-05-31 17:00:00,9893.24,17389.25,13244.99,5250.0,0.2161158718216905,0.3798647282462906,0.289334187901999,0.11468521203002001,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3618,2025-05-31 18:00:00,9795.17,17288.75,13511.04,5586.75,0.21210063464518747,0.3743635738044347,0.2925625750973708,0.12097321645300704,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3619,2025-05-31 19:00:00,9804.25,17058.25,13550.57,5616.5,0.21299894828476565,0.37059329470164504,0.2943883681728941,0.12201938884069523,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3620,2025-05-31 20:00:00,9414.25,16717.25,13137.85,5426.0,0.21063153102056478,0.37402660455729736,0.2939422109906288,0.1213996534315091,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3621,2025-05-31 21:00:00,9138.0,15637.5,12786.03,5319.25,0.21310246688609677,0.3646738702047864,0.2981762458611994,0.12404741704791751,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3622,2025-05-31 22:00:00,8982.25,15220.75,12450.04,5071.5,0.21527499164760114,0.3647913194489382,0.298386513068808,0.1215471758346527,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3623,2025-05-31 23:00:00,8467.22,14645.0,11633.84,4717.75,0.21455657727928448,0.37109949596858494,0.2947976893259926,0.11954623742613803,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3624,2025-06-01 00:00:00,7901.13,13875.25,10870.66,4375.22,0.21341565857946002,0.3747812802351882,0.2936249704907264,0.11817809069462534,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3625,2025-06-01 01:00:00,7641.57,12992.5,10354.18,4146.99,0.21749018933697337,0.3697854347942408,0.2946950127564235,0.11802936311236241,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3626,2025-06-01 02:00:00,7531.85,12113.0,10008.66,3996.63,0.2238281920966748,0.3599687846766759,0.2974329378718781,0.11877008535477118,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3627,2025-06-01 03:00:00,7557.36,12055.0,9996.88,3964.14,0.22509976654122998,0.35906423481937183,0.2977620960415663,0.11807390259783197,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3628,2025-06-01 04:00:00,7580.85,12512.75,10125.04,3936.74,0.22195185648644522,0.3663478491529007,0.29644056075499675,0.11525973360565744,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3629,2025-06-01 05:00:00,7672.61,12570.5,10193.37,3936.41,0.22321690145926049,0.3657097206548533,0.29655260293795493,0.11452077494793135,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3630,2025-06-01 06:00:00,8183.57,12788.75,10501.48,3985.24,0.23078938403295746,0.3606626124113907,0.29615804601591017,0.11238995753974163,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3631,2025-06-01 07:00:00,8963.61,13260.5,11218.05,4161.47,0.23837087004632265,0.3526388276876461,0.29832359269570513,0.11066670957032605,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3632,2025-06-01 08:00:00,9719.41,14475.75,12156.32,4549.71,0.237631472336135,0.3539200204199438,0.2972118904119905,0.11123661683193083,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3633,2025-06-01 09:00:00,9695.61,15954.25,13188.92,4823.8,0.2220576521130909,0.3653987006722919,0.30206460543559266,0.11047904177902451,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3634,2025-06-01 10:00:00,10020.01,16945.25,13832.72,4772.16,0.21988104491230442,0.3718498560680305,0.3035478934231933,0.10472120559647172,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3635,2025-06-01 11:00:00,10197.45,17063.0,14114.03,4751.82,0.221076695941361,0.3699191133908421,0.3059866063395503,0.10301758432824656,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3636,2025-06-01 12:00:00,10119.63,16817.25,13998.33,4772.37,0.22139938277196033,0.36793131467472134,0.30625839302802726,0.10441090952529099,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3637,2025-06-01 13:00:00,9640.11,16339.0,13459.44,4620.64,0.21879907460849826,0.37084204226178463,0.3054854163229056,0.10487346680681148,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3638,2025-06-01 14:00:00,9470.57,14940.0,12966.28,4707.09,0.22504000338371358,0.35500478329738133,0.3081051821668789,0.11185003115202616,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3639,2025-06-01 15:00:00,9212.99,14819.0,12866.91,4674.4,0.22160833996820076,0.3564547437898844,0.30949936617973556,0.11243755006217933,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3640,2025-06-01 16:00:00,9503.05,14740.5,13198.1,4764.66,0.2251570914396449,0.34924872607911,0.312704427371168,0.11288975511007715,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3641,2025-06-01 17:00:00,10228.01,16600.25,13458.56,4884.23,0.22642843148432457,0.367497545441162,0.29794658304378574,0.10812744003072763,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3642,2025-06-01 18:00:00,10459.41,16831.75,13881.74,5213.7,0.22548343702707246,0.36285802365338266,0.2992618557945614,0.11239668352498351,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3643,2025-06-01 19:00:00,10834.86,16823.5,13689.72,5436.83,0.23158877509863757,0.35959244123799744,0.2926097324970808,0.11620905116628416,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3644,2025-06-01 20:00:00,10166.2,16721.0,13579.82,5330.51,0.22198140380059797,0.365107026514312,0.2965186113748929,0.11639295831019707,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3645,2025-06-01 21:00:00,10548.46,16786.5,13315.83,5338.73,0.22936660352184582,0.3650070711762158,0.28954053010338004,0.11608579519855826,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3646,2025-06-01 22:00:00,10769.71,16326.0,13022.29,5395.56,0.23662640320818673,0.3587062844567641,0.2861189061018299,0.1185484062332193,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3647,2025-06-01 23:00:00,10265.0,15368.75,12250.71,5133.75,0.23861987748909125,0.357261494608911,0.2847796316955075,0.11933899620649023,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3648,2025-06-02 00:00:00,9805.83,14327.75,11484.7,4804.46,0.24258202190153366,0.3544477687559033,0.28411483239384566,0.11885537694871749,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3649,2025-06-02 01:00:00,9389.61,13880.5,11148.62,4611.65,0.24057183148101555,0.3556332272450332,0.28563954540027536,0.11815539587367582,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3650,2025-06-02 02:00:00,9220.33,13578.0,11133.49,4492.29,0.23996209671479704,0.35337188031160643,0.28975270995216285,0.11691331302143368,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3651,2025-06-02 03:00:00,9125.09,13649.75,11084.72,4585.54,0.23735378500771231,0.355045246338285,0.2883259505112485,0.11927501814275422,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3652,2025-06-02 04:00:00,9380.86,13833.25,11466.42,4740.65,0.23796497212919554,0.35090907983982217,0.2908695274976548,0.12025642053332751,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3653,2025-06-02 05:00:00,10015.12,14987.0,12500.56,5299.91,0.23398397153069478,0.35014236288037714,0.292051485669442,0.12382217991948619,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3654,2025-06-02 06:00:00,11362.7,17863.5,14800.93,6316.96,0.22570077242433023,0.35482814368081733,0.2939953825761872,0.1254757013186652,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3655,2025-06-02 07:00:00,12217.75,19986.5,16460.73,7193.04,0.21872866241946995,0.35780895921480926,0.2946887483659464,0.12877362999977443,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3656,2025-06-02 08:00:00,12576.67,20920.75,17493.65,7803.18,0.21390986363462414,0.3558298643149628,0.29754015060996614,0.13272012144044698,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3657,2025-06-02 09:00:00,12706.11,21524.25,17702.55,7928.34,0.2122593497462883,0.35956900332017794,0.295726367224206,0.13244527970932782,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3658,2025-06-02 10:00:00,12855.51,21522.0,18200.71,8162.72,0.21164489716491053,0.3543244473990689,0.2996448523845696,0.13438580305145095,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3659,2025-06-02 11:00:00,12756.34,21882.5,18452.09,8073.36,0.20855862137858547,0.357765944802106,0.30168076830451235,0.1319946655147963,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3660,2025-06-02 12:00:00,12624.75,22053.25,18319.51,7892.79,0.20733597962237008,0.36218001882073175,0.3008608924574193,0.1296231090994789,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3661,2025-06-02 13:00:00,12644.04,21194.5,18292.51,8002.5,0.21026598296624763,0.352457155780758,0.30419807245705593,0.13307878879593837,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3662,2025-06-02 14:00:00,12368.34,21255.25,17888.95,7806.45,0.2085055730045303,0.3583211716854923,0.30157205980749174,0.1316011955024858,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3663,2025-06-02 15:00:00,12370.09,20944.0,17578.09,7677.3,0.2112036849225911,0.3575923842929799,0.3001237163109524,0.13108021447347665,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3664,2025-06-02 16:00:00,12362.74,20214.0,17415.95,7659.56,0.2144363836623896,0.35061944676920676,0.30208621519541734,0.1328579543729863,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3665,2025-06-02 17:00:00,12677.27,20419.0,17352.25,7463.48,0.21890575355712116,0.3525866832435419,0.2996313372012709,0.12887622599806603,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3666,2025-06-02 18:00:00,12791.87,20356.5,17168.99,7262.39,0.22215917922533532,0.35353574824482564,0.2981775711078982,0.12612750142194087,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3667,2025-06-02 19:00:00,12803.5,20519.0,17039.66,7171.94,0.22253759075052879,0.3566406704893272,0.2961662735664588,0.12465546519368512,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
3668,2025-06-02 20:00:00,12344.0,19791.25,16294.88,6836.92,0.22335188869317255,0.35810216032880354,0.2948389682459983,0.1237069827320257,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
