Time Period,Month,Day,Hours,50Hertz,Amprion,TenneT,TransnetBW,NI
1,10,30,1,0.6459032659303555,0.6105952479357819,0.589425897471714,0.5785554268057165,0.0
1,10,30,2,0.6317611920410829,0.5770442417729773,0.5649785235368068,0.5444768894038882,0.0
1,10,30,3,0.6235450599405263,0.5685761257910157,0.5545109302975276,0.5323939745075319,0.0
1,10,30,4,0.6341846297892489,0.5822885955969471,0.5644507787400475,0.5352130809836487,0.0
1,10,30,5,0.6305946821186104,0.5963776302133561,0.5864135179494343,0.5538539976825029,0.0
1,10,30,6,0.6861909852160779,0.6382681692521055,0.6531149601899707,0.6061037723702846,0.0
1,10,30,7,0.7813772431224395,0.7444961838371036,0.7661143316105601,0.723176516029355,0.0
1,10,30,8,0.8281631543475247,0.8222797784696774,0.8520847883782652,0.8208935238830952,0.0
1,10,30,9,0.8337720386203417,0.8671093599316673,0.8745220177399078,0.8486942191322261,0.0
1,10,30,10,0.8228635944804629,0.8662000936819773,0.8654146005028636,0.8487549890562637,0.0
1,10,30,11,0.7939774538199481,0.8488046363394227,0.8638427154630535,0.8451798635251705,0.0
1,10,30,12,0.8113912281547073,0.8533050450500096,0.8682951529543232,0.8446731041586197,0.0
1,10,30,13,0.8121562112043248,0.8507517519448194,0.841540805280067,0.8170681086648641,0.0
1,10,30,14,0.7938822770797158,0.8230971996436411,0.8145699469199609,0.7911100811123986,0.0
