Time Period,Month,Day,Hours,BGE,APS,PEPCO,DPL,DPL_MD,APS_MD,NI
1,11,7,5,0.40537795210000005,0.4830603195,0.44803837430000004,0.37766312760000004,0.37766312760000004,0.4830603195,3639.1114463000004
1,11,7,6,0.43504635790000007,0.5095089945000001,0.48408155840000006,0.40515585550000005,0.40515585550000005,0.5095089945000001,3413.8102405000004
1,11,7,7,0.48622011460000003,0.5622493987,0.5305418635000001,0.45666582940000006,0.45666582940000006,0.5622493987,3393.2680727000006
1,11,7,8,0.5134120200000001,0.5844415291,0.5711597309,0.47799665100000005,0.47799665100000005,0.5844415291,3943.1024094000004
1,11,7,9,0.5223167257,0.5917897029,0.5870033125,0.49191236930000004,0.49191236930000004,0.5917897029,3519.5030123000006
1,11,7,10,0.523108652,0.5987459863000001,0.5873500336,0.5000097564,0.5000097564,0.5987459863000001,3554.9548188000003
1,11,7,11,0.5215497683,0.6021444143,0.5776132890000001,0.5026240054000001,0.5026240054000001,0.6021444143,3545.1807226
1,11,7,12,0.5307206993,0.6123132279000001,0.5886062479,0.5028426920000001,0.5028426920000001,0.6123132279000001,3465.9939754
1,11,7,13,0.5393046857,0.6216453144,0.5979775406,0.5164515994000001,0.5164515994000001,0.6216453144,3735.6927707
1,11,7,14,0.5468669624,0.6218021414,0.6049398575000001,0.5246684663000001,0.5246684663000001,0.6218021414,3829.1099396000004
1,11,7,15,0.5563009133000001,0.6186362941000001,0.6197106047,0.531143943,0.531143943,0.6186362941000001,3960.3313255000007
1,11,7,16,0.565504236,0.6200587272000001,0.6235877054000001,0.5394143337,0.5394143337,0.6200587272000001,4207.003012300001
1,11,7,17,0.5719606167,0.6201128549000001,0.6196382984000001,0.5468372756000001,0.5468372756000001,0.6201128549000001,4568.4789161
1,11,7,18,0.5940969441,0.6398278997,0.6315063381,0.5621908171000001,0.5621908171000001,0.6398278997,4685.271083900001
1,11,7,19,0.5884664027000001,0.6426834018,0.6128088340000001,0.5502340954,0.5502340954,0.6426834018,5018.9156622
1,11,7,20,0.5672908802000001,0.6274000469,0.5863586531000001,0.5234633877,0.5234633877,0.6274000469,4872.4698792
