Interface,Bus_id,State,LoadZone,Latitude,Longitude,Demand_MW,DistanceMiles,Weight,IsAnchor,CentroidLatitude,CentroidLongitude
HQHIGATE,54,ME,ME,45.54143689072972,-69.71592700090419,28.837058399423213,171.42239461713422,0.002122388262601133,False,44.483667697984295,-72.6425039057059
HQHIGATE,220,MA,NEMA/Boston,42.1849932576711,-71.34295189633049,257.4249757986447,172.91791845307083,0.006300069869854501,False,44.483667697984295,-72.6425039057059
HQHIGATE,156,MA,NEMA/Boston,42.3258942468958,-70.97467418757444,187.79043126684635,173.14971045171762,0.005375519322678981,False,44.483667697984295,-72.6425039057059
HQHIGATE,245,ME,ME,43.92416086142049,-69.45197685284226,7.698546289211936,173.44893274015305,0.001086990287664897,False,44.483667697984295,-72.6425039057059
HQHIGATE,203,MA,NEMA/Boston,42.18022311563212,-71.2848558083392,343.23330106485963,174.4670661845089,0.007226194384471512,False,44.483667697984295,-72.6425039057059
HQHIGATE,31,ME,ME,45.51266402693286,-69.63021158143513,2.889663182346109,174.7275173183287,0.0006622968013453564,False,44.483667697984295,-72.6425039057059
HQHIGATE,28,MA,NEMA/Boston,42.18836825310348,-71.22457350888098,308.90970350404314,175.3009397181205,0.006830895115604015,False,44.483667697984295,-72.6425039057059
HQHIGATE,183,ME,ME,45.06239717007747,-69.4055137934017,28.228003060443765,176.1464963421591,0.0020574751373427453,False,44.483667697984295,-72.6425039057059
HQHIGATE,67,ME,ME,45.506342721117065,-69.58356189542982,5.435401252134319,176.8149513713267,0.0009002779025903334,False,44.483667697984295,-72.6425039057059
HQHIGATE,204,MA,NEMA/Boston,42.23506937042173,-70.99262498351129,424.4730458221024,178.09806823483268,0.007912808894667897,False,44.483667697984295,-72.6425039057059
HQHIGATE,228,CT,CT,41.900753948316535,-72.89856131705768,80.29947430897066,178.73700068005695,0.0034323812942326586,False,44.483667697984295,-72.6425039057059
HQHIGATE,52,ME,ME,45.48906997002281,-69.52633703814652,23.113667117726656,179.1350398319896,0.0018384382343687735,False,44.483667697984295,-72.6425039057059
HQHIGATE,246,MA,NEMA/Boston,42.2267616918862,-70.94981871405986,39.98899803536346,179.71935562012706,0.0024122601729958245,False,44.483667697984295,-72.6425039057059
HQHIGATE,248,CT,CT,41.87951619585235,-72.56776294629722,115.44645340751045,179.73011236576204,0.00409849763033102,False,44.483667697984295,-72.6425039057059
HQHIGATE,198,CT,CT,41.88409054614025,-72.41779530040539,88.64638386648122,179.7657638176625,0.0035908750933315893,False,44.483667697984295,-72.6425039057059
HQHIGATE,88,MA,NEMA/Boston,42.2022010579456,-71.00333510986565,55.55838225701239,179.80229046249585,0.002842355569100694,False,44.483667697984295,-72.6425039057059
HQHIGATE,9,ME,ME,43.888530968509286,-69.33589996872037,10.364140480591496,179.99681470116255,0.0012266426349704272,False,44.483667697984295,-72.6425039057059
HQHIGATE,221,MA,NEMA/Boston,42.23646331079432,-70.91513325916638,151.0203951561504,180.06728067125965,0.004681033201689161,False,44.483667697984295,-72.6425039057059
HQHIGATE,22,CT,CT,41.87359569506704,-72.70259243567334,59.10819070904645,180.12312409882588,0.002927836055250764,False,44.483667697984295,-72.6425039057059
HQHIGATE,148,CT,CT,41.865395699686445,-72.47502701995963,36.091263650546026,180.87869224650117,0.002280659822786046,False,44.483667697984295,-72.6425039057059
HQHIGATE,223,CT,CT,41.86351381050298,-72.51071936481358,98.66585914518082,180.92548745085423,0.003770150284832109,False,44.483667697984295,-72.6425039057059
HQHIGATE,35,CT,CT,41.85907609560622,-72.80239238804748,2.143974117012672,181.2949767984807,0.000554907335031459,False,44.483667697984295,-72.6425039057059
HQHIGATE,199,CT,CT,41.85786148429607,-72.51516230893712,59.89734816082122,181.3062895917775,0.0029328791615151903,False,44.483667697984295,-72.6425039057059
HQHIGATE,61,ME,ME,44.108418908579885,-69.24495708031432,7.645942408376963,181.92196846551926,0.0010452054753936745,False,44.483667697984295,-72.6425039057059
HQHIGATE,138,CT,CT,41.83991613780248,-72.638094710286,98.59555706291334,182.41900733487293,0.0037456408374294385,False,44.483667697984295,-72.6425039057059
HQHIGATE,196,CT,CT,41.83825745213248,-72.67317229478877,243.02958989444545,182.5405438699348,0.005877736284833283,False,44.483667697984295,-72.6425039057059
HQHIGATE,93,CT,CT,41.82918042581653,-72.58326872029662,52.81975827640568,183.18652595056014,0.002732927335894511,False,44.483667697984295,-72.6425039057059
HQHIGATE,109,CT,CT,41.81712087328556,-72.89147547873637,33.43717382577278,184.4643003033979,0.0021631197355480073,False,44.483667697984295,-72.6425039057059
HQHIGATE,206,ME,ME,45.42445402348908,-69.38160556944547,18.9832285115304,184.61647840796957,0.0016288542143092844,False,44.483667697984295,-72.6425039057059
HQHIGATE,163,RI,RI,41.937508118738855,-71.57163976939896,217.86332882273345,184.62514407411837,0.005517901670020745,False,44.483667697984295,-72.6425039057059
HQHIGATE,91,CT,CT,41.80933433726447,-72.78375019605268,46.736459595085655,184.68078820963166,0.0025551219951290877,False,44.483667697984295,-72.6425039057059
HQHIGATE,108,CT,CT,41.80647402345146,-72.43567371321555,28.64333017975402,185.05133027396062,0.001997296867711871,False,44.483667697984295,-72.6425039057059
HQHIGATE,16,ME,ME,43.88409084512659,-69.21262605317497,10.305185185185184,186.43174010924173,0.0011913463407929813,False,44.483667697984295,-72.6425039057059
HQHIGATE,97,CT,CT,41.803042906183606,-72.17728118090811,234.5147281602424,186.599330919007,0.0056794008829059795,False,44.483667697984295,-72.6425039057059
HQHIGATE,226,CT,CT,41.78559992755409,-73.00537082506193,51.953898793444985,187.1574179326362,0.0026671891339350344,False,44.483667697984295,-72.6425039057059
HQHIGATE,175,CT,CT,41.76486936447431,-72.52181208773234,164.09690257830076,187.70610977135766,0.004729785112024126,False,44.483667697984295,-72.6425039057059
HQHIGATE,74,ME,ME,44.23302262295704,-69.11369676537936,109.21230942970072,187.82469468867907,0.0038567483433936105,False,44.483667697984295,-72.6425039057059
HQHIGATE,6,ME,ME,45.29314316314274,-69.25834687806966,19.47533281127643,187.8557240058395,0.0016284489346477758,False,44.483667697984295,-72.6425039057059
HQHIGATE,23,CT,CT,41.75068085716733,-72.63979465535841,91.8426005132592,188.57614668438796,0.0035262008278933686,False,44.483667697984295,-72.6425039057059
HQHIGATE,89,RI,RI,41.888609207945485,-71.52323845957982,40.66789441375077,188.62960396319806,0.002345948526538607,False,44.483667697984295,-72.6425039057059
HQHIGATE,7,ME,ME,45.42030861422039,-69.29409413332863,20.23622508792497,188.8673827826019,0.0016532824437016282,False,44.483667697984295,-72.6425039057059
HQHIGATE,101,CT,CT,41.74643919094789,-72.81501971880307,16.007862407862408,189.0899568304239,0.0014691473267922314,False,44.483667697984295,-72.6425039057059
HQHIGATE,160,RI,RI,41.87388139210153,-71.54466017011434,40.10714285714285,189.24237178561822,0.002324058739760046,False,44.483667697984295,-72.6425039057059
HQHIGATE,27,RI,RI,41.89031006229781,-71.47784549620388,39.39047619047619,189.28902073686132,0.00230277535061742,False,44.483667697984295,-72.6425039057059
HQHIGATE,232,CT,CT,41.74301857766068,-72.8405338857642,53.83552285864425,189.39582551983764,0.002690956582720993,False,44.483667697984295,-72.6425039057059
HQHIGATE,184,ME,ME,44.93877679879437,-69.10938311581182,15.183333333333334,189.87023012945812,0.0014263986876137777,False,44.483667697984295,-72.6425039057059
HQHIGATE,159,ME,ME,43.86584399105688,-69.13928653773024,10.569814366424536,190.5015618891499,0.0011871614876280707,False,44.483667697984295,-72.6425039057059
HQHIGATE,48,ME,ME,45.246919613712,-69.17548053190937,29.10761705101328,191.15026136284533,0.0019650435464730284,False,44.483667697984295,-72.6425039057059
HQHIGATE,202,ME,ME,43.87806834962072,-69.10775032501326,24.725050916496944,191.94557006241592,0.0018054482809966032,False,44.483667697984295,-72.6425039057059
HQHIGATE,106,CT,CT,41.71085039807596,-72.95677677526994,76.84988139613691,192.04807041859203,0.0031817361672118447,False,44.483667697984295,-72.6425039057059
HQHIGATE,193,ME,ME,44.05483107783579,-69.06194646014409,86.42820512820512,192.06257312350274,0.003374004944263254,False,44.483667697984295,-72.6425039057059
HQHIGATE,96,CT,CT,41.700653492206285,-72.45409751903844,201.2569102933695,192.2874310977926,0.005144133754909238,False,44.483667697984295,-72.6425039057059
HQHIGATE,241,RI,RI,41.82379274514871,-71.55043083109851,103.16699029126214,192.4417940781974,0.003680830827690058,False,44.483667697984295,-72.6425039057059
HQHIGATE,205,RI,RI,41.85193899150634,-71.41846894600818,195.10148849797025,192.82967527749042,0.005054170794357303,False,44.483667697984295,-72.6425039057059
HQHIGATE,77,RI,RI,41.84521985816146,-71.41145637251869,203.23071718538569,193.39140758282682,0.0051471499308479544,False,44.483667697984295,-72.6425039057059
HQHIGATE,90,CT,CT,41.67289520244352,-72.38592512619738,38.87066106566439,194.41946516630813,0.002242106202693398,False,44.483667697984295,-72.6425039057059
HQHIGATE,233,CT,CT,41.66559576858687,-72.9142573449664,55.17993603770409,194.97965516471604,0.002665622513615141,False,44.483667697984295,-72.6425039057059
HQHIGATE,217,RI,RI,41.81006473846243,-71.45010884057221,287.9119897959184,195.00309853918424,0.006088338161110437,False,44.483667697984295,-72.6425039057059
HQHIGATE,154,RI,RI,41.7865620753791,-71.52849464158318,47.93001841620626,195.24172945867227,0.002481843191434233,False,44.483667697984295,-72.6425039057059
HQHIGATE,4,ME,ME,44.309934347884266,-68.96213506013717,26.0377358490566,195.42755733382086,0.0018279414479782862,False,44.483667697984295,-72.6425039057059
HQHIGATE,149,ME,ME,43.85261643276724,-69.04223692215146,20.319887955182075,195.71916728756463,0.0016130048002026057,False,44.483667697984295,-72.6425039057059
HQHIGATE,195,CT,CT,41.64363150178712,-72.64524341644632,205.32270646091231,195.96255132676146,0.005122579429424704,False,44.483667697984295,-72.6425039057059
HQHIGATE,218,RI,RI,41.81033083155439,-71.38912745476344,375.5703653585927,196.05710185365504,0.006925621444887156,False,44.483667697984295,-72.6425039057059
HQHIGATE,222,CT,CT,41.63959239317843,-72.43083716913334,125.2519616390584,196.5615885818502,0.003991795672273265,False,44.483667697984295,-72.6425039057059
HQHIGATE,85,RI,RI,41.77199255522423,-71.46214729696445,126.3609576427256,197.2868872590877,0.003998368466240865,False,44.483667697984295,-72.6425039057059
HQHIGATE,111,CT,CT,41.61966458811209,-72.97220899380534,117.09441384736428,198.38730267014122,0.003832946071018671,False,44.483667697984295,-72.6425039057059
HQHIGATE,113,CT,CT,41.60820070393361,-72.73277286893627,81.31592335085637,198.4648963219271,0.003193192110445358,False,44.483667697984295,-72.6425039057059
HQHIGATE,71,ME,ME,43.84913124558808,-68.98851722547423,20.80324074074074,198.54885855967447,0.0016146001046516074,False,44.483667697984295,-72.6425039057059
HQHIGATE,213,ME,ME,43.84913124558808,-68.98851722547423,4.334494773519164,198.54885855967447,0.0007370020920880245,False,44.483667697984295,-72.6425039057059
HQHIGATE,82,MA,SEMA,41.86340317120054,-71.08762602625299,130.5568820224719,198.69366742584756,0.004042610412456468,False,44.483667697984295,-72.6425039057059
HQHIGATE,83,MA,SEMA,41.90844750076685,-70.96450390866063,290.7945205479452,198.70345047984338,0.006033079910799348,False,44.483667697984295,-72.6425039057059
HQHIGATE,240,CT,CT,41.605579636629685,-72.85084385242209,77.87403740374037,198.89482186679447,0.003119814434615732,False,44.483667697984295,-72.6425039057059
HQHIGATE,166,RI,RI,41.72371503994212,-71.55930792938037,60.05242718446602,198.90195352584848,0.0027395928310542605,False,44.483667697984295,-72.6425039057059
HQHIGATE,64,ME,ME,45.08735562495483,-68.96889960781817,10.341772151898734,199.10696833492543,0.0011360113296950039,False,44.483667697984295,-72.6425039057059
HQHIGATE,157,RI,RI,41.72747282118736,-71.51605467862716,60.15629228687416,199.32828991126135,0.0027375612803227185,False,44.483667697984295,-72.6425039057059
HQHIGATE,29,RI,RI,41.75225213013117,-71.35535408724027,156.09893455098933,200.43424866502113,0.004391582491414021,False,44.483667697984295,-72.6425039057059
HQHIGATE,161,RI,RI,41.70321108858186,-71.5427620446132,5.2314923619271445,200.51008780991742,0.0008037308757020084,False,44.483667697984295,-72.6425039057059
HQHIGATE,87,MA,SEMA,41.79315211434472,-71.20387313422718,24.84178421654594,200.6936728818974,0.0017502140127913619,False,44.483667697984295,-72.6425039057059
HQHIGATE,81,MA,SEMA,41.811743923797216,-71.11585687182932,228.66101694915253,201.3365818230452,0.005297293937556896,False,44.483667697984295,-72.6425039057059
HQHIGATE,242,RI,RI,41.68756204921762,-71.53333566132564,37.90638836179633,201.68853859913204,0.002153998092580995,False,44.483667697984295,-72.6425039057059
HQHIGATE,66,ME,ME,44.05980214163114,-68.85552738090843,10.729684908789386,202.82942811135146,0.00114115670022293,False,44.483667697984295,-72.6425039057059
HQHIGATE,119,CT,CT,41.55441352121481,-73.02275429955199,129.87726008344924,203.12079610380806,0.003965982480449818,False,44.483667697984295,-72.6425039057059
HQHIGATE,51,ME,ME,45.43225438249166,-69.01263973884744,5.514569125852449,203.21212896794444,0.0008169464653064339,False,44.483667697984295,-72.6425039057059
HQHIGATE,158,RI,RI,41.63943864894243,-71.5619466595426,99.0391061452514,204.43720369309747,0.0034465408625183316,False,44.483667697984295,-72.6425039057059
HQHIGATE,229,CT,CT,41.52772906851576,-72.92835592481683,50.34567682494684,204.52166920190493,0.002456555725536833,False,44.483667697984295,-72.6425039057059
HQHIGATE,169,RI,RI,41.657609827137655,-71.47637603771298,118.68673883626523,204.55817697901617,0.003771277498252689,False,44.483667697984295,-72.6425039057059
HQHIGATE,182,ME,ME,44.76944553112077,-68.79195521408792,106.22583139984532,205.0295030649225,0.003561663002568904,False,44.483667697984295,-72.6425039057059
HQHIGATE,32,ME,ME,44.93963808303154,-68.81622882518259,8.555555555555555,205.2186271203559,0.0010100934369371248,False,44.483667697984295,-72.6425039057059
HQHIGATE,95,CT,CT,41.515006194679785,-72.38340887074557,34.50686861570976,205.29741626277954,0.0020279870959969753,False,44.483667697984295,-72.6425039057059
HQHIGATE,38,RI,RI,41.6860406298169,-71.30987426794277,135.50291262135923,205.5517177469572,0.004014981118771923,False,44.483667697984295,-72.6425039057059
HQHIGATE,143,ME,ME,44.19015379650431,-68.7785194131367,7.737766624843162,205.79015703829296,0.0009586043368255572,False,44.483667697984295,-72.6425039057059
HQHIGATE,84,MA,SEMA,41.8876459488226,-70.7287701885147,403.9163011695906,205.84839387704505,0.00692444712154046,False,44.483667697984295,-72.6425039057059
HQHIGATE,105,CT,CT,41.514980301126265,-72.1545400941098,258.178056638969,206.46558920518697,0.005523621719957072,False,44.483667697984295,-72.6425039057059
HQHIGATE,19,CT,CT,41.49309898801991,-72.4779926623093,309.4992213185672,206.5333674965105,0.006046264411682764,False,44.483667697984295,-72.6425039057059
HQHIGATE,10,ME,ME,45.24764621608284,-68.87257302258823,18.54378818737271,206.64315282393477,0.0014793927612092336,False,44.483667697984295,-72.6425039057059
HQHIGATE,99,CT,CT,41.493701983057576,-72.36489557626004,152.55424200278165,206.83162102806358,0.00424032815238557,False,44.483667697984295,-72.6425039057059
HQHIGATE,155,RI,RI,41.6351536132881,-71.34313949065634,50.13392857142857,208.2630017355518,0.0024182812080898314,False,44.483667697984295,-72.6425039057059
HQHIGATE,152,CT,CT,41.46785712273094,-72.86597717398152,148.67306015693114,208.42772686850128,0.004161975756595027,False,44.483667697984295,-72.6425039057059
HQHIGATE,80,MA,SEMA,41.69850794667725,-71.1149722125278,81.85709269662921,208.5330010779888,0.0030870743391490487,False,44.483667697984295,-72.6425039057059
HQHIGATE,190,ME,ME,44.62102204902922,-68.70956618349851,100.72196796338672,208.66104478264816,0.0034227966086405955,False,44.483667697984295,-72.6425039057059
HQHIGATE,219,MA,SEMA,41.84454387699864,-70.7059841603937,806.0912730184147,209.031813852544,0.00967014180511804,False,44.483667697984295,-72.6425039057059
HQHIGATE,115,CT,CT,41.464265493343966,-72.2689786272108,112.35413769123782,209.27720969921106,0.0036070578547714926,False,44.483667697984295,-72.6425039057059
HQHIGATE,225,CT,CT,41.45202966519545,-72.43798866708251,6.178664921465968,209.46366804256,0.0008453096331603205,False,44.483667697984295,-72.6425039057059
HQHIGATE,171,ME,ME,45.40930526275107,-68.87238829240799,7.59329140461216,209.77543456309274,0.0009360500833191481,False,44.483667697984295,-72.6425039057059
HQHIGATE,79,MA,SEMA,41.7159926016655,-70.99734105307508,129.01902748414378,209.93358576951434,0.0038562525095090514,False,44.483667697984295,-72.6425039057059
HQHIGATE,112,CT,CT,41.46095586422173,-73.11533769871247,106.72714939799896,210.0672636845309,0.0035056511426485777,False,44.483667697984295,-72.6425039057059
HQHIGATE,26,MA,SEMA,41.86337485891018,-70.62232820751733,348.5011838989739,210.12508661529657,0.006333499267619833,False,44.483667697984295,-72.6425039057059
HQHIGATE,167,MA,SEMA,41.80784389572704,-70.70996779570201,467.000807102502,211.139001039931,0.007305206445157125,False,44.483667697984295,-72.6425039057059
HQHIGATE,58,ME,ME,44.87970391404946,-68.68529391475418,21.016293279022403,211.50485501703014,0.0015477037303974327,False,44.483667697984295,-72.6425039057059
HQHIGATE,36,CT,CT,41.4171841982372,-72.77493679645355,27.22512103281334,211.70374843853614,0.0017603074363877582,False,44.483667697984295,-72.6425039057059
HQHIGATE,86,RI,RI,41.55125240430688,-71.46680615658447,172.45825242718448,211.7142059534588,0.00443026306841539,False,44.483667697984295,-72.6425039057059
HQHIGATE,110,CT,CT,41.43181538558095,-72.1888758860627,164.09690257830076,211.9458547538234,0.0043179888980015785,False,44.483667697984295,-72.6425039057059
HQHIGATE,73,ME,ME,45.39593726214996,-68.80957905645047,12.71969696969697,212.67386388231978,0.0011990928579795415,False,44.483667697984295,-72.6425039057059
HQHIGATE,227,CT,CT,41.40992722335354,-73.06379775525694,151.52347009735743,213.26022672822418,0.004130071581199248,False,44.483667697984295,-72.6425039057059
HQHIGATE,15,ME,ME,44.5708962474788,-68.61157042474727,18.448913917940462,213.7242397389668,0.0014387823165111179,False,44.483667697984295,-72.6425039057059
HQHIGATE,14,ME,ME,44.29448636478394,-68.61516901383345,20.8138862102218,213.8475221738546,0.001527560592161744,False,44.483667697984295,-72.6425039057059
HQHIGATE,136,CT,CT,41.400469185348655,-72.13783772923759,141.21575104311543,214.41553761071324,0.0039709955919458965,False,44.483667697984295,-72.6425039057059
HQHIGATE,230,CT,CT,41.378723865611605,-72.39843572511884,149.5566707042741,214.63128732103343,0.004083505514698751,False,44.483667697984295,-72.6425039057059
HQHIGATE,41,ME,ME,44.32064305349749,-68.59443245482107,5.219950940310712,214.84246815890523,0.0007623302191689525,False,44.483667697984295,-72.6425039057059
HQHIGATE,20,CT,CT,41.36474801353531,-72.65748611452159,173.16968011126565,215.2069231630581,0.004385244105169821,False,44.483667697984295,-72.6425039057059
HQHIGATE,114,CT,CT,41.36524046713258,-72.41424571403692,120.16041848299912,215.51129739851493,0.0036490365204169396,False,44.483667697984295,-72.6425039057059
HQHIGATE,78,MA,SEMA,41.69766046795987,-70.77884149419506,211.8992015968064,216.1259515424376,0.004835423271328486,False,44.483667697984295,-72.6425039057059
HQHIGATE,216,ME,ME,44.38790444797819,-68.56093809376225,5.445859872611464,216.42388125707737,0.000774380431926485,False,44.483667697984295,-72.6425039057059
HQHIGATE,34,CT,CT,41.347622827008486,-72.54487754306494,14.983892617449666,216.44894934904772,0.0012843865212992358,False,44.483667697984295,-72.6425039057059
HQHIGATE,104,CT,CT,41.35972891467217,-72.25258611498953,91.8426005132592,216.5401509061961,0.0031788371853751014,False,44.483667697984295,-72.6425039057059
HQHIGATE,102,CT,CT,41.3353401928285,-72.64260887473594,13.151374010246856,217.23459792698864,0.0012000209925166587,False,44.483667697984295,-72.6425039057059
HQHIGATE,92,CT,CT,41.34879230115639,-72.14367606263272,79.28302526708497,217.9160870190376,0.002939497956908484,False,44.483667697984295,-72.6425039057059
HQHIGATE,42,MA,SEMA,41.75392706554314,-70.55697196728408,291.62629757785464,218.38979289682467,0.005628453916668856,False,44.483667697984295,-72.6425039057059
HQHIGATE,33,CT,CT,41.319153191813335,-72.82983324361632,189.02301436234643,218.57710807271897,0.004528494665040893,False,44.483667697984295,-72.6425039057059
HQHIGATE,94,CT,CT,41.31190957204928,-72.74423210505938,133.1548244870273,218.9177139531662,0.003796363592638655,False,44.483667697984295,-72.6425039057059
HQHIGATE,13,ME,ME,44.559214261754086,-68.48133515905175,24.52692307692308,220.60353861756062,0.0016199895143031763,False,44.483667697984295,-72.6425039057059
HQHIGATE,147,CT,CT,41.302465839836586,-73.11684798015095,159.9425506142931,220.93792557441677,0.00413218093455396,False,44.483667697984295,-72.6425039057059
HQHIGATE,177,ME,ME,44.60032351883088,-68.46306284690633,29.5625,221.65657486110666,0.001772189423693512,False,44.483667697984295,-72.6425039057059
HQHIGATE,118,CT,CT,41.2751953173189,-73.03730631542682,284.5731095345216,222.37125362417518,0.005485143214418334,False,44.483667697984295,-72.6425039057059
HQHIGATE,11,ME,ME,45.34752693246193,-68.5995212989898,23.60530679933665,222.41403788760502,0.0015795493658583043,False,44.483667697984295,-72.6425039057059
HQHIGATE,224,CT,CT,41.26428866861086,-72.90211682408287,183.78272827282728,222.56288588471077,0.0044051714314127955,False,44.483667697984295,-72.6425039057059
HQHIGATE,107,CT,CT,41.27038693119542,-73.0537317329883,142.28655476726078,222.78504281753843,0.0038731778020940815,False,44.483667697984295,-72.6425039057059
HQHIGATE,59,ME,ME,44.64356636965751,-68.4403547330119,14.241245136186771,222.9870204002485,0.0012245155867291132,False,44.483667697984295,-72.6425039057059
HQHIGATE,72,ME,ME,45.3370199052945,-68.56871442017284,4.334494773519164,223.79566521906906,0.000673721666109608,False,44.483667697984295,-72.6425039057059
HQHIGATE,188,ME,ME,44.86355912003716,-68.4399163920389,57.294879009566685,224.27422572913065,0.00244553230245471,False,44.483667697984295,-72.6425039057059
HQHIGATE,103,CT,CT,41.23599263040719,-73.00565786118756,207.35560454468373,224.91463462319982,0.004642422131112149,False,44.483667697984295,-72.6425039057059
HQHIGATE,185,ME,ME,45.15619613289603,-68.46484709919952,27.599080987937967,226.22629233166123,0.0016863201402030632,False,44.483667697984295,-72.6425039057059
HQHIGATE,173,ME,ME,45.29188567918167,-68.49376934791204,7.007692307692308,226.8445864937033,0.0008479909600981357,False,44.483667697984295,-72.6425039057059
HQHIGATE,214,ME,ME,45.27565594409359,-68.46002777149889,15.05916030534351,228.30780043637267,0.0012371143386712103,False,44.483667697984295,-72.6425039057059
HQHIGATE,191,ME,ME,44.73114952474331,-68.3179987396591,20.48494554772581,229.83401856705152,0.0014356768543593904,False,44.483667697984295,-72.6425039057059
HQHIGATE,12,ME,ME,44.90420951578807,-68.33818882915084,3.42078488372093,229.96676279570013,0.0005864271965657077,False,44.483667697984295,-72.6425039057059
HQHIGATE,189,ME,ME,45.5732134366277,-68.50033126979812,87.56387169386606,232.05066745881436,0.0029469677716494475,False,44.483667697984295,-72.6425039057059
HQHIGATE,172,ME,ME,45.009452957076775,-68.30680561503338,7.673658235657002,232.63823137423825,0.0008707438900943076,False,44.483667697984295,-72.6425039057059
HQHIGATE,144,ME,ME,45.2632980185978,-68.34813871187254,7.659045057162071,233.87223927794946,0.0008664696029634544,False,44.483667697984295,-72.6425039057059
HQHIGATE,69,ME,ME,45.07946288308654,-68.28629839082018,27.84206848357792,234.51030709289762,0.001648653246084288,False,44.483667697984295,-72.6425039057059
HQHIGATE,170,ME,ME,45.25091579216466,-68.32119892368779,7.224157955865273,235.0681053028644,0.0008382978674686888,False,44.483667697984295,-72.6425039057059
HQHIGATE,56,ME,ME,45.1563896780435,-68.26141392323053,24.725050916496944,236.79192904697317,0.0015423873352100365,False,44.483667697984295,-72.6425039057059
HQHIGATE,247,ME,ME,45.1563896780435,-68.26141392323053,4.228571428571429,236.79192904697317,0.0006378545953896947,False,44.483667697984295,-72.6425039057059
SHOREHAM,224,CT,CT,41.26428866861086,-72.90211682408287,183.78272827282728,1.8770840966860343,0.0869568468171353,True,41.28621239258103,-72.923085461042
SHOREHAM,33,CT,CT,41.319153191813335,-72.82983324361632,189.02301436234643,5.439957720750109,0.08278270976976036,True,41.28621239258103,-72.923085461042
SHOREHAM,103,CT,CT,41.23599263040719,-73.00565786118756,207.35560454468373,5.5820861746349015,0.08504316718715998,False,41.28621239258103,-72.923085461042
SHOREHAM,118,CT,CT,41.2751953173189,-73.03730631542682,284.5731095345216,6.1012472930821495,0.09319913852064149,True,41.28621239258103,-72.923085461042
SHOREHAM,107,CT,CT,41.27038693119542,-73.0537317329883,142.28655476726078,7.009824620622781,0.05938551222803575,False,41.28621239258103,-72.923085461042
SHOREHAM,94,CT,CT,41.31190957204928,-72.74423210505938,133.1548244870273,9.643633322370269,0.045224823000516515,False,41.28621239258103,-72.923085461042
SHOREHAM,147,CT,CT,41.302465839836586,-73.11684798015095,159.9425506142931,10.330468959243523,0.04707289627791057,False,41.28621239258103,-72.923085461042
SHOREHAM,227,CT,CT,41.40992722335354,-73.06379775525694,151.52347009735743,11.335205102189772,0.04273629377136731,False,41.28621239258103,-72.923085461042
SHOREHAM,36,CT,CT,41.4171841982372,-72.77493679645355,27.22512103281334,11.971648299343189,0.01738795015427239,False,41.28621239258103,-72.923085461042
SHOREHAM,152,CT,CT,41.46785712273094,-72.86597717398152,148.67306015693114,12.893774897875279,0.038433507145976646,False,41.28621239258103,-72.923085461042
SHOREHAM,20,CT,CT,41.36474801353531,-72.65748611452159,173.16968011126565,15.083780271957831,0.03687501610094778,False,41.28621239258103,-72.923085461042
SHOREHAM,102,CT,CT,41.3353401928285,-72.64260887473594,13.151374010246856,15.246861804598977,0.010080432264197728,False,41.28621239258103,-72.923085461042
SHOREHAM,112,CT,CT,41.46095586422173,-73.11533769871247,106.72714939799896,15.78612380132298,0.0279775554989057,False,41.28621239258103,-72.923085461042
SHOREHAM,229,CT,CT,41.52772906851576,-72.92835592481683,50.34567682494684,16.666991592488845,0.01844875735351381,False,41.28621239258103,-72.923085461042
SHOREHAM,119,CT,CT,41.55441352121481,-73.02275429955199,129.87726008344924,19.245045530827024,0.026601510100656176,False,41.28621239258103,-72.923085461042
SHOREHAM,34,CT,CT,41.347622827008486,-72.54487754306494,14.983892617449666,20.487989004664165,0.008621181056768203,False,41.28621239258103,-72.923085461042
SHOREHAM,240,CT,CT,41.605579636629685,-72.85084385242209,77.87403740374037,22.36649331501413,0.01840250143970714,False,41.28621239258103,-72.923085461042
SHOREHAM,111,CT,CT,41.61966458811209,-72.97220899380534,117.09441384736428,23.155038201059135,0.021986844320525535,False,41.28621239258103,-72.923085461042
SHOREHAM,113,CT,CT,41.60820070393361,-72.73277286893627,81.31592335085637,24.399641960883116,0.017616886162390037,False,41.28621239258103,-72.923085461042
SHOREHAM,233,CT,CT,41.66559576858687,-72.9142573449664,55.17993603770409,26.181634094356642,0.013764865554634787,False,41.28621239258103,-72.923085461042
SHOREHAM,114,CT,CT,41.36524046713258,-72.41424571403692,120.16041848299912,27.51426668585554,0.019570016802773163,False,41.28621239258103,-72.923085461042
SHOREHAM,19,CT,CT,41.49309898801991,-72.4779926623093,309.4992213185672,27.572901020117907,0.03135789295555724,False,41.28621239258103,-72.923085461042
SHOREHAM,225,CT,CT,41.45202966519545,-72.43798866708251,6.178664921465968,28.141006294764185,0.004363364997847479,False,41.28621239258103,-72.923085461042
SHOREHAM,230,CT,CT,41.378723865611605,-72.39843572511884,149.5566707042741,28.529708995894975,0.02124754840178134,False,41.28621239258103,-72.923085461042
SHOREHAM,195,CT,CT,41.64363150178712,-72.64524341644632,205.32270646091231,28.723759443009225,0.024769456013307097,False,41.28621239258103,-72.923085461042
SHOREHAM,106,CT,CT,41.71085039807596,-72.95677677526994,76.84988139613691,29.354383325032444,0.014908907463451686,False,41.28621239258103,-72.923085461042
