Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jun 7, 2025 10:00 AM;Jun 7, 2025 11:00 AM;3,657.25;1,988.75;535.00;13,093.25;20,141.25;102.75;-;2,851.75;354.50;1,717.00;195.00;1,598.50
Jun 7, 2025 11:00 AM;Jun 7, 2025 12:00 PM;3,585.50;1,949.25;782.25;15,406.75;23,044.50;102.75;-;2,504.50;335.25;1,673.75;283.50;1,582.50
Jun 7, 2025 12:00 PM;Jun 7, 2025 1:00 PM;3,536.25;1,962.25;1,097.50;15,678.75;24,980.25;102.75;-;2,471.25;318.75;1,623.50;2.75;1,531.75
Jun 7, 2025 1:00 PM;Jun 7, 2025 2:00 PM;3,496.50;1,962.00;642.25;16,763.00;24,227.00;102.00;-;2,486.00;332.50;1,610.50;55.00;1,524.00
Jun 7, 2025 2:00 PM;Jun 7, 2025 3:00 PM;3,481.50;2,003.75;515.00;17,690.75;23,523.75;102.50;-;2,471.00;342.25;1,613.50;235.50;1,548.00
Jun 7, 2025 3:00 PM;Jun 7, 2025 4:00 PM;3,496.50;1,989.75;710.75;18,298.50;20,801.25;102.25;-;2,465.50;337.00;1,643.00;111.50;1,574.25
Jun 7, 2025 4:00 PM;Jun 7, 2025 5:00 PM;3,586.25;2,064.25;749.75;17,772.50;17,541.25;102.00;-;2,501.00;342.00;1,641.00;137.00;1,655.75
Jun 7, 2025 5:00 PM;Jun 7, 2025 6:00 PM;3,754.75;2,140.75;627.00;16,296.75;14,652.75;102.50;-;3,558.25;322.00;1,827.75;135.00;1,711.75
Jun 7, 2025 6:00 PM;Jun 7, 2025 7:00 PM;4,067.50;2,181.75;680.00;14,726.50;10,061.00;102.00;-;4,768.00;349.00;2,457.25;1,052.50;1,694.00
Jun 7, 2025 7:00 PM;Jun 7, 2025 8:00 PM;4,417.00;2,377.75;715.00;13,402.50;5,368.00;102.00;-;5,069.50;418.50;2,980.50;4,087.50;1,672.25
Jun 7, 2025 8:00 PM;Jun 7, 2025 9:00 PM;4,572.25;2,269.75;759.75;12,680.75;1,713.25;101.50;-;5,113.25;431.50;3,327.00;4,241.50;1,664.75
Jun 7, 2025 9:00 PM;Jun 7, 2025 10:00 PM;4,583.00;2,416.50;608.25;12,480.00;121.00;101.00;-;5,118.75;405.25;3,521.00;5,047.25;1,679.50
Jun 7, 2025 10:00 PM;Jun 7, 2025 11:00 PM;4,468.25;2,544.00;449.00;13,157.00;43.75;102.25;-;5,095.75;357.00;4,008.25;5,659.75;1,775.50
Jun 7, 2025 11:00 PM;Jun 8, 2025 12:00 AM;4,243.75;2,239.50;634.00;15,165.00;16.75;102.50;-;5,020.50;318.00;3,055.25;4,184.50;1,722.50
Jun 8, 2025 12:00 AM;Jun 8, 2025 1:00 AM;4,087.25;2,179.25;826.50;15,730.00;14.25;103.25;-;4,459.75;311.00;2,868.75;3,415.00;1,787.25
Jun 8, 2025 1:00 AM;Jun 8, 2025 2:00 AM;4,008.75;2,094.50;905.25;16,747.25;14.50;103.00;-;4,000.00;311.50;2,800.75;1,428.00;1,750.75
Jun 8, 2025 2:00 AM;Jun 8, 2025 3:00 AM;3,958.00;2,104.50;601.25;18,035.75;12.75;103.00;-;3,059.75;303.00;2,620.50;463.75;1,752.75
Jun 8, 2025 3:00 AM;Jun 8, 2025 4:00 AM;3,901.50;2,028.75;361.75;18,808.75;8.25;103.50;-;2,622.50;293.25;2,374.75;84.50;1,747.25
Jun 8, 2025 4:00 AM;Jun 8, 2025 5:00 AM;3,888.25;2,028.00;287.50;19,644.25;17.25;103.00;-;2,549.75;291.75;2,228.75;188.50;1,766.50
Jun 8, 2025 5:00 AM;Jun 8, 2025 6:00 AM;3,919.50;2,077.75;475.25;20,463.75;371.75;103.00;-;2,511.25;294.00;2,210.50;172.75;1,770.50
Jun 8, 2025 6:00 AM;Jun 8, 2025 7:00 AM;3,939.25;1,941.50;565.25;22,033.25;2,235.50;103.25;-;2,482.75;291.50;2,179.75;205.50;1,771.25
Jun 8, 2025 7:00 AM;Jun 8, 2025 8:00 AM;3,919.00;1,913.75;842.50;23,476.00;5,689.25;103.00;-;2,486.50;298.75;2,163.25;311.25;1,755.00
Jun 8, 2025 8:00 AM;Jun 8, 2025 9:00 AM;3,807.50;1,926.00;927.00;24,319.50;10,356.75;102.25;-;2,439.50;297.25;2,140.50;272.00;1,716.50
Jun 8, 2025 9:00 AM;Jun 8, 2025 10:00 AM;3,672.25;1,905.25;437.00;22,410.75;14,965.75;98.75;-;2,435.50;318.00;1,696.00;521.50;1,636.00
Jun 8, 2025 10:00 AM;Jun 8, 2025 11:00 AM;3,556.25;1,823.25;255.75;23,263.25;19,027.25;98.50;-;2,430.50;327.00;1,657.25;430.25;1,612.75
Jun 8, 2025 11:00 AM;Jun 8, 2025 12:00 PM;3,496.00;1,785.00;146.25;22,502.00;23,322.00;99.00;-;2,424.25;327.75;1,684.00;290.50;1,598.50
Jun 8, 2025 12:00 PM;Jun 8, 2025 1:00 PM;3,460.50;1,774.25;93.25;20,989.00;26,880.50;99.00;-;2,419.25;314.00;1,675.25;77.75;1,562.25
Jun 8, 2025 1:00 PM;Jun 8, 2025 2:00 PM;3,440.00;1,584.75;98.75;17,175.50;27,955.25;97.25;-;2,415.75;287.25;1,665.75;112.00;1,441.25
Jun 8, 2025 2:00 PM;Jun 8, 2025 3:00 PM;3,435.25;1,545.00;65.50;15,603.75;26,962.25;97.00;-;2,405.00;272.00;1,604.25;75.50;1,417.25
Jun 8, 2025 3:00 PM;Jun 8, 2025 4:00 PM;3,462.00;1,571.25;250.00;16,546.25;25,567.00;99.25;-;2,383.25;273.75;1,594.50;44.75;1,417.75
Jun 8, 2025 4:00 PM;Jun 8, 2025 5:00 PM;3,536.00;1,525.00;684.50;19,859.00;21,763.75;98.25;-;2,396.50;292.50;1,625.50;137.00;1,413.50
Jun 8, 2025 5:00 PM;Jun 8, 2025 6:00 PM;3,629.75;1,728.75;902.25;26,292.25;17,127.75;98.50;-;2,417.50;296.50;1,769.25;115.25;1,550.00
Jun 8, 2025 6:00 PM;Jun 8, 2025 7:00 PM;3,834.50;1,878.75;1,485.75;28,235.75;11,310.00;97.00;-;2,449.25;310.25;2,139.25;364.00;1,654.25
Jun 8, 2025 7:00 PM;Jun 8, 2025 8:00 PM;4,112.25;2,044.25;5,094.75;30,178.75;5,948.25;99.50;-;2,471.00;329.75;2,278.25;281.50;1,666.00
Jun 8, 2025 8:00 PM;Jun 8, 2025 9:00 PM;4,338.50;2,110.00;5,799.25;28,120.25;1,910.25;101.00;-;2,526.50;334.50;2,398.50;2,147.25;1,694.25
Jun 8, 2025 9:00 PM;Jun 8, 2025 10:00 PM;4,419.75;2,169.00;5,298.00;26,827.50;133.25;101.00;-;2,531.25;328.50;2,447.25;4,049.50;1,702.75
Jun 8, 2025 10:00 PM;Jun 8, 2025 11:00 PM;4,370.50;2,139.50;5,031.25;25,540.50;17.75;102.25;-;2,539.00;320.75;2,440.25;3,885.50;1,793.00
Jun 8, 2025 11:00 PM;Jun 9, 2025 12:00 AM;4,218.50;2,112.75;5,220.25;24,723.25;11.00;103.00;-;2,522.50;306.25;2,391.00;2,892.75;1,787.25
Jun 9, 2025 12:00 AM;Jun 9, 2025 1:00 AM;3,973.75;2,019.25;5,061.00;24,288.75;6.25;103.25;-;2,466.00;293.25;2,226.50;1,574.75;1,800.75
Jun 9, 2025 1:00 AM;Jun 9, 2025 2:00 AM;3,901.00;2,014.00;5,128.75;23,648.50;6.00;102.75;-;2,452.50;280.00;2,170.75;1,104.75;1,784.50
Jun 9, 2025 2:00 AM;Jun 9, 2025 3:00 AM;3,867.50;2,062.75;5,053.75;22,718.50;6.75;103.00;-;2,451.75;274.25;2,183.75;1,089.50;1,759.00
Jun 9, 2025 3:00 AM;Jun 9, 2025 4:00 AM;3,885.75;2,125.25;4,865.75;21,522.50;7.25;103.25;-;2,443.75;270.25;2,189.00;1,513.75;1,748.75
Jun 9, 2025 4:00 AM;Jun 9, 2025 5:00 AM;3,974.00;2,123.00;4,206.00;20,239.25;16.50;104.00;-;2,461.50;271.00;2,197.25;1,506.25;1,746.75
Jun 9, 2025 5:00 AM;Jun 9, 2025 6:00 AM;4,094.00;2,124.50;3,419.25;18,813.25;567.25;104.50;-;2,462.75;263.75;2,236.50;2,197.25;1,733.00
Jun 9, 2025 6:00 AM;Jun 9, 2025 7:00 AM;4,233.75;2,186.25;2,797.75;16,624.00;3,906.00;104.75;-;2,453.50;257.50;2,261.50;3,124.00;1,738.75
Jun 9, 2025 7:00 AM;Jun 9, 2025 8:00 AM;4,208.00;2,016.00;2,458.00;13,620.50;10,805.50;103.75;-;2,430.75;255.50;2,239.00;2,379.50;1,776.50
Jun 9, 2025 8:00 AM;Jun 9, 2025 9:00 AM;4,011.25;2,046.75;2,276.00;11,175.50;20,403.00;103.50;-;2,424.00;248.75;2,202.75;1,446.00;1,767.50
Jun 9, 2025 9:00 AM;Jun 9, 2025 10:00 AM;3,825.75;1,843.00;1,274.00;9,677.75;28,389.75;100.50;-;2,405.75;240.75;1,751.50;979.75;1,648.25
Jun 9, 2025 10:00 AM;Jun 9, 2025 11:00 AM;3,688.50;1,746.00;1,097.75;9,107.50;34,736.00;99.75;-;2,404.00;241.50;1,715.50;417.25;1,656.00
Jun 9, 2025 11:00 AM;Jun 9, 2025 12:00 PM;3,626.00;1,739.50;915.75;8,974.50;37,596.75;98.50;-;2,404.75;237.25;1,678.50;228.50;1,654.25
Jun 9, 2025 12:00 PM;Jun 9, 2025 1:00 PM;3,558.25;1,712.50;901.50;8,811.75;37,625.75;96.50;-;2,389.75;242.50;1,676.00;137.00;1,619.25
Jun 9, 2025 1:00 PM;Jun 9, 2025 2:00 PM;3,553.75;1,693.25;966.75;8,707.75;37,485.25;95.75;-;2,349.00;242.25;1,657.00;189.75;1,631.75
Jun 9, 2025 2:00 PM;Jun 9, 2025 3:00 PM;3,563.00;1,676.25;1,010.25;8,640.50;36,599.00;96.00;-;2,337.75;237.75;1,660.00;161.75;1,667.00
Jun 9, 2025 3:00 PM;Jun 9, 2025 4:00 PM;3,588.25;1,661.25;1,386.50;8,577.25;34,069.25;96.75;-;2,430.75;245.75;1,664.50;366.00;1,669.50
Jun 9, 2025 4:00 PM;Jun 9, 2025 5:00 PM;3,656.25;1,836.00;1,500.75;7,755.25;29,501.25;96.00;-;2,483.25;266.75;1,743.25;716.00;1,677.50
Jun 9, 2025 5:00 PM;Jun 9, 2025 6:00 PM;3,840.75;2,028.25;3,062.00;6,922.75;23,517.75;97.50;-;2,782.00;278.50;1,790.75;627.25;1,665.50
Jun 9, 2025 6:00 PM;Jun 9, 2025 7:00 PM;4,151.25;2,032.75;2,758.00;6,257.00;15,197.75;97.50;-;3,973.75;315.75;2,115.75;962.50;1,666.25
Jun 9, 2025 7:00 PM;Jun 9, 2025 8:00 PM;4,497.50;2,217.50;2,183.50;4,358.00;7,226.75;97.75;-;5,186.00;354.25;3,592.50;3,555.50;1,704.25
Jun 9, 2025 8:00 PM;Jun 9, 2025 9:00 PM;4,713.00;2,527.00;1,780.00;2,907.75;2,293.00;97.50;-;5,781.00;391.00;4,896.50;5,866.00;1,709.75
Jun 9, 2025 9:00 PM;Jun 9, 2025 10:00 PM;4,742.00;2,503.25;1,944.50;2,332.75;181.75;98.50;-;5,946.00;395.50;5,005.25;6,131.25;1,707.75
Jun 9, 2025 10:00 PM;Jun 9, 2025 11:00 PM;4,621.50;2,428.00;1,903.25;2,536.25;28.50;100.50;-;6,013.00;372.25;4,918.00;6,018.00;1,698.00
Jun 9, 2025 11:00 PM;Jun 10, 2025 12:00 AM;4,383.00;2,049.00;1,890.25;3,912.50;9.00;101.25;-;6,131.00;321.50;4,590.25;4,676.75;1,690.50
Jun 10, 2025 12:00 AM;Jun 10, 2025 1:00 AM;4,114.00;2,025.25;2,569.75;5,724.50;12.75;102.00;-;5,571.75;311.50;3,832.75;2,813.25;1,506.00
Jun 10, 2025 1:00 AM;Jun 10, 2025 2:00 AM;3,974.75;2,046.00;3,095.00;8,062.75;8.75;102.00;-;3,871.50;295.50;3,717.75;995.50;1,475.25
Jun 10, 2025 2:00 AM;Jun 10, 2025 3:00 AM;3,869.50;2,059.50;3,985.50;10,351.50;8.00;102.75;-;3,263.00;291.00;3,613.75;285.75;1,474.50
Jun 10, 2025 3:00 AM;Jun 10, 2025 4:00 AM;3,857.25;2,095.25;4,794.50;11,996.50;6.75;103.00;-;3,256.50;295.50;3,897.50;132.00;1,475.75
Jun 10, 2025 4:00 AM;Jun 10, 2025 5:00 AM;3,936.00;2,089.00;5,353.75;13,098.75;13.00;99.25;-;3,474.50;304.75;4,122.00;178.75;1,471.50
Jun 10, 2025 5:00 AM;Jun 10, 2025 6:00 AM;4,043.00;1,890.50;5,309.00;14,185.50;572.50;99.00;-;3,554.25;328.75;4,923.75;329.25;1,479.75
Jun 10, 2025 6:00 AM;Jun 10, 2025 7:00 AM;4,305.75;1,931.50;5,720.25;15,399.25;3,748.75;97.75;-;3,823.75;363.50;4,705.50;2,375.75;1,838.00
Jun 10, 2025 7:00 AM;Jun 10, 2025 8:00 AM;4,388.50;1,970.25;5,883.25;14,951.00;9,136.75;95.25;-;3,616.00;384.25;3,779.75;1,662.00;1,981.50
Jun 10, 2025 8:00 AM;Jun 10, 2025 9:00 AM;4,211.50;1,971.75;6,300.00;13,521.25;15,770.00;91.75;-;3,237.25;383.25;2,591.00;2,442.50;1,965.75
Jun 10, 2025 9:00 AM;Jun 10, 2025 10:00 AM;3,932.25;1,933.75;6,307.50;13,938.75;22,052.50;91.50;-;3,152.25;400.75;2,015.75;547.00;1,960.25
Jun 10, 2025 10:00 AM;Jun 10, 2025 11:00 AM;3,693.75;1,929.50;5,777.00;15,958.50;26,215.25;91.00;-;3,105.00;396.25;1,818.25;211.25;1,948.50
Jun 10, 2025 11:00 AM;Jun 10, 2025 12:00 PM;3,587.25;1,810.75;5,592.50;18,677.75;28,956.50;90.00;-;3,036.75;360.75;1,783.50;57.00;1,948.00
Jun 10, 2025 12:00 PM;Jun 10, 2025 1:00 PM;3,510.25;1,773.00;4,934.00;20,361.75;29,290.25;89.25;-;3,002.00;383.75;1,743.00;46.75;1,900.25
Jun 10, 2025 1:00 PM;Jun 10, 2025 2:00 PM;3,470.00;1,763.00;4,894.25;23,427.75;28,710.25;90.25;-;2,992.75;365.75;1,774.75;80.25;1,830.75
Jun 10, 2025 2:00 PM;Jun 10, 2025 3:00 PM;3,468.25;1,759.50;5,376.00;24,668.00;26,182.00;90.25;-;3,003.00;381.75;1,810.75;44.00;1,466.25
Jun 10, 2025 3:00 PM;Jun 10, 2025 4:00 PM;3,520.00;1,806.00;5,614.75;25,535.50;22,880.00;90.50;-;3,198.50;658.50;1,793.25;70.75;1,452.25
Jun 10, 2025 4:00 PM;Jun 10, 2025 5:00 PM;3,693.50;1,869.75;6,079.25;26,499.25;19,805.25;94.00;-;3,287.75;782.25;1,967.25;103.00;1,467.25
Jun 10, 2025 5:00 PM;Jun 10, 2025 6:00 PM;3,846.25;1,953.75;6,586.00;26,851.25;15,330.00;95.75;-;3,302.75;495.25;2,314.75;83.50;1,483.50
Jun 10, 2025 6:00 PM;Jun 10, 2025 7:00 PM;4,104.25;1,938.50;6,207.75;27,282.50;10,247.50;95.25;-;3,954.00;1,108.50;2,875.50;365.00;1,481.75
Jun 10, 2025 7:00 PM;Jun 10, 2025 8:00 PM;4,419.50;1,937.50;5,594.75;27,251.00;5,230.25;95.75;-;5,256.00;1,316.50;3,755.50;1,445.25;1,483.25
Jun 10, 2025 8:00 PM;Jun 10, 2025 9:00 PM;4,557.50;1,851.75;5,813.25;27,350.00;1,675.75;96.25;-;5,649.25;1,365.25;4,246.00;2,371.25;1,470.50
Jun 10, 2025 9:00 PM;Jun 10, 2025 10:00 PM;4,552.25;1,891.50;5,181.25;26,297.25;134.00;96.75;-;5,940.00;1,363.25;4,359.75;3,069.75;1,501.00
Jun 10, 2025 10:00 PM;Jun 10, 2025 11:00 PM;4,475.25;1,929.75;5,307.75;23,644.75;27.75;96.75;-;5,616.00;1,264.75;4,293.25;3,808.00;1,447.50
Jun 10, 2025 11:00 PM;Jun 11, 2025 12:00 AM;4,264.00;1,886.75;4,846.00;23,364.50;13.75;97.50;-;5,698.50;1,070.25;4,317.25;1,658.25;1,335.50
Jun 11, 2025 12:00 AM;Jun 11, 2025 1:00 AM;3,986.50;1,860.25;4,390.75;23,072.75;8.50;98.25;-;5,206.25;891.50;5,019.25;457.75;1,386.75
Jun 11, 2025 1:00 AM;Jun 11, 2025 2:00 AM;3,905.50;1,761.25;3,654.75;22,219.25;6.75;99.00;-;4,709.00;760.00;4,607.25;170.75;1,325.25
Jun 11, 2025 2:00 AM;Jun 11, 2025 3:00 AM;3,895.50;1,752.00;3,548.00;20,790.50;7.50;99.00;-;4,600.50;753.50;3,785.00;201.75;1,327.00
Jun 11, 2025 3:00 AM;Jun 11, 2025 4:00 AM;3,902.50;1,754.50;3,376.00;19,410.00;6.75;98.25;-;4,431.75;752.50;3,582.50;150.75;1,334.00
Jun 11, 2025 4:00 AM;Jun 11, 2025 5:00 AM;3,988.75;1,828.50;3,216.00;17,863.75;53.75;98.00;-;5,090.25;760.25;3,700.00;461.00;1,313.50
Jun 11, 2025 5:00 AM;Jun 11, 2025 6:00 AM;4,135.00;1,980.50;2,496.50;15,783.50;639.75;98.00;-;5,798.75;889.75;4,010.25;1,633.50;1,273.25
Jun 11, 2025 6:00 AM;Jun 11, 2025 7:00 AM;4,425.50;2,108.75;2,424.25;13,178.50;3,771.25;96.75;-;5,484.50;1,172.00;3,940.75;4,857.25;1,618.00
Jun 11, 2025 7:00 AM;Jun 11, 2025 8:00 AM;4,505.25;2,258.25;2,300.25;10,882.25;10,296.50;94.25;-;5,023.75;1,237.25;3,983.50;5,283.50;1,753.75
Jun 11, 2025 8:00 AM;Jun 11, 2025 9:00 AM;4,201.50;2,034.00;2,185.00;10,527.75;19,061.25;92.00;-;4,680.25;1,009.00;3,820.25;3,227.00;1,881.75
Jun 11, 2025 9:00 AM;Jun 11, 2025 10:00 AM;3,901.25;1,904.50;1,360.25;9,927.50;27,741.00;91.00;-;3,571.00;869.50;2,736.00;347.75;1,879.50
Jun 11, 2025 10:00 AM;Jun 11, 2025 11:00 AM;3,731.00;1,894.00;1,809.25;8,563.50;35,321.75;90.75;-;2,969.75;862.25;2,070.00;75.50;1,890.50
Jun 11, 2025 11:00 AM;Jun 11, 2025 12:00 PM;3,596.75;1,817.00;1,480.00;7,292.50;41,094.25;92.00;-;2,883.25;859.50;1,765.75;95.50;1,887.25
Jun 11, 2025 12:00 PM;Jun 11, 2025 1:00 PM;3,555.00;1,810.25;1,132.25;6,959.50;44,309.75;92.25;-;2,827.75;846.50;1,725.50;96.00;1,717.00
Jun 11, 2025 1:00 PM;Jun 11, 2025 2:00 PM;3,541.00;1,822.25;904.50;6,399.75;45,559.25;92.50;-;2,802.75;805.00;1,714.50;81.75;1,580.00
Jun 11, 2025 2:00 PM;Jun 11, 2025 3:00 PM;3,549.25;1,747.00;855.50;5,766.75;44,589.75;95.00;-;2,921.50;742.25;1,741.00;19.25;1,256.25
Jun 11, 2025 3:00 PM;Jun 11, 2025 4:00 PM;3,579.25;1,745.25;850.50;5,240.25;42,082.50;95.75;-;3,110.75;719.00;1,732.75;78.75;1,232.00
Jun 11, 2025 4:00 PM;Jun 11, 2025 5:00 PM;3,713.00;1,739.75;772.00;4,935.75;37,393.50;95.25;-;3,086.00;810.50;1,781.00;55.50;1,251.50
Jun 11, 2025 5:00 PM;Jun 11, 2025 6:00 PM;3,920.50;1,864.50;946.50;5,364.50;30,324.75;98.00;-;3,393.75;1,380.25;2,209.75;182.50;1,310.00
Jun 11, 2025 6:00 PM;Jun 11, 2025 7:00 PM;4,273.50;1,976.50;758.25;5,145.50;18,948.75;97.50;-;5,019.25;2,130.75;3,728.75;1,003.50;1,338.75
Jun 11, 2025 7:00 PM;Jun 11, 2025 8:00 PM;4,632.25;2,170.00;736.00;4,424.75;8,395.00;97.75;-;5,917.50;2,964.25;6,216.75;4,919.25;1,395.00
Jun 11, 2025 8:00 PM;Jun 11, 2025 9:00 PM;4,780.00;2,300.25;699.25;4,115.50;2,592.50;98.25;-;6,339.75;3,538.00;7,249.00;6,195.25;1,380.25
Jun 11, 2025 9:00 PM;Jun 11, 2025 10:00 PM;4,708.50;2,234.00;811.50;5,499.00;290.25;99.25;-;6,351.25;3,918.50;7,414.25;5,694.75;1,408.75
Jun 11, 2025 10:00 PM;Jun 11, 2025 11:00 PM;4,525.25;2,052.00;955.00;7,376.00;57.25;99.50;-;6,361.00;3,912.00;7,029.25;4,128.50;1,362.00
Jun 11, 2025 11:00 PM;Jun 12, 2025 12:00 AM;4,287.25;1,870.75;861.50;9,167.25;53.75;100.25;-;6,338.00;3,811.25;5,519.00;2,485.50;1,369.00
Jun 12, 2025 12:00 AM;Jun 12, 2025 1:00 AM;4,078.50;1,826.00;785.75;9,828.00;56.50;102.25;-;6,402.50;3,592.00;4,267.25;1,477.00;1,421.75
Jun 12, 2025 1:00 AM;Jun 12, 2025 2:00 AM;3,979.00;1,888.00;867.00;10,112.25;56.25;103.00;-;6,379.00;3,333.75;3,534.25;624.00;1,377.75
Jun 12, 2025 2:00 AM;Jun 12, 2025 3:00 AM;3,926.75;1,843.25;955.00;10,874.25;54.50;103.00;-;6,236.50;2,906.00;3,381.00;316.00;1,408.50
Jun 12, 2025 3:00 AM;Jun 12, 2025 4:00 AM;3,898.75;1,757.75;948.75;11,173.50;54.25;103.75;-;5,847.50;2,498.00;3,282.25;163.00;1,419.25
Jun 12, 2025 4:00 AM;Jun 12, 2025 5:00 AM;3,992.50;1,834.75;1,001.50;11,126.75;72.25;104.25;-;5,856.00;2,377.25;3,364.00;351.25;1,390.50
Jun 12, 2025 5:00 AM;Jun 12, 2025 6:00 AM;4,140.25;1,959.75;1,158.50;11,580.50;780.75;104.00;-;5,982.00;2,463.50;3,382.75;1,265.25;1,352.50
Jun 12, 2025 6:00 AM;Jun 12, 2025 7:00 AM;4,402.75;2,056.00;1,590.00;11,041.50;4,603.50;102.50;-;6,176.00;2,599.00;3,631.00;3,247.25;1,328.25
Jun 12, 2025 7:00 AM;Jun 12, 2025 8:00 AM;4,385.50;1,855.75;1,772.25;8,390.50;13,303.50;100.75;-;5,614.75;2,197.75;3,417.00;2,456.25;1,347.50
Jun 12, 2025 8:00 AM;Jun 12, 2025 9:00 AM;4,122.75;2,167.00;1,634.25;5,127.25;25,061.25;99.00;-;4,289.75;1,781.50;2,386.75;1,888.00;1,433.25
Jun 12, 2025 9:00 AM;Jun 12, 2025 10:00 AM;3,847.00;1,994.50;1,586.75;4,483.00;36,212.50;75.75;-;2,938.75;1,181.50;1,912.25;247.00;1,442.25
Jun 12, 2025 10:00 AM;Jun 12, 2025 11:00 AM;3,658.50;1,954.00;1,573.75;4,722.00;44,161.50;75.25;-;2,810.75;1,041.25;1,737.50;191.75;1,397.50
Jun 12, 2025 11:00 AM;Jun 12, 2025 12:00 PM;3,546.25;1,933.50;671.25;4,970.50;48,071.00;72.75;-;2,761.50;1,057.25;1,667.00;82.50;1,414.50
Jun 12, 2025 12:00 PM;Jun 12, 2025 1:00 PM;3,448.50;1,753.75;150.25;5,839.50;48,949.50;74.25;-;2,755.00;1,133.00;1,659.00;20.50;1,303.00
Jun 12, 2025 1:00 PM;Jun 12, 2025 2:00 PM;3,420.75;1,776.00;183.50;6,446.25;47,988.25;73.75;-;2,743.75;1,205.50;1,664.00;1.00;1,296.50
Jun 12, 2025 2:00 PM;Jun 12, 2025 3:00 PM;3,427.50;1,727.50;489.00;6,627.75;45,989.00;84.25;-;2,836.75;1,183.25;1,664.00;102.75;1,260.75
Jun 12, 2025 3:00 PM;Jun 12, 2025 4:00 PM;3,478.25;1,749.75;639.75;8,195.00;42,829.50;93.25;-;3,018.75;1,263.00;1,714.00;36.00;1,262.00
Jun 12, 2025 4:00 PM;Jun 12, 2025 5:00 PM;3,575.00;1,864.00;1,472.00;10,212.25;37,806.75;91.00;-;3,056.50;1,330.00;1,788.50;3.25;1,277.50
Jun 12, 2025 5:00 PM;Jun 12, 2025 6:00 PM;3,782.00;1,947.50;4,597.00;12,473.75;30,294.00;91.00;-;3,290.50;1,566.75;2,030.25;94.00;1,299.00
Jun 12, 2025 6:00 PM;Jun 12, 2025 7:00 PM;4,125.00;1,977.25;5,336.75;13,637.25;18,616.00;88.25;-;4,257.00;1,527.75;2,515.75;988.25;1,337.25
Jun 12, 2025 7:00 PM;Jun 12, 2025 8:00 PM;4,508.50;2,178.50;5,780.50;14,066.75;8,120.25;89.50;-;5,425.00;1,813.25;3,817.00;5,170.25;1,340.75
Jun 12, 2025 8:00 PM;Jun 12, 2025 9:00 PM;4,701.75;2,620.25;5,512.50;14,772.25;2,548.25;93.50;-;5,386.75;1,849.75;4,813.00;6,418.50;1,340.75
Jun 12, 2025 9:00 PM;Jun 12, 2025 10:00 PM;4,664.00;2,262.25;5,456.75;19,545.25;286.25;94.75;-;5,308.50;1,916.50;5,493.25;5,421.25;1,659.50
Jun 12, 2025 10:00 PM;Jun 12, 2025 11:00 PM;4,438.00;1,960.00;5,227.50;23,162.75;59.25;96.25;-;5,103.25;1,872.25;5,649.00;4,609.00;1,608.75
Jun 12, 2025 11:00 PM;Jun 13, 2025 12:00 AM;4,176.75;1,799.50;4,802.25;24,643.00;56.75;96.50;-;4,893.50;1,725.75;5,972.00;2,355.00;1,376.75
Jun 13, 2025 12:00 AM;Jun 13, 2025 1:00 AM;3,943.75;1,885.25;4,404.50;24,585.50;56.50;96.50;-;4,544.75;1,411.25;5,147.25;325.25;1,436.25
Jun 13, 2025 1:00 AM;Jun 13, 2025 2:00 AM;3,834.50;1,773.25;4,741.00;23,469.50;55.75;97.75;-;4,352.00;1,394.25;4,658.25;356.50;1,395.00
Jun 13, 2025 2:00 AM;Jun 13, 2025 3:00 AM;3,807.00;1,742.50;4,834.25;22,678.75;58.75;97.75;-;4,564.75;1,479.75;4,783.50;391.75;1,359.75
Jun 13, 2025 3:00 AM;Jun 13, 2025 4:00 AM;3,802.50;1,779.50;4,738.00;21,717.00;54.25;97.25;-;4,616.75;1,479.75;4,854.00;367.00;1,346.75
Jun 13, 2025 4:00 AM;Jun 13, 2025 5:00 AM;3,898.00;1,903.75;4,790.50;20,484.75;72.00;98.00;-;4,747.25;1,475.00;4,596.00;582.25;1,346.75
Jun 13, 2025 5:00 AM;Jun 13, 2025 6:00 AM;4,074.00;1,914.00;4,773.75;19,472.50;801.75;98.00;-;5,118.00;1,297.00;4,714.25;602.25;1,302.50
Jun 13, 2025 6:00 AM;Jun 13, 2025 7:00 AM;4,341.00;1,936.75;4,857.25;17,910.25;4,496.50;96.75;-;5,414.25;1,466.25;4,864.75;3,103.00;1,329.75
Jun 13, 2025 7:00 AM;Jun 13, 2025 8:00 AM;4,374.00;1,941.50;5,065.00;14,568.50;12,858.75;97.00;-;4,856.00;1,833.25;4,251.00;3,569.75;1,781.75
Jun 13, 2025 8:00 AM;Jun 13, 2025 9:00 AM;4,159.50;1,906.75;4,699.00;10,943.00;24,163.00;97.00;-;4,003.50;1,481.00;3,720.50;1,567.25;1,799.25
