Month,Day,Period,EKPC_KY,AP_MD,AP_PA,AP_VA,AP_WV,AEP_VA,AEP_WV,AEP_KY,AEP_TN,AEP_OH,AEP_IN,AEP_MI,DPL_MD,DPL_DE,DOM_NC,DOM_VA,DAY_OH,JC_NJ,RECO_NJ,BC_MD,ME_PA,PS_NJ,CE_IL,AE_NJ,OVEC_OH,PE_PA,PL_PA,DEOK_OH,DUQ_PA,PN_PA,PEP_MD,ATSI_PA,ATSI_OH,NI
0,0,12,0.240583385,0.240583385,0.240583385,0.393273527,0.393273527,0.393273527,0.393273527,0.240583385,0.240583385,0.253118344,0.064013072,0.253118344,0.240583385,0.202978508,0.240583385,0.393273527,0.253118344,0.253118344,0.253118344,0.240583385,0.240583385,0.253118344,0.384648038,0.253118344,0.253118344,0.240583385,0.240583385,0.253118344,0.240583385,0.240583385,0.240583385,0.240583385,0.253118344,0
0,0,13,0.207029465,0.207029465,0.207029465,0.431718122,0.431718122,0.431718122,0.431718122,0.207029465,0.207029465,0.216718659,0.101133987,0.216718659,0.207029465,0.177961883,0.207029465,0.431718122,0.216718659,0.216718659,0.216718659,0.207029465,0.207029465,0.216718659,0.423253966,0.216718659,0.216718659,0.207029465,0.207029465,0.216718659,0.207029465,0.207029465,0.207029465,0.207029465,0.216718659,0
0,0,14,0.210734706,0.210734706,0.210734706,0.5166695,0.5166695,0.5166695,0.5166695,0.210734706,0.210734706,0.221084856,0.110326797,0.221084856,0.210734706,0.179684255,0.210734706,0.5166695,0.221084856,0.221084856,0.221084856,0.210734706,0.210734706,0.221084856,0.506191297,0.221084856,0.221084856,0.210734706,0.210734706,0.221084856,0.210734706,0.210734706,0.210734706,0.210734706,0.221084856,0
0,0,15,0.216476868,0.216476868,0.216476868,0.577154835,0.577154835,0.577154835,0.577154835,0.216476868,0.216476868,0.227169932,0.623336601,0.227169932,0.216476868,0.184397676,0.216476868,0.577154835,0.227169932,0.227169932,0.227169932,0.216476868,0.216476868,0.227169932,0.581726747,0.227169932,0.227169932,0.216476868,0.216476868,0.227169932,0.216476868,0.216476868,0.216476868,0.216476868,0.227169932,0
0,0,16,0.230038872,0.230038872,0.230038872,0.570632721,0.570632721,0.570632721,0.570632721,0.230038872,0.230038872,0.241917935,0.482339869,0.241917935,0.230038872,0.194401683,0.230038872,0.570632721,0.241917935,0.241917935,0.241917935,0.230038872,0.230038872,0.241917935,0.570793152,0.241917935,0.241917935,0.230038872,0.230038872,0.241917935,0.230038872,0.230038872,0.230038872,0.230038872,0.241917935,0
0,0,17,0.187063844,0.187063844,0.187063844,0.597759701,0.597759701,0.597759701,0.597759701,0.187063844,0.187063844,0.193325567,0.172375817,0.193325567,0.187063844,0.168278675,0.187063844,0.597759701,0.193325567,0.193325567,0.193325567,0.187063844,0.187063844,0.193325567,0.587092924,0.193325567,0.193325567,0.187063844,0.187063844,0.193325567,0.187063844,0.187063844,0.187063844,0.187063844,0.193325567,0
0,0,18,0.136119454,0.136119454,0.136119454,0.560007348,0.560007348,0.560007348,0.560007348,0.136119454,0.136119454,0.135571788,0.133281046,0.135571788,0.136119454,0.137762454,0.136119454,0.560007348,0.135571788,0.135571788,0.135571788,0.136119454,0.136119454,0.135571788,0.549096144,0.135571788,0.135571788,0.136119454,0.136119454,0.135571788,0.136119454,0.136119454,0.136119454,0.136119454,0.135571788,0
0,0,19,0.16192505,0.16192505,0.16192505,0.482174322,0.482174322,0.482174322,0.482174322,0.16192505,0.16192505,0.163683114,0.136830065,0.163683114,0.16192505,0.156650858,0.16192505,0.482174322,0.163683114,0.163683114,0.163683114,0.16192505,0.16192505,0.163683114,0.473498045,0.163683114,0.163683114,0.16192505,0.16192505,0.163683114,0.16192505,0.16192505,0.16192505,0.16192505,0.163683114,0
0,0,20,0.13266416,0.13266416,0.13266416,0.38316512,0.38316512,0.38316512,0.38316512,0.13266416,0.13266416,0.131216856,0.098705882,0.131216856,0.13266416,0.137006074,0.13266416,0.38316512,0.131216856,0.131216856,0.131216856,0.13266416,0.13266416,0.131216856,0.375944048,0.131216856,0.131216856,0.13266416,0.13266416,0.131216856,0.13266416,0.13266416,0.13266416,0.13266416,0.131216856,0
0,0,21,0.144985729,0.144985729,0.144985729,0.357663612,0.357663612,0.357663612,0.357663612,0.144985729,0.144985729,0.145257029,0.134637255,0.145257029,0.144985729,0.144171829,0.144985729,0.357663612,0.145257029,0.145257029,0.145257029,0.144985729,0.144985729,0.145257029,0.352306427,0.145257029,0.145257029,0.144985729,0.144985729,0.145257029,0.144985729,0.144985729,0.144985729,0.144985729,0.145257029,0
0,0,22,0.123244833,0.123244833,0.123244833,0.333228293,0.333228293,0.333228293,0.333228293,0.123244833,0.123244833,0.1222723,0.268480392,0.1222723,0.123244833,0.126162431,0.123244833,0.333228293,0.1222723,0.1222723,0.1222723,0.123244833,0.123244833,0.1222723,0.332892738,0.1222723,0.1222723,0.123244833,0.123244833,0.1222723,0.123244833,0.123244833,0.123244833,0.123244833,0.1222723,0
0,0,23,0.147751834,0.147751834,0.147751834,0.338161455,0.338161455,0.338161455,0.338161455,0.147751834,0.147751834,0.150318852,0.552084967,0.150318852,0.147751834,0.140050778,0.147751834,0.338161455,0.150318852,0.150318852,0.150318852,0.147751834,0.147751834,0.150318852,0.346922168,0.150318852,0.150318852,0.147751834,0.147751834,0.150318852,0.147751834,0.147751834,0.147751834,0.147751834,0.150318852,0
0,0,24,0.185743717,0.185743717,0.185743717,0.363659902,0.363659902,0.363659902,0.363659902,0.185743717,0.185743717,0.193649441,0.649960784,0.193649441,0.185743717,0.162026543,0.185743717,0.363659902,0.193649441,0.193649441,0.193649441,0.185743717,0.185743717,0.193649441,0.374911891,0.193649441,0.193649441,0.185743717,0.185743717,0.193649441,0.185743717,0.185743717,0.185743717,0.185743717,0.193649441,0
0,0,1,0.183665439,0.183665439,0.183665439,0.320268368,0.320268368,0.320268368,0.320268368,0.183665439,0.183665439,0.191881746,0.656271242,0.191881746,0.183665439,0.159016518,0.183665439,0.320268368,0.191881746,0.191881746,0.191881746,0.183665439,0.183665439,0.191881746,0.33290731,0.191881746,0.191881746,0.183665439,0.183665439,0.191881746,0.183665439,0.183665439,0.183665439,0.183665439,0.191881746,0
0,0,2,0.17072521,0.17072521,0.17072521,0.320486176,0.320486176,0.320486176,0.320486176,0.17072521,0.17072521,0.177497984,0.444794118,0.177497984,0.17072521,0.15040689,0.17072521,0.320486176,0.177497984,0.177497984,0.177497984,0.17072521,0.17072521,0.177497984,0.326236151,0.177497984,0.177497984,0.17072521,0.17072521,0.177497984,0.17072521,0.17072521,0.17072521,0.17072521,0.177497984,0
0,0,3,0.124708617,0.124708617,0.124708617,0.32943425,0.32943425,0.32943425,0.32943425,0.124708617,0.124708617,0.126626294,0.308964052,0.126626294,0.124708617,0.118955586,0.124708617,0.32943425,0.126626294,0.126626294,0.126626294,0.124708617,0.124708617,0.126626294,0.330519647,0.126626294,0.126626294,0.124708617,0.124708617,0.126626294,0.124708617,0.124708617,0.124708617,0.124708617,0.126626294,0
0,0,4,0.130933941,0.130933941,0.130933941,0.338209128,0.338209128,0.338209128,0.338209128,0.130933941,0.130933941,0.133806909,0.34304902,0.133806909,0.130933941,0.122315037,0.130933941,0.338209128,0.133806909,0.133806909,0.133806909,0.130933941,0.130933941,0.133806909,0.34016496,0.133806909,0.133806909,0.130933941,0.130933941,0.133806909,0.130933941,0.130933941,0.130933941,0.130933941,0.133806909,0
0,0,5,0.139955671,0.139955671,0.139955671,0.379904337,0.379904337,0.379904337,0.379904337,0.139955671,0.139955671,0.142948605,0.283052288,0.142948605,0.139955671,0.130976868,0.139955671,0.379904337,0.142948605,0.142948605,0.142948605,0.139955671,0.139955671,0.142948605,0.378772058,0.142948605,0.142948605,0.139955671,0.139955671,0.142948605,0.139955671,0.139955671,0.139955671,0.139955671,0.142948605,0
0,0,6,0.156694738,0.156694738,0.156694738,0.394514772,0.394514772,0.394514772,0.394514772,0.156694738,0.156694738,0.161538974,0.267003268,0.161538974,0.156694738,0.142162032,0.156694738,0.394514772,0.161538974,0.161538974,0.161538974,0.156694738,0.156694738,0.161538974,0.392462293,0.161538974,0.161538974,0.156694738,0.156694738,0.161538974,0.156694738,0.156694738,0.156694738,0.156694738,0.161538974,0
0,0,7,0.158741333,0.158741333,0.158741333,0.389661867,0.389661867,0.389661867,0.389661867,0.158741333,0.158741333,0.162692717,0.283303922,0.162692717,0.158741333,0.146887181,0.158741333,0.389661867,0.162692717,0.162692717,0.162692717,0.158741333,0.158741333,0.162692717,0.388272077,0.162692717,0.162692717,0.158741333,0.158741333,0.162692717,0.158741333,0.158741333,0.158741333,0.158741333,0.162692717,0
0,0,8,0.16760231,0.16760231,0.16760231,0.374608598,0.374608598,0.374608598,0.374608598,0.16760231,0.16760231,0.170953851,0.244918301,0.170953851,0.16760231,0.157547685,0.16760231,0.374608598,0.170953851,0.170953851,0.170953851,0.16760231,0.16760231,0.170953851,0.37237936,0.170953851,0.170953851,0.16760231,0.16760231,0.170953851,0.16760231,0.16760231,0.16760231,0.16760231,0.170953851,0
0,0,9,0.22387852,0.22387852,0.22387852,0.343797246,0.343797246,0.343797246,0.343797246,0.22387852,0.22387852,0.234374017,0.389101307,0.234374017,0.22387852,0.192392028,0.22387852,0.343797246,0.234374017,0.234374017,0.234374017,0.22387852,0.22387852,0.234374017,0.347099796,0.234374017,0.234374017,0.22387852,0.22387852,0.234374017,0.22387852,0.22387852,0.22387852,0.22387852,0.234374017,0
0,0,10,0.214814544,0.214814544,0.214814544,0.41872944,0.41872944,0.41872944,0.41872944,0.214814544,0.214814544,0.22656349,0.355513072,0.22656349,0.214814544,0.179567706,0.214814544,0.41872944,0.22656349,0.22656349,0.22656349,0.214814544,0.214814544,0.22656349,0.418898355,0.22656349,0.22656349,0.214814544,0.214814544,0.22656349,0.214814544,0.214814544,0.214814544,0.214814544,0.22656349,0
0,0,11,0.214346686,0.214346686,0.214346686,0.504396569,0.504396569,0.504396569,0.504396569,0.214346686,0.214346686,0.227132382,0.381140523,0.227132382,0.214346686,0.175989596,0.214346686,0.504396569,0.227132382,0.227132382,0.227132382,0.214346686,0.214346686,0.227132382,0.50306685,0.227132382,0.227132382,0.214346686,0.214346686,0.227132382,0.214346686,0.214346686,0.214346686,0.214346686,0.227132382,0
0,0,12,0.247704918,0.247704918,0.247704918,0.539463385,0.539463385,0.539463385,0.539463385,0.247704918,0.247704918,0.264781563,0.536754902,0.264781563,0.247704918,0.196474982,0.247704918,0.539463385,0.264781563,0.264781563,0.264781563,0.247704918,0.247704918,0.264781563,0.542243635,0.264781563,0.264781563,0.247704918,0.247704918,0.264781563,0.247704918,0.247704918,0.247704918,0.247704918,0.264781563,0
0,0,13,0.256587937,0.256587937,0.256587937,0.495176999,0.495176999,0.495176999,0.495176999,0.256587937,0.256587937,0.27576324,0.549941176,0.27576324,0.256587937,0.199062028,0.256587937,0.495176999,0.27576324,0.27576324,0.27576324,0.256587937,0.256587937,0.27576324,0.499592359,0.27576324,0.27576324,0.256587937,0.256587937,0.27576324,0.256587937,0.256587937,0.256587937,0.256587937,0.27576324,0
0,0,14,0.292374898,0.292374898,0.292374898,0.449067781,0.449067781,0.449067781,0.449067781,0.292374898,0.292374898,0.315801579,0.598003268,0.315801579,0.292374898,0.222094856,0.292374898,0.449067781,0.315801579,0.315801579,0.315801579,0.292374898,0.292374898,0.315801579,0.456303006,0.315801579,0.315801579,0.292374898,0.292374898,0.315801579,0.292374898,0.292374898,0.292374898,0.292374898,0.315801579,0
0,0,15,0.289083571,0.289083571,0.289083571,0.419537256,0.419537256,0.419537256,0.419537256,0.289083571,0.289083571,0.312396677,0.57798366,0.312396677,0.289083571,0.219144254,0.289083571,0.419537256,0.312396677,0.312396677,0.312396677,0.289083571,0.289083571,0.312396677,0.426925018,0.312396677,0.312396677,0.289083571,0.289083571,0.312396677,0.289083571,0.289083571,0.289083571,0.289083571,0.312396677,0
0,0,16,0.28687997,0.28687997,0.28687997,0.385488519,0.385488519,0.385488519,0.385488519,0.28687997,0.28687997,0.309956826,0.650849673,0.309956826,0.28687997,0.2176494,0.28687997,0.385488519,0.309956826,0.309956826,0.309956826,0.28687997,0.28687997,0.309956826,0.396175039,0.309956826,0.309956826,0.28687997,0.28687997,0.309956826,0.28687997,0.28687997,0.28687997,0.28687997,0.309956826,0
0,0,17,0.20040447,0.20040447,0.20040447,0.33855421,0.33855421,0.33855421,0.33855421,0.20040447,0.20040447,0.213285594,0.51454902,0.213285594,0.20040447,0.161761099,0.20040447,0.33855421,0.213285594,0.213285594,0.213285594,0.20040447,0.20040447,0.213285594,0.346082529,0.213285594,0.213285594,0.20040447,0.20040447,0.213285594,0.20040447,0.20040447,0.20040447,0.20040447,0.213285594,0
0,0,18,0.196469258,0.196469258,0.196469258,0.275154049,0.275154049,0.275154049,0.275154049,0.196469258,0.196469258,0.208288546,0.451019608,0.208288546,0.196469258,0.161011394,0.196469258,0.275154049,0.208288546,0.208288546,0.208288546,0.196469258,0.196469258,0.208288546,0.282341053,0.208288546,0.208288546,0.196469258,0.196469258,0.208288546,0.196469258,0.196469258,0.196469258,0.196469258,0.208288546,0
0,0,19,0.230640855,0.230640855,0.230640855,0.201961259,0.201961259,0.201961259,0.201961259,0.230640855,0.230640855,0.244543662,0.330869281,0.244543662,0.230640855,0.188932432,0.230640855,0.201961259,0.244543662,0.244543662,0.244543662,0.230640855,0.230640855,0.244543662,0.207230741,0.244543662,0.244543662,0.230640855,0.230640855,0.244543662,0.230640855,0.230640855,0.230640855,0.230640855,0.244543662,0
0,0,20,0.2444282,0.2444282,0.2444282,0.126827548,0.126827548,0.126827548,0.126827548,0.2444282,0.2444282,0.258510611,0.295068627,0.258510611,0.2444282,0.202180965,0.2444282,0.126827548,0.258510611,0.258510611,0.258510611,0.2444282,0.2444282,0.258510611,0.132977723,0.258510611,0.258510611,0.2444282,0.2444282,0.258510611,0.2444282,0.2444282,0.2444282,0.2444282,0.258510611,0
0,0,21,0.269056709,0.269056709,0.269056709,0.110372521,0.110372521,0.110372521,0.110372521,0.269056709,0.269056709,0.285655009,0.382509804,0.285655009,0.269056709,0.219261807,0.269056709,0.110372521,0.285655009,0.285655009,0.285655009,0.269056709,0.269056709,0.285655009,0.119816756,0.285655009,0.285655009,0.269056709,0.269056709,0.285655009,0.269056709,0.269056709,0.269056709,0.269056709,0.285655009,0
0,0,22,0.262116282,0.262116282,0.262116282,0.108368728,0.108368728,0.108368728,0.108368728,0.262116282,0.262116282,0.278527903,0.656035948,0.278527903,0.262116282,0.21288142,0.262116282,0.108368728,0.278527903,0.278527903,0.278527903,0.262116282,0.262116282,0.278527903,0.126770099,0.278527903,0.278527903,0.262116282,0.262116282,0.278527903,0.262116282,0.262116282,0.262116282,0.262116282,0.278527903,0
0,0,23,0.310866487,0.310866487,0.310866487,0.130365184,0.130365184,0.130365184,0.130365184,0.310866487,0.310866487,0.332411153,0.765859477,0.332411153,0.310866487,0.246232489,0.310866487,0.130365184,0.332411153,0.332411153,0.332411153,0.310866487,0.310866487,0.332411153,0.151742058,0.332411153,0.332411153,0.310866487,0.310866487,0.332411153,0.310866487,0.310866487,0.310866487,0.310866487,0.332411153,0
0,0,24,0.43385211,0.43385211,0.43385211,0.192084657,0.192084657,0.192084657,0.192084657,0.43385211,0.43385211,0.469597617,0.868189542,0.469597617,0.43385211,0.326615588,0.43385211,0.192084657,0.469597617,0.469597617,0.469597617,0.43385211,0.43385211,0.469597617,0.215111472,0.469597617,0.469597617,0.43385211,0.43385211,0.469597617,0.43385211,0.43385211,0.43385211,0.43385211,0.469597617,0
0,0,1,0.48889097,0.48889097,0.48889097,0.233875868,0.233875868,0.233875868,0.233875868,0.48889097,0.48889097,0.531009764,0.837620915,0.531009764,0.48889097,0.362534586,0.48889097,0.233875868,0.531009764,0.531009764,0.531009764,0.48889097,0.48889097,0.531009764,0.254769767,0.531009764,0.531009764,0.48889097,0.48889097,0.531009764,0.48889097,0.48889097,0.48889097,0.48889097,0.531009764,0
0,0,2,0.541160241,0.541160241,0.541160241,0.23237603,0.23237603,0.23237603,0.23237603,0.541160241,0.541160241,0.589347455,0.835588235,0.589347455,0.541160241,0.396598597,0.541160241,0.23237603,0.589347455,0.589347455,0.589347455,0.541160241,0.541160241,0.589347455,0.253244611,0.589347455,0.589347455,0.541160241,0.541160241,0.589347455,0.541160241,0.541160241,0.541160241,0.541160241,0.589347455,0
0,0,3,0.543849142,0.543849142,0.543849142,0.232853415,0.232853415,0.232853415,0.232853415,0.543849142,0.543849142,0.59175351,0.834039216,0.59175351,0.543849142,0.400136039,0.543849142,0.232853415,0.59175351,0.59175351,0.59175351,0.543849142,0.543849142,0.59175351,0.253658581,0.59175351,0.59175351,0.543849142,0.543849142,0.59175351,0.543849142,0.543849142,0.543849142,0.543849142,0.59175351,0
0,0,4,0.469795179,0.469795179,0.469795179,0.237842451,0.237842451,0.237842451,0.237842451,0.469795179,0.469795179,0.508554499,0.925653595,0.508554499,0.469795179,0.353517217,0.469795179,0.237842451,0.508554499,0.508554499,0.508554499,0.469795179,0.469795179,0.508554499,0.261493576,0.508554499,0.508554499,0.469795179,0.469795179,0.508554499,0.469795179,0.469795179,0.469795179,0.469795179,0.508554499,0
0,0,5,0.466531223,0.466531223,0.466531223,0.280521297,0.280521297,0.280521297,0.280521297,0.466531223,0.466531223,0.504606991,0.831277778,0.504606991,0.466531223,0.352303918,0.466531223,0.280521297,0.504606991,0.504606991,0.504606991,0.466531223,0.466531223,0.504606991,0.299938575,0.504606991,0.504606991,0.466531223,0.466531223,0.504606991,0.466531223,0.466531223,0.466531223,0.466531223,0.504606991,0
0,0,6,0.502789157,0.502789157,0.502789157,0.36469799,0.36469799,0.36469799,0.36469799,0.502789157,0.502789157,0.544317701,0.780398693,0.544317701,0.502789157,0.378203524,0.502789157,0.36469799,0.544317701,0.544317701,0.544317701,0.502789157,0.502789157,0.544317701,0.38016713,0.544317701,0.544317701,0.502789157,0.502789157,0.544317701,0.502789157,0.502789157,0.502789157,0.502789157,0.544317701,0
0,0,7,0.491925388,0.491925388,0.491925388,0.460961189,0.460961189,0.460961189,0.460961189,0.491925388,0.491925388,0.531266986,0.726905229,0.531266986,0.491925388,0.373900596,0.491925388,0.460961189,0.531266986,0.531266986,0.531266986,0.491925388,0.491925388,0.531266986,0.472067979,0.531266986,0.531266986,0.491925388,0.491925388,0.531266986,0.491925388,0.491925388,0.491925388,0.491925388,0.531266986,0
0,0,8,0.525041809,0.525041809,0.525041809,0.549634225,0.549634225,0.549634225,0.549634225,0.525041809,0.525041809,0.569595833,0.711996732,0.569595833,0.525041809,0.391379737,0.525041809,0.549634225,0.569595833,0.569595833,0.569595833,0.525041809,0.525041809,0.569595833,0.557841191,0.569595833,0.569595833,0.525041809,0.525041809,0.569595833,0.525041809,0.525041809,0.525041809,0.525041809,0.569595833,0
0,0,9,0.562450816,0.562450816,0.562450816,0.554275774,0.554275774,0.554275774,0.554275774,0.562450816,0.562450816,0.6125481,0.771294118,0.6125481,0.562450816,0.412158962,0.562450816,0.554275774,0.6125481,0.6125481,0.6125481,0.562450816,0.562450816,0.6125481,0.564286326,0.6125481,0.6125481,0.562450816,0.562450816,0.6125481,0.562450816,0.562450816,0.562450816,0.562450816,0.6125481,0
0,0,10,0.595728695,0.595728695,0.595728695,0.618332203,0.618332203,0.618332203,0.618332203,0.595728695,0.595728695,0.651491839,0.763712418,0.651491839,0.595728695,0.428439262,0.595728695,0.618332203,0.651491839,0.651491839,0.651491839,0.595728695,0.595728695,0.651491839,0.626351715,0.651491839,0.651491839,0.595728695,0.595728695,0.651491839,0.595728695,0.595728695,0.595728695,0.595728695,0.651491839,0
0,0,11,0.682986859,0.682986859,0.682986859,0.722048995,0.722048995,0.722048995,0.722048995,0.682986859,0.682986859,0.750115703,0.702578431,0.750115703,0.682986859,0.481600326,0.682986859,0.722048995,0.750115703,0.750115703,0.750115703,0.682986859,0.682986859,0.750115703,0.725254516,0.750115703,0.750115703,0.682986859,0.682986859,0.750115703,0.682986859,0.682986859,0.682986859,0.682986859,0.750115703,0
0,0,12,0.717479777,0.717479777,0.717479777,0.737741365,0.737741365,0.737741365,0.737741365,0.717479777,0.717479777,0.789025646,0.748205882,0.789025646,0.717479777,0.502842169,0.717479777,0.737741365,0.789025646,0.789025646,0.789025646,0.717479777,0.717479777,0.789025646,0.742004634,0.789025646,0.789025646,0.717479777,0.717479777,0.789025646,0.717479777,0.717479777,0.717479777,0.717479777,0.789025646,0
0,0,13,0.706602194,0.706602194,0.706602194,0.771920218,0.771920218,0.771920218,0.771920218,0.706602194,0.706602194,0.777191571,0.771676471,0.777191571,0.706602194,0.494834063,0.706602194,0.771920218,0.777191571,0.777191571,0.777191571,0.706602194,0.706602194,0.777191571,0.776016695,0.777191571,0.777191571,0.706602194,0.706602194,0.777191571,0.706602194,0.706602194,0.706602194,0.706602194,0.777191571,0
0,0,14,0.716276011,0.716276011,0.716276011,0.766680899,0.766680899,0.766680899,0.766680899,0.716276011,0.716276011,0.788501815,0.764496732,0.788501815,0.716276011,0.499598601,0.716276011,0.766680899,0.788501815,0.788501815,0.788501815,0.716276011,0.716276011,0.788501815,0.770686362,0.788501815,0.788501815,0.716276011,0.716276011,0.788501815,0.716276011,0.716276011,0.716276011,0.716276011,0.788501815,0
0,0,15,0.746473233,0.746473233,0.746473233,0.790222242,0.790222242,0.790222242,0.790222242,0.746473233,0.746473233,0.822326467,0.755627451,0.822326467,0.746473233,0.518913531,0.746473233,0.790222242,0.822326467,0.822326467,0.822326467,0.746473233,0.746473233,0.822326467,0.793297996,0.822326467,0.822326467,0.746473233,0.746473233,0.822326467,0.746473233,0.746473233,0.746473233,0.746473233,0.822326467,0
0,0,16,0.768399371,0.768399371,0.768399371,0.811555651,0.811555651,0.811555651,0.811555651,0.768399371,0.768399371,0.846385143,0.778179739,0.846385143,0.768399371,0.534442055,0.768399371,0.811555651,0.846385143,0.846385143,0.846385143,0.768399371,0.768399371,0.846385143,0.814784509,0.846385143,0.846385143,0.768399371,0.768399371,0.846385143,0.768399371,0.768399371,0.768399371,0.768399371,0.846385143,0
0,0,17,0.726833001,0.726833001,0.726833001,0.815861084,0.815861084,0.815861084,0.815861084,0.726833001,0.726833001,0.799618674,0.762153595,0.799618674,0.726833001,0.508475982,0.726833001,0.815861084,0.799618674,0.799618674,0.799618674,0.726833001,0.726833001,0.799618674,0.818451094,0.799618674,0.799618674,0.726833001,0.726833001,0.799618674,0.726833001,0.726833001,0.726833001,0.726833001,0.799618674,0
0,0,18,0.712299567,0.712299567,0.712299567,0.837426188,0.837426188,0.837426188,0.837426188,0.712299567,0.712299567,0.782014947,0.636183007,0.782014947,0.712299567,0.503153425,0.712299567,0.837426188,0.782014947,0.782014947,0.782014947,0.712299567,0.712299567,0.782014947,0.835328955,0.782014947,0.782014947,0.712299567,0.712299567,0.782014947,0.712299567,0.712299567,0.712299567,0.712299567,0.782014947,0
0,0,19,0.627246763,0.627246763,0.627246763,0.827959725,0.827959725,0.827959725,0.827959725,0.627246763,0.627246763,0.68665517,0.449611111,0.68665517,0.627246763,0.449021544,0.627246763,0.827959725,0.68665517,0.68665517,0.68665517,0.627246763,0.627246763,0.68665517,0.820047832,0.68665517,0.68665517,0.627246763,0.627246763,0.68665517,0.627246763,0.627246763,0.627246763,0.627246763,0.68665517,0
0,0,20,0.586779869,0.586779869,0.586779869,0.809300154,0.809300154,0.809300154,0.809300154,0.586779869,0.586779869,0.639769477,0.32624183,0.639769477,0.586779869,0.427811043,0.586779869,0.809300154,0.639769477,0.639769477,0.639769477,0.586779869,0.586779869,0.639769477,0.797881014,0.639769477,0.639769477,0.586779869,0.586779869,0.639769477,0.586779869,0.586779869,0.586779869,0.586779869,0.639769477,0
0,0,21,0.449164347,0.449164347,0.449164347,0.807845474,0.807845474,0.807845474,0.807845474,0.449164347,0.449164347,0.486645595,0.164026144,0.486645595,0.449164347,0.336720603,0.449164347,0.807845474,0.486645595,0.486645595,0.486645595,0.449164347,0.449164347,0.486645595,0.791186242,0.486645595,0.486645595,0.449164347,0.449164347,0.486645595,0.449164347,0.449164347,0.449164347,0.449164347,0.486645595,0
0,0,22,0.348636905,0.348636905,0.348636905,0.798092537,0.798092537,0.798092537,0.798092537,0.348636905,0.348636905,0.374951302,0.089003268,0.374951302,0.348636905,0.269693712,0.348636905,0.798092537,0.374951302,0.374951302,0.374951302,0.348636905,0.348636905,0.374951302,0.779257078,0.374951302,0.374951302,0.348636905,0.348636905,0.374951302,0.348636905,0.348636905,0.348636905,0.348636905,0.374951302,0
0,0,23,0.24220794,0.24220794,0.24220794,0.773387035,0.773387035,0.773387035,0.773387035,0.24220794,0.24220794,0.257524908,0.14675817,0.257524908,0.24220794,0.196257035,0.24220794,0.773387035,0.257524908,0.257524908,0.257524908,0.24220794,0.24220794,0.257524908,0.757104087,0.257524908,0.257524908,0.24220794,0.24220794,0.257524908,0.24220794,0.24220794,0.24220794,0.24220794,0.257524908,0
0,0,24,0.158072086,0.158072086,0.158072086,0.731579094,0.731579094,0.731579094,0.731579094,0.158072086,0.158072086,0.163994784,0.136395425,0.163994784,0.158072086,0.14030399,0.158072086,0.731579094,0.163994784,0.163994784,0.163994784,0.158072086,0.158072086,0.163994784,0.716097308,0.163994784,0.163994784,0.158072086,0.158072086,0.163994784,0.158072086,0.158072086,0.158072086,0.158072086,0.163994784,0
0,0,1,0.123325569,0.123325569,0.123325569,0.715728835,0.715728835,0.715728835,0.715728835,0.123325569,0.123325569,0.12481166,0.093771242,0.12481166,0.123325569,0.118867296,0.123325569,0.715728835,0.12481166,0.12481166,0.12481166,0.123325569,0.123325569,0.12481166,0.699291349,0.12481166,0.12481166,0.123325569,0.123325569,0.12481166,0.123325569,0.123325569,0.123325569,0.123325569,0.12481166,0
0,0,2,0.112585052,0.112585052,0.112585052,0.711647115,0.711647115,0.711647115,0.711647115,0.112585052,0.112585052,0.112290409,0.026601307,0.112290409,0.112585052,0.113468983,0.112585052,0.711647115,0.112290409,0.112290409,0.112290409,0.112585052,0.112585052,0.112290409,0.693134567,0.112290409,0.112290409,0.112585052,0.112585052,0.112290409,0.112585052,0.112585052,0.112585052,0.112585052,0.112290409,0
0,0,3,0.121875421,0.121875421,0.121875421,0.70033464,0.70033464,0.70033464,0.70033464,0.121875421,0.121875421,0.122008507,-0.005839869,0.122008507,0.121875421,0.121476165,0.121875421,0.70033464,0.122008507,0.122008507,0.122008507,0.121875421,0.121875421,0.122008507,0.681074257,0.122008507,0.122008507,0.121875421,0.121875421,0.122008507,0.121875421,0.121875421,0.121875421,0.121875421,0.122008507,0
0,0,4,0.120155595,0.120155595,0.120155595,0.654903995,0.654903995,0.654903995,0.654903995,0.120155595,0.120155595,0.119467269,-0.004656863,0.119467269,0.120155595,0.122220574,0.120155595,0.654903995,0.119467269,0.119467269,0.119467269,0.120155595,0.120155595,0.119467269,0.636919205,0.119467269,0.119467269,0.120155595,0.120155595,0.119467269,0.120155595,0.120155595,0.120155595,0.120155595,0.119467269,0
0,0,5,0.106117996,0.106117996,0.106117996,0.603288009,0.603288009,0.603288009,0.603288009,0.106117996,0.106117996,0.101815666,0.015866013,0.101815666,0.106117996,0.119024987,0.106117996,0.603288009,0.101815666,0.101815666,0.101815666,0.106117996,0.106117996,0.101815666,0.587376704,0.101815666,0.101815666,0.106117996,0.106117996,0.101815666,0.106117996,0.106117996,0.106117996,0.106117996,0.101815666,0
