Pmax (MW),Pmin (MW),Type,Zone,Flag_thermal,Flag_RET,Flag_VRE,Flag_mustrun,Cost ($/MWh),EF,CC,AF,FOR,Flag_RPS
8.3,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
21.0,0,NGCT,DUQ_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
10.0,0,NGCT,DUQ_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
25.0,0,NGCT,DUQ_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
25.0,0,NGCT,DUQ_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.5,0,NGCT,DUQ_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
94.0,0,Coal,PL_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
45.9,0,NGCC,JC_NJ,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
45.9,0,NGCC,JC_NJ,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
21.6,0,NGCC,JC_NJ,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
21.6,0,NGCC,JC_NJ,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
47.6,0,Bio,DOM_VA,0,0,0,0,20.0,0.99,0.43,1.0,0,1
35.7,0,MSW,ME_PA,0,0,0,0,15.0,1.49,0.43,1.0,0,1
14.0,0,MSW,AE_NJ,0,0,0,0,15.0,1.49,0.43,1.0,0,1
134.1,0,Coal,ME_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
4.6,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
4.6,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
4.6,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
4.6,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
6.8,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
6.8,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
8.9,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
8.9,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
10.5,0,Coal,DOM_VA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
34.0,0,Bio,DOM_VA,0,0,0,0,20.0,0.99,0.43,1.0,0,1
34.0,0,Coal,DOM_VA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
82.4,0,Bio,DOM_VA,0,0,0,0,20.0,0.99,0.43,1.0,0,1
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
45.0,0,MSW,JC_NJ,0,0,0,0,15.0,1.49,0.43,1.0,0,1
6.0,0,Coal,ATSI_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
94.7,0,Coal,AP_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
122.0,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
122.0,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
132.0,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
122.0,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
122.0,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
132.0,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
187.0,0,NGCT,DOM_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
187.0,0,NGCT,DOM_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
187.0,0,NGCT,DOM_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
6.1,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
6.1,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
4.1,0,Hydro,PS_NJ,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
4.1,0,Hydro,PS_NJ,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
4.1,0,Hydro,PS_NJ,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
6.0,0,NGCT,AEP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
6.0,0,NGCT,AEP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
6.0,0,NGCT,AEP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
129.6,0,NGCT,DOM_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
129.6,0,NGCT,DOM_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
129.6,0,NGCT,DOM_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
6.0,0,NGCT,AEP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
6.0,0,NGCT,AEP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
6.0,0,NGCT,AEP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
9.2,0,NGCT,AEP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
7.2,0,NGCT,AP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.1,0,NGCT,AP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.3,0,NGCT,AP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.4,0,NGCT,AP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.2,0,NGCT,AP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.2,0,NGCT,AP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
38.4,0,NGCT,PL_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.5,0,NGCT,PL_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.3,0,NGCT,PL_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.3,0,NGCT,PL_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
32.3,0,NGCT,PL_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.5,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
1.7,0,NGCT,PL_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.2,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.7,0,NGCT,PL_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.0,0,NGCT,PL_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.3,0,NGCT,PL_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.3,0,NGCT,PL_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.0,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.0,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.0,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
46.4,0,NGCT,DOM_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
36.1,0,Bio,DOM_VA,0,0,0,0,20.0,0.99,0.43,1.0,0,1
7.5,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
7.5,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
92.0,0,NGCT,DPL_DE,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
92.0,0,NGCT,DPL_DE,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
27.5,0,NGCT,DPL_DE,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
27.5,0,NGCT,DPL_DE,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
75.0,0,NGCT,DPL_DE,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
10.0,0,NGCT,DPL_DE,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
7.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
7.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
7.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
6.3,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
6.3,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
5.5,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
5.5,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
5.5,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
57.4,0,NGCT,DOM_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
57.4,0,NGCT,DOM_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
3.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
7.5,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
10.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.8,0,NGCT,PE_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
4.7,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
1.2,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
2.5,0,NGCT,AEP_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.7,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.7,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.4,0,Hydro,CE_IL,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
0.4,0,Hydro,CE_IL,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
0.4,0,Hydro,CE_IL,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
1.0,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.0,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.0,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.0,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.0,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.0,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
4.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
4.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
22.5,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
22.5,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.3,0,Bio,AE_NJ,0,0,0,0,20.0,0.99,0.43,1.0,0,1
0.3,0,Bio,AE_NJ,0,0,0,0,20.0,0.99,0.43,1.0,0,1
0.3,0,Bio,AE_NJ,0,0,0,0,20.0,0.99,0.43,1.0,0,1
1.5,0,Oil,AE_NJ,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
1.5,0,Oil,AE_NJ,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
1.5,0,Oil,AE_NJ,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
1.5,0,Oil,AE_NJ,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.2,0,SolarPV,AE_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
32.1,0,MSW,PL_PA,0,0,0,0,15.0,1.49,0.43,1.0,0,1
99.2,0,Coal,PL_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
54.0,0,Bio,AP_PA,0,0,0,0,20.0,0.99,0.43,1.0,0,1
77.9,0,NGCC,AE_NJ,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
77.9,0,NGCC,AE_NJ,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
81.0,0,NGCC,AE_NJ,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
1.5,0,Hydro,AEP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
1.5,0,Hydro,AEP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
1.5,0,Hydro,AEP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
0.8,0,Landfill_NG,CE_IL,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,CE_IL,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.6,0,Landfill_NG,CE_IL,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.6,0,Landfill_NG,CE_IL,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,DOM_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,DOM_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,DOM_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,DOM_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
53.3,0,MSW,PL_PA,0,0,0,0,15.0,1.49,0.43,1.0,0,1
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.3,0,Oil,DOM_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.8,0,Landfill_NG,DOM_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,DOM_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
57.6,0,NGCT,PE_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
135.0,0,NGCT,PE_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
4.2,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
5.0,0,NGCT,BC_MD,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.5,0,NGCT,BC_MD,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
10.0,0,NGCT,BC_MD,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
9.5,0,NGCT,JC_NJ,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.0,0,NGCT,JC_NJ,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
98.7,0,NGCC,PEP_MD,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
98.7,0,NGCC,PEP_MD,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
91.4,0,NGCC,PEP_MD,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
97.2,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
97.2,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
53.0,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
53.0,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
4.0,0,Bio,EKPC_KY,0,0,0,0,20.0,0.99,0.43,1.0,0,1
1.0,0,Bio,EKPC_KY,0,0,0,0,20.0,0.99,0.43,1.0,0,1
3.5,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.9,0,Oil,CE_IL,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.9,0,Oil,CE_IL,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.8,0,Oil,CE_IL,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.8,0,Landfill_NG,AEP_IN,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,AEP_IN,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,AEP_IN,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,AEP_IN,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,AEP_IN,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,AEP_IN,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,AEP_IN,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,AEP_IN,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
4.7,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.6,0,Hydro,CE_IL,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
0.6,0,Hydro,CE_IL,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
0.6,0,Hydro,CE_IL,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
0.6,0,Hydro,CE_IL,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
0.6,0,Hydro,CE_IL,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
3.6,0,Bio,ATSI_OH,0,0,0,0,20.0,0.99,0.43,1.0,0,1
3.6,0,Bio,ATSI_OH,0,0,0,0,20.0,0.99,0.43,1.0,0,1
0.8,0,Landfill_NG,AE_NJ,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.6,0,Landfill_NG,AE_NJ,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.6,0,Landfill_NG,AE_NJ,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.6,0,Landfill_NG,AE_NJ,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,AE_NJ,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,AE_NJ,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,AE_NJ,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,AE_NJ,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.8,0,Landfill_NG,AE_NJ,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.6,0,Landfill_NG,AE_NJ,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.6,0,Landfill_NG,AE_NJ,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.6,0,Landfill_NG,AE_NJ,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
20.0,0,MSW,DOM_VA,0,0,0,0,15.0,1.49,0.43,1.0,0,1
20.0,0,MSW,DOM_VA,0,0,0,0,15.0,1.49,0.43,1.0,0,1
20.0,0,MSW,DOM_VA,0,0,0,0,15.0,1.49,0.43,1.0,0,1
0.7,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.7,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.5,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.5,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
3.3,0,Landfill_NG,CE_IL,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
3.3,0,Landfill_NG,CE_IL,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
2.0,0,Oil,CE_IL,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.0,0,Oil,CE_IL,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.0,0,Oil,CE_IL,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
3.0,0,Landfill_NG,PN_PA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
3.0,0,Landfill_NG,PN_PA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
42.0,0,NGCT,AEP_IN,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
122.4,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
125.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
125.8,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
41.5,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
86.5,0,NGCT,DEOK_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
86.5,0,NGCT,DEOK_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
86.5,0,NGCT,DEOK_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
86.5,0,NGCT,DEOK_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
86.5,0,NGCT,DEOK_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
86.5,0,NGCT,DEOK_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
86.5,0,NGCT,DEOK_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
86.5,0,NGCT,DEOK_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.9,0,Landfill_NG,DOM_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.9,0,Landfill_NG,DOM_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.6,0,Landfill_NG,DOM_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.6,0,Landfill_NG,DOM_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.6,0,Landfill_NG,DOM_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
133.1,0,NGCC,CE_IL,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
133.1,0,NGCC,CE_IL,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
