Pmax (MW),Pmin (MW),Zone,Type,Flag_thermal,Flag_RET,Flag_VRE,Flag_mustrun,Cost ($/MWh),EF,CC,AF,FOR,RM_SPIN,RU,RD,Flag_UC,Min_down_time,Min_up_time,Start_up_cost ($/MW)
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,DOM_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PN_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,PL_PA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
0.3,0,DOM_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
29.4,0,AP_PA,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
37.8,0,AP_PA,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
2,0,RECO_NJ,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
2,0,RECO_NJ,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
2,0,RECO_NJ,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
2,0,RECO_NJ,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
4,0,RECO_NJ,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
4,0,RECO_NJ,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
102,0,PL_PA,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
201.3,0,CE_IN,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
100,0,CE_IN,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
200,0,CE_IN,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
99,0,CE_IN,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
6.3,0,AEP_VA,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
50.4,0,ME_PA,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
100.5,0,CE_IL,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
145,0,PN_VA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
152,0,PN_VA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
262,0,PN_VA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
668,0,AEP_VA,Coal,1,1,0,0,23.57,1.01,0.95,1,0.07,0.06,0.36,0.36,1,24,24,124
223.6,0,PEP_MD,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
223.6,0,PEP_MD,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
328.1,0,PEP_MD,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
67,0,AEP_OH,NGCC,1,0,0,0,23.76,0.495,0.98,1,0.02,0.016,1,1,1,1,6,92
1.6,0,ME_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.6,0,ME_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
100.5,0,CE_IL,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
1.4,0,AEP_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,AEP_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.6,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.6,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,ATSI_OH,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
